"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2021-05-17 14:10:00",11529,13.22145,8.109615
"2021-05-17 14:20:00",11530,13.22123,8.161584
"2021-05-17 14:30:00",11531,13.22117,8.111538
"2021-05-17 14:40:00",11532,13.22081,8.131682
"2021-05-17 14:50:00",11533,13.22116,8.115951
"2021-05-17 15:00:00",11534,13.22064,8.184021
"2021-05-17 15:10:00",11535,13.22087,8.16333
"2021-05-17 15:20:00",11536,13.22083,8.177732
"2021-05-17 15:30:00",11537,13.22047,8.176268
"2021-05-17 15:40:00",11538,13.2212,8.152643
"2021-05-17 15:50:00",11539,13.22051,8.139636
"2021-05-17 16:00:00",11540,13.22101,8.141562
"2021-05-17 16:10:00",11541,13.22011,8.146744
"2021-05-17 16:20:00",11542,13.2202,8.140831
"2021-05-17 16:30:00",11543,13.21969,8.164959
"2021-05-17 16:40:00",11544,13.22029,8.174871
"2021-05-17 16:50:00",11545,13.22024,8.178731
"2021-05-17 17:00:00",11546,13.22018,8.21543
"2021-05-17 17:10:00",11547,13.22043,8.209681
"2021-05-17 17:20:00",11548,13.2204,8.140034
"2021-05-17 17:30:00",11549,13.22011,8.146263
"2021-05-17 17:40:00",11550,13.2199,8.179529
"2021-05-17 17:50:00",11551,13.22016,8.146612
"2021-05-17 18:00:00",11552,13.22059,8.107062
"2021-05-17 18:10:00",11553,13.22067,8.067882
"2021-05-17 18:20:00",11554,13.2206,8.066889
"2021-05-17 18:30:00",11555,13.21983,8.151612
"2021-05-17 18:40:00",11556,13.22041,8.175403
"2021-05-17 18:50:00",11557,13.21974,8.218796
"2021-05-17 19:00:00",11558,13.2203,8.226299
"2021-05-17 19:10:00",11559,13.22024,8.171212
"2021-05-17 19:20:00",11560,13.21992,8.095889
"2021-05-17 19:30:00",11561,13.22027,8.064242
"2021-05-17 19:40:00",11562,13.21967,8.050412
"2021-05-17 19:50:00",11563,13.21947,8.043616
"2021-05-17 20:00:00",11564,13.21972,8.043484
"2021-05-17 20:10:00",11565,13.21889,8.046377
"2021-05-17 20:20:00",11566,13.22002,8.073279
"2021-05-17 20:30:00",11567,13.21995,8.155484
"2021-05-17 20:40:00",11568,13.21942,8.127001
"2021-05-17 20:50:00",11569,13.21948,8.158625
"2021-05-17 21:00:00",11570,13.21958,8.222714
"2021-05-17 21:10:00",11571,13.22021,8.22178
"2021-05-17 21:20:00",11572,13.22012,8.179495
"2021-05-17 21:30:00",11573,13.21992,8.171295
"2021-05-17 21:40:00",11574,13.21958,8.169016
"2021-05-17 21:50:00",11575,13.21917,8.131234
"2021-05-17 22:00:00",11576,13.21924,8.11071
"2021-05-17 22:10:00",11577,13.21945,8.074918
"2021-05-17 22:20:00",11578,13.21885,8.054216
"2021-05-17 22:30:00",11579,13.21936,8.044823
"2021-05-17 22:40:00",11580,13.21925,8.046675
"2021-05-17 22:50:00",11581,13.21884,8.048163
"2021-05-17 23:00:00",11582,13.21869,8.043814
"2021-05-17 23:10:00",11583,13.21842,8.045997
"2021-05-17 23:20:00",11584,13.21915,8.046576
