"DateTime","EXOChla_RFU_1","EXOCond_uScm_1","EXODepth_m_1","EXOfDOM_QSU_1","EXOfDOM_RFU_1","EXODOsat_percent_1","EXODO_mgL_1","EXOPressure_psi_1","EXOSpCond_uScm_1","EXOBGAPC_RFU_1","EXOTDS_mgL_1","EXOWiper_V_1","EXOTemp_C_1","EXOBattery_V_1","EXOCablepower_V_1"
2023-09-06 17:30:00,0.37,90,-0.364,3.9,1.34,110.6,8.41,-0.515,82.6,-0.56,54,1.193,29.683,4.95,0
2023-09-06 17:40:00,0.4,89.9,-0.331,3.94,1.35,111.3,8.47,-0.468,82.6,-0.54,54,1.193,29.585,4.96,0
2023-09-06 17:50:00,0.38,89.7,-0.309,4.03,1.38,110.3,8.41,-0.437,82.6,-0.54,54,1.193,29.514,4.97,0
2023-09-06 18:00:00,0.38,89.6,-0.262,3.85,1.32,111.4,8.5,-0.37,82.6,-0.53,54,1.193,29.455,4.96,0
2023-09-06 18:10:00,0.32,89.5,-0.202,3.87,1.32,110.4,8.43,-0.285,82.6,-0.51,54,1.193,29.386,4.96,0
2023-09-06 18:20:00,0.35,89.5,-0.137,3.87,1.32,111.1,8.49,-0.194,82.6,-0.52,54,1.192,29.372,4.96,0
2023-09-06 18:30:00,0.38,89.5,-0.083,3.92,1.34,111.1,8.49,-0.118,82.6,-0.52,54,1.192,29.36,4.95,0
2023-09-06 18:40:00,0.4,89.5,-0.04,3.86,1.32,111.1,8.49,-0.056,82.6,-0.51,54,1.192,29.362,4.95,0
2023-09-06 18:50:00,0.4,89.5,-0.013,3.89,1.33,110.5,8.44,-0.019,82.6,-0.51,54,1.192,29.378,4.94,0
2023-09-06 19:00:00,0.37,89.4,0.014,4.03,1.38,109.3,8.36,0.019,82.6,-0.51,54,1.192,29.312,4.95,0
2023-09-06 19:10:00,0.39,89.3,0.037,3.97,1.36,109.3,8.37,0.053,82.6,-0.51,54,1.192,29.247,4.95,0
2023-09-06 19:20:00,0.36,88.2,0.087,4.21,1.44,109.4,8.46,0.122,82.5,-0.48,54,1.198,28.656,4.92,0
2023-09-06 19:30:00,0.43,88.5,0.101,4.11,1.4,109.3,8.42,0.143,82.4,-0.44,54,1.198,28.845,4.94,0
2023-09-06 19:40:00,0.4,88.4,0.107,4.06,1.39,109.4,8.44,0.151,82.4,-0.47,54,1.198,28.791,4.94,0
2023-09-06 19:50:00,0.38,88.4,0.119,4.07,1.39,109.5,8.45,0.169,82.4,-0.5,54,1.198,28.819,4.94,0
2023-09-06 20:00:00,0.37,88.4,0.127,4.09,1.4,109.5,8.45,0.179,82.4,-0.51,54,1.198,28.803,4.94,0
2023-09-06 20:10:00,0.38,88.4,0.131,4.07,1.39,109.4,8.45,0.186,82.4,-0.47,54,1.198,28.773,4.94,0
2023-09-06 20:20:00,0.37,88.3,0.135,4.08,1.4,109.3,8.44,0.191,82.4,-0.49,54,1.199,28.731,4.94,0
2023-09-06 20:30:00,0.36,88.2,0.143,4.11,1.4,109.4,8.46,0.203,82.4,-0.47,54,1.199,28.692,4.94,0
2023-09-06 20:40:00,0.39,88.1,0.14,4.11,1.4,109.1,8.44,0.199,82.4,-0.48,54,1.199,28.65,4.95,0
2023-09-06 20:50:00,0.37,88,0.145,4.09,1.4,109,8.44,0.205,82.3,-0.48,54,1.199,28.609,4.95,0
2023-09-06 21:00:00,0.36,87.9,0.152,4.13,1.41,108,8.37,0.215,82.3,-0.48,54,1.199,28.563,4.94,0
2023-09-06 21:10:00,0.36,87.8,0.162,4.18,1.43,107.9,8.37,0.23,82.3,-0.47,54,1.199,28.499,4.95,0
2023-09-06 21:20:00,0.34,87.7,0.173,4.15,1.42,107.9,8.38,0.245,82.3,-0.46,54,1.2,28.452,4.95,0
2023-09-06 21:30:00,0.35,87.6,0.175,4.19,1.43,108.1,8.41,0.248,82.3,-0.45,54,1.2,28.381,4.95,0
2023-09-06 21:40:00,0.35,87.5,0.177,4.17,1.42,108.4,8.44,0.251,82.3,-0.45,53,1.2,28.305,4.94,0
2023-09-06 21:50:00,0.35,87.4,0.183,4.19,1.43,107.8,8.4,0.259,82.3,-0.45,53,1.2,28.253,4.95,0
2023-09-06 22:00:00,0.34,87.3,0.19,4.2,1.43,107.9,8.42,0.27,82.3,-0.42,53,1.2,28.197,4.94,0
2023-09-06 22:10:00,0.34,87.2,0.193,4.26,1.45,108.1,8.44,0.273,82.3,-0.45,53,1.2,28.133,4.95,0
2023-09-06 22:20:00,0.35,87.2,0.198,4.27,1.46,107.5,8.4,0.28,82.3,-0.45,53,1.201,28.122,4.95,0
2023-09-06 22:30:00,0.35,87.1,0.203,4.21,1.44,107.2,8.37,0.287,82.3,-0.42,53,1.201,28.101,4.95,0
2023-09-06 22:40:00,0.35,87.1,0.205,4.35,1.48,106.7,8.34,0.29,82.3,-0.44,53,1.201,28.081,4.95,0
2023-09-06 22:50:00,0.36,87,0.212,4.27,1.46,106.6,8.34,0.3,82.2,-0.42,53,1.201,28.048,4.96,0
2023-09-06 23:00:00,0.33,87,0.219,4.35,1.48,106.3,8.32,0.31,82.2,-0.39,53,1.201,28.027,4.95,0
2023-09-06 23:10:00,0.35,86.9,0.225,4.32,1.48,107.2,8.39,0.318,82.2,-0.42,53,1.201,27.966,4.95,0
2023-09-06 23:20:00,0.36,86.7,0.232,4.36,1.49,107.4,8.42,0.328,82.2,-0.42,53,1.201,27.894,4.95,0
2023-09-06 23:30:00,0.33,86.7,0.235,4.4,1.5,107.1,8.4,0.332,82.2,-0.4,53,1.201,27.857,4.95,0
2023-09-06 23:40:00,0.35,86.6,0.235,4.4,1.5,106.7,8.37,0.333,82.2,-0.39,53,1.201,27.829,4.96,0
2023-09-06 23:50:00,0.38,86.5,0.237,4.41,1.5,106.7,8.38,0.335,82.2,-0.41,53,1.201,27.784,4.95,0
2023-09-07,0.37,86.4,0.241,4.4,1.5,107,8.42,0.341,82.2,-0.38,53,1.201,27.735,4.96,0
2023-09-07 00:10:00,0.35,86.4,0.244,4.46,1.52,106.4,8.37,0.346,82.1,-0.37,53,1.201,27.711,4.97,0
2023-09-07 00:20:00,0.37,86.4,0.249,4.44,1.51,106.6,8.39,0.352,82.1,-0.38,53,1.202,27.703,4.95,0
2023-09-07 00:30:00,0.36,86.3,0.254,4.48,1.53,106,8.35,0.359,82.1,-0.35,53,1.202,27.669,4.95,0
2023-09-07 00:40:00,0.37,86.3,0.256,4.46,1.52,105.9,8.34,0.362,82.1,-0.37,53,1.202,27.649,4.94,0
2023-09-07 00:50:00,0.36,86.2,0.259,4.49,1.53,105.5,8.31,0.367,82.1,-0.36,53,1.202,27.626,4.94,0
2023-09-07 01:00:00,0.37,86.2,0.262,4.54,1.55,105.5,8.31,0.371,82.1,-0.38,53,1.202,27.617,4.95,0
2023-09-07 01:10:00,0.33,86.1,0.264,4.5,1.53,106,8.36,0.373,82.1,-0.38,53,1.202,27.593,4.94,0
2023-09-07 01:20:00,0.36,86.1,0.268,4.55,1.55,106,8.35,0.379,82.1,-0.42,53,1.202,27.581,4.95,0
2023-09-07 01:30:00,0.36,86.1,0.271,4.52,1.54,106.1,8.37,0.383,82.1,-0.37,53,1.202,27.56,4.94,0
2023-09-07 01:40:00,0.36,86,0.269,4.55,1.55,105.4,8.32,0.381,82.1,-0.35,53,1.202,27.515,4.95,0
2023-09-07 01:50:00,0.36,86,0.271,4.57,1.56,105.2,8.3,0.383,82.1,-0.36,53,1.202,27.519,4.95,0
2023-09-07 02:00:00,0.35,86,0.271,4.6,1.57,106.7,8.43,0.384,82.1,-0.37,53,1.202,27.493,4.95,0
2023-09-07 02:10:00,0.37,85.9,0.272,4.58,1.56,107.2,8.47,0.385,82.1,-0.34,53,1.202,27.458,4.95,0
2023-09-07 02:20:00,0.4,85.9,0.269,4.57,1.56,106.6,8.43,0.381,82.1,-0.36,53,1.203,27.431,4.93,0
2023-09-07 02:30:00,0.37,85.5,0.268,4.72,1.61,107,8.49,0.379,82,-0.32,53,1.203,27.252,4.88,0
2023-09-07 02:40:00,0.35,85.7,0.274,4.7,1.6,107,8.47,0.388,82,-0.38,53,1.203,27.34,4.9,0
2023-09-07 02:50:00,0.35,85.7,0.276,4.63,1.58,106.1,8.4,0.391,82.1,-0.34,53,1.203,27.321,4.89,0
2023-09-07 03:00:00,0.37,85.6,0.278,4.7,1.6,104.7,8.3,0.393,82,-0.35,53,1.203,27.297,4.9,0
2023-09-07 03:10:00,0.36,85.6,0.28,4.69,1.6,106.3,8.43,0.396,82,-0.35,53,1.203,27.3,4.9,0
2023-09-07 03:20:00,0.35,85.6,0.286,4.73,1.61,106,8.4,0.405,82,-0.36,53,1.203,27.286,4.89,0
2023-09-07 03:30:00,0.33,85.5,0.287,4.75,1.62,105.7,8.38,0.406,82,-0.33,53,1.203,27.265,4.9,0
2023-09-07 03:40:00,0.36,85.5,0.288,4.71,1.6,105.5,8.37,0.407,82,-0.36,53,1.203,27.252,4.91,0
2023-09-07 03:50:00,0.4,85.5,0.287,4.73,1.61,105.6,8.38,0.406,82,-0.32,53,1.203,27.238,4.9,0
2023-09-07 04:00:00,0.38,85.4,0.286,4.73,1.61,106.3,8.44,0.405,82,-0.32,53,1.203,27.212,4.9,0
2023-09-07 04:10:00,0.35,85.5,0.285,4.69,1.6,105.2,8.35,0.404,82,-0.33,53,1.203,27.213,4.9,0
2023-09-07 04:20:00,0.33,85.4,0.284,4.73,1.61,106.2,8.43,0.402,82,-0.36,53,1.204,27.191,4.9,0
2023-09-07 04:30:00,0.37,85.4,0.284,4.69,1.6,106.1,8.42,0.402,82,-0.34,53,1.204,27.191,4.9,0
2023-09-07 04:40:00,0.37,85.4,0.283,4.73,1.61,106.1,8.43,0.4,82,-0.32,53,1.204,27.173,4.91,0
2023-09-07 04:50:00,0.36,85.4,0.281,4.74,1.61,106.3,8.45,0.397,82,-0.33,53,1.204,27.157,4.9,0
2023-09-07 05:00:00,0.4,85.1,0.287,4.88,1.66,105.8,8.42,0.407,81.9,-0.27,53,1.204,27.051,4.91,0
2023-09-07 05:10:00,0.39,85.1,0.293,4.89,1.66,103.4,8.23,0.415,81.9,-0.32,53,1.204,27.06,4.93,0
2023-09-07 05:20:00,0.36,85.2,0.299,4.81,1.64,105.9,8.42,0.423,82,-0.35,53,1.205,27.091,4.92,0
2023-09-07 05:30:00,0.38,85.2,0.299,4.79,1.63,106.4,8.46,0.423,81.9,-0.31,53,1.205,27.094,4.93,0
2023-09-07 05:40:00,0.34,85.2,0.299,4.82,1.64,106.1,8.44,0.423,81.9,-0.34,53,1.205,27.092,4.93,0
2023-09-07 05:50:00,0.35,85.2,0.294,4.77,1.62,106.2,8.44,0.417,81.9,-0.32,53,1.205,27.095,4.94,0
2023-09-07 06:00:00,0.35,85.2,0.29,4.78,1.63,105.9,8.43,0.411,81.9,-0.33,53,1.205,27.07,4.95,0
2023-09-07 06:10:00,0.35,85.2,0.289,4.77,1.62,106.1,8.44,0.409,81.9,-0.32,53,1.205,27.082,4.94,0
2023-09-07 06:20:00,0.37,85.2,0.285,4.77,1.62,105.9,8.42,0.404,81.9,-0.29,53,1.206,27.076,4.94,0
2023-09-07 06:30:00,0.36,85.2,0.281,4.78,1.63,106.1,8.45,0.398,81.9,-0.28,53,1.206,27.068,4.94,0
2023-09-07 06:40:00,0.35,85.1,0.281,4.78,1.63,106.4,8.47,0.397,81.9,-0.33,53,1.206,27.05,4.94,0
2023-09-07 06:50:00,0.36,85.1,0.273,4.73,1.61,106.4,8.48,0.386,81.9,-0.3,53,1.206,27.027,4.95,0
2023-09-07 07:00:00,0.36,85.1,0.266,4.74,1.61,106.4,8.47,0.377,81.9,-0.27,53,1.206,27.051,4.95,0
2023-09-07 07:10:00,0.34,85.1,0.259,4.81,1.64,106.3,8.46,0.367,81.9,-0.28,53,1.206,27.038,4.96,0
2023-09-07 07:20:00,0.36,85.1,0.248,4.74,1.62,106.1,8.45,0.351,81.9,-0.33,53,1.206,27.013,4.95,0
2023-09-07 07:30:00,0.32,85.1,0.237,4.74,1.61,105.9,8.43,0.335,81.9,-0.28,53,1.206,27.042,4.96,0
2023-09-07 07:40:00,0.32,85.1,0.219,4.78,1.63,106.6,8.49,0.31,81.9,-0.35,53,1.206,27.039,4.97,0
2023-09-07 07:50:00,0.37,85.1,0.199,4.76,1.62,106.5,8.47,0.282,81.9,-0.28,53,1.206,27.05,4.96,0
2023-09-07 08:00:00,0.39,85.1,0.182,4.74,1.61,106.7,8.49,0.258,81.9,-0.33,53,1.206,27.048,4.97,0
2023-09-07 08:10:00,0.35,85.1,0.176,4.73,1.61,106.7,8.49,0.249,81.9,-0.32,53,1.206,27.046,4.96,0
2023-09-07 08:20:00,0.38,85.1,0.175,4.73,1.61,106.7,8.5,0.247,81.9,-0.31,53,1.193,27.025,4.97,0
2023-09-07 08:30:00,0.3,85.1,0.177,4.82,1.64,106.4,8.47,0.25,81.9,-0.32,53,1.193,27.029,4.97,0
2023-09-07 08:40:00,0.42,85,0.18,4.76,1.62,106.6,8.49,0.255,81.9,-0.33,53,1.193,27.019,4.97,0
2023-09-07 08:50:00,0.38,85.1,0.181,4.76,1.62,106.8,8.51,0.257,81.9,-0.32,53,1.193,27.029,4.97,0
2023-09-07 09:00:00,0.38,85,0.181,4.69,1.6,106.4,8.48,0.257,81.9,-0.33,53,1.193,27.013,4.97,0
2023-09-07 09:10:00,0.33,85,0.183,4.78,1.63,105.5,8.4,0.259,81.9,-0.3,53,1.193,27.026,4.97,0
2023-09-07 09:20:00,0.34,85.2,0.177,4.71,1.6,106,8.44,0.251,82,-0.32,53,1.187,27.029,4.97,0
2023-09-07 09:30:00,0.37,85,0.172,4.74,1.61,106.3,8.47,0.244,81.9,-0.31,53,1.187,27.019,4.97,0
2023-09-07 09:40:00,0.4,85,0.172,4.8,1.63,106.6,8.49,0.244,81.9,-0.31,53,1.187,27.026,4.95,0
2023-09-07 09:50:00,0.25,85,0.166,4.81,1.64,106.8,8.5,0.234,81.9,-0.32,53,1.187,27.032,4.97,0
2023-09-07 10:00:00,0.25,85,0.159,4.85,1.65,106.3,8.46,0.226,81.9,-0.38,53,1.187,27.028,4.95,0
2023-09-07 10:10:00,5.28,45.6,0.139,3.25,1.12,104.4,8.34,0.197,44.1,2.13,29,1.187,26.781,4.92,0
2023-09-07 10:20:00,0.42,85,0.176,4.77,1.62,106.5,8.49,0.249,81.9,-0.28,53,1.199,27.01,4.95,0
2023-09-07 10:30:00,0.38,85,0.167,4.81,1.64,106,8.44,0.236,81.9,-0.3,53,1.199,27.022,4.97,0
2023-09-07 10:40:00,0.42,85.1,0.149,4.8,1.64,107.2,8.53,0.21,81.9,-0.27,53,1.199,27.033,4.99,0
2023-09-07 10:50:00,0.42,85.1,0.135,4.75,1.62,107.1,8.52,0.191,81.9,-0.3,53,1.199,27.04,4.98,0
2023-09-07 11:00:00,0.41,85.1,0.118,4.66,1.59,105.5,8.4,0.167,81.9,-0.3,53,1.199,27.059,4.99,0
2023-09-07 11:10:00,0.28,85.2,0.095,4.7,1.6,106.2,8.45,0.134,81.9,-0.31,53,1.199,27.073,4.99,0
2023-09-07 11:20:00,0.37,85.3,0.056,4.63,1.58,107.4,8.54,0.08,81.9,-0.32,53,1.201,27.125,4.98,0
2023-09-07 11:30:00,0.39,85.4,0.032,4.71,1.61,107,8.5,0.045,82,-0.3,53,1.201,27.178,5,0
2023-09-07 11:40:00,0.38,85.4,0.012,4.64,1.58,107.2,8.51,0.017,82,-0.34,53,1.201,27.226,5,0
2023-09-07 11:50:00,0.32,85.6,-0.012,4.64,1.58,107.2,8.5,-0.017,82,-0.35,53,1.201,27.275,5.01,0
2023-09-07 12:00:00,0.26,85.7,-0.019,4.6,1.57,107.2,8.49,-0.027,82,-0.36,53,1.201,27.364,5.01,0
2023-09-07 12:10:00,0.3,85.8,-0.012,4.66,1.59,104.8,8.29,-0.017,82,-0.39,53,1.201,27.424,5.01,0
2023-09-07 12:20:00,0.28,85.9,-0.008,4.5,1.53,107.5,8.5,-0.012,82,-0.39,53,1.204,27.447,5.02,0
2023-09-07 12:30:00,0.22,85.9,-0.001,4.44,1.51,106.2,8.39,-0.001,82.1,-0.39,53,1.204,27.468,5.02,0
2023-09-07 12:40:00,0.33,85.9,-0.003,4.46,1.52,107.7,8.51,-0.004,82.1,-0.38,53,1.204,27.465,5.02,0
2023-09-07 12:50:00,0.35,86,0,4.47,1.52,107,8.46,-0.001,82.1,-0.35,53,1.204,27.475,5.02,0
2023-09-07 13:00:00,0.3,86.4,0.003,4.37,1.49,106.9,8.42,0.004,82.2,-0.36,53,1.204,27.681,5.02,0
2023-09-07 13:10:00,0.28,86.8,0.002,4.29,1.47,107.8,8.46,0.003,82.3,-0.4,53,1.204,27.894,5.03,0
2023-09-07 13:20:00,0.27,87.3,0.003,4.21,1.44,108.7,8.49,0.005,82.3,-0.4,54,1.206,28.137,5.01,0
2023-09-07 13:30:00,0.27,87.5,0,4.14,1.41,107.6,8.39,0.001,82.4,-0.41,54,1.206,28.227,5.02,0
2023-09-07 13:40:00,0.21,87.8,-0.003,4.07,1.39,107.7,8.37,-0.005,82.5,-0.44,54,1.206,28.412,5.02,0
2023-09-07 13:50:00,0.26,87.9,-0.014,4.13,1.41,106.8,8.29,-0.02,82.5,-0.44,54,1.206,28.439,5.02,0
2023-09-07 14:00:00,0.3,88.1,-0.028,4.05,1.38,109.1,8.46,-0.04,82.5,-0.5,54,1.206,28.559,5.03,0
2023-09-07 14:10:00,0.53,83.7,-0.042,6.34,2.15,106.2,8.57,-0.06,81.7,-0.25,53,1.206,26.294,4.78,0
2023-09-07 14:20:00,0.29,86.3,0.029,4.41,1.5,109.7,8.64,0.042,82.2,-0.38,53,1.194,27.662,4.84,0
2023-09-07 14:30:00,0.3,87.5,0.013,4.16,1.42,109,8.5,0.019,82.4,-0.38,54,1.194,28.214,4.86,0
2023-09-07 14:40:00,0.29,87.9,-0.01,4.08,1.4,109.7,8.51,-0.014,82.4,-0.45,54,1.194,28.468,4.86,0
2023-09-07 14:50:00,0.23,88.9,-0.026,4.05,1.38,110,8.47,-0.036,82.7,-0.49,54,1.194,28.961,4.87,0
2023-09-07 15:00:00,0.27,89,-0.039,4,1.37,110.1,8.47,-0.055,82.7,-0.49,54,1.194,29.015,4.87,0
2023-09-07 15:10:00,0.28,88.9,-0.058,3.99,1.36,110.2,8.48,-0.082,82.6,-0.5,54,1.194,28.961,4.87,0
2023-09-07 15:20:00,0.29,89,-0.065,3.98,1.36,110.1,8.47,-0.092,82.7,-0.53,54,1.192,28.985,4.87,0
2023-09-07 15:30:00,0.31,88.7,-0.054,4.04,1.38,109.7,8.45,-0.076,82.6,-0.48,54,1.192,28.892,4.87,0
2023-09-07 15:40:00,0.31,88.6,-0.028,4.05,1.38,109.9,8.49,-0.04,82.6,-0.48,54,1.192,28.784,4.81,0
2023-09-07 15:50:00,0.37,85.5,0.119,4.5,1.53,109.4,8.67,0.169,81.8,-0.32,53,1.192,27.362,4.9,0
2023-09-07 16:00:00,0.35,84.7,0.204,4.12,1.41,107.6,8.46,0.288,80.5,-0.39,52,1.192,27.767,4.98,0
2023-09-07 16:10:00,0.35,83.9,0.282,4.21,1.44,106.4,8.37,0.399,79.7,-0.38,52,1.192,27.744,4.93,0
2023-09-07 16:20:00,0.38,84.7,0.33,4.29,1.46,107.4,8.44,0.467,80.5,-0.35,52,1.2,27.747,4.98,0
2023-09-07 16:30:00,0.37,84.9,0.348,4.27,1.46,107.4,8.45,0.493,80.8,-0.36,52,1.2,27.705,4.99,0
2023-09-07 16:40:00,0.35,85.1,0.362,4.23,1.45,106.8,8.41,0.513,81,-0.36,53,1.2,27.639,4.98,0
2023-09-07 16:50:00,0.35,84.9,0.355,4.34,1.48,106.8,8.42,0.503,80.9,-0.34,53,1.2,27.592,4.98,0
2023-09-07 17:00:00,0.38,84.8,0.355,4.35,1.48,107.1,8.46,0.502,80.9,-0.37,53,1.2,27.518,4.97,0
2023-09-07 17:10:00,0.36,84.6,0.348,4.49,1.53,107,8.45,0.492,80.8,-0.35,53,1.2,27.47,4.98,0
2023-09-07 17:20:00,0.37,84.8,0.331,4.61,1.57,105.6,8.35,0.469,81,-0.28,53,1.202,27.454,4.99,0
2023-09-07 17:30:00,0.38,84.7,0.328,4.58,1.56,105.9,8.38,0.464,81,-0.32,53,1.202,27.391,4.99,0
2023-09-07 17:40:00,0.37,84.8,0.325,4.57,1.56,106.2,8.4,0.461,81,-0.3,53,1.202,27.4,4.96,0
2023-09-07 17:50:00,0.36,84.8,0.302,4.6,1.57,106.4,8.43,0.427,81.1,-0.29,53,1.202,27.353,4.99,0
2023-09-07 18:00:00,0.36,84.8,0.309,4.65,1.58,106.1,8.41,0.438,81.2,-0.32,53,1.202,27.26,5,0
2023-09-07 18:10:00,0.36,84.8,0.302,4.71,1.6,106.7,8.47,0.427,81.4,-0.34,53,1.202,27.212,5,0
2023-09-07 18:20:00,0.37,84.8,0.303,4.68,1.59,106.8,8.49,0.429,81.4,-0.3,53,1.204,27.167,5,0
2023-09-07 18:30:00,0.41,84.7,0.311,4.68,1.59,106.5,8.46,0.441,81.4,-0.28,53,1.204,27.145,5.01,0
2023-09-07 18:40:00,0.4,84.7,0.327,4.63,1.58,106.8,8.5,0.462,81.5,-0.3,53,1.204,27.09,5.01,0
2023-09-07 18:50:00,0.43,84.6,0.325,4.6,1.57,106.9,8.51,0.46,81.4,-0.29,53,1.204,27.051,5.01,0
2023-09-07 19:00:00,0.45,84.5,0.329,4.62,1.57,106.3,8.46,0.466,81.2,-0.33,53,1.204,27.082,5.02,0
2023-09-07 19:10:00,0.41,84.5,0.335,4.63,1.58,106.6,8.48,0.475,81.3,-0.28,53,1.204,27.098,5.01,0
2023-09-07 19:20:00,0.41,84.6,0.336,4.58,1.56,106.4,8.47,0.476,81.4,-0.28,53,1.206,27.033,4.57,0
2023-09-07 19:30:00,0.41,84.5,0.352,4.61,1.57,106.6,8.5,0.498,81.4,-0.31,53,1.206,26.994,4.71,0
2023-09-07 19:40:00,0.38,84.5,0.357,4.7,1.6,104.5,8.32,0.505,81.4,-0.34,53,1.206,26.997,4.71,0
2023-09-07 19:50:00,0.39,84.4,0.352,4.61,1.57,106.3,8.48,0.499,81.4,-0.3,53,1.206,26.967,4.72,0
2023-09-07 20:00:00,0.41,84.4,0.356,4.66,1.59,106.8,8.52,0.505,81.4,-0.28,53,1.206,26.931,4.71,0
2023-09-07 20:10:00,0.38,84.4,0.356,4.64,1.58,107.3,8.56,0.505,81.4,-0.33,53,1.206,26.939,4.72,0
2023-09-07 20:20:00,0.43,84.5,0.349,4.64,1.58,107.5,8.57,0.494,81.4,-0.31,53,1.193,26.977,4.69,0
2023-09-07 20:30:00,0.39,84.4,0.345,4.67,1.59,107.3,8.56,0.489,81.4,-0.3,53,1.193,26.946,4.78,0
2023-09-07 20:40:00,0.41,84.3,0.347,4.68,1.59,106.9,8.54,0.492,81.4,-0.28,53,1.193,26.869,4.7,0
2023-09-07 20:50:00,0.37,84.3,0.346,4.73,1.61,106.6,8.51,0.489,81.3,-0.29,53,1.193,26.898,4.82,0
2023-09-07 21:00:00,0.39,84.3,0.342,4.74,1.61,106.5,8.5,0.485,81.3,-0.31,53,1.193,26.918,4.85,0
2023-09-07 21:10:00,0.39,84.3,0.339,4.75,1.62,106.2,8.48,0.48,81.3,-0.32,53,1.193,26.915,4.62,0
2023-09-07 21:20:00,0.39,84.3,0.337,4.75,1.62,106.2,8.48,0.476,81.3,-0.31,53,1.188,26.896,4.8,0
2023-09-07 21:30:00,0.39,84.4,0.34,4.76,1.62,106.2,8.48,0.482,81.4,-0.3,53,1.188,26.903,4.81,0
2023-09-07 21:40:00,0.39,84.4,0.341,4.76,1.62,106.7,8.51,0.483,81.5,-0.32,53,1.188,26.903,4.81,0
2023-09-07 21:50:00,0.38,84.4,0.332,4.82,1.64,106.9,8.53,0.47,81.4,-0.29,53,1.188,26.894,4.81,0
2023-09-07 22:00:00,0.39,84.4,0.326,4.83,1.64,106.9,8.53,0.462,81.5,-0.31,53,1.188,26.892,4.84,0
2023-09-07 22:10:00,0.37,84.4,0.327,4.88,1.66,106.6,8.51,0.463,81.5,-0.29,53,1.188,26.886,4.85,0
2023-09-07 22:20:00,0.38,84.3,0.339,4.85,1.65,106.5,8.51,0.48,81.4,-0.29,53,1.2,26.868,4.85,0
2023-09-07 22:30:00,0.4,84.4,0.346,4.89,1.66,106.5,8.51,0.491,81.5,-0.31,53,1.2,26.866,4.85,0
2023-09-07 22:40:00,0.44,84.4,0.357,4.99,1.7,106.4,8.5,0.506,81.5,-0.26,53,1.2,26.857,4.86,0
2023-09-07 22:50:00,0.41,84.4,0.36,4.92,1.67,106.5,8.51,0.51,81.5,-0.26,53,1.2,26.862,4.86,0
2023-09-07 23:00:00,0.44,84.2,0.351,4.93,1.68,106.3,8.5,0.497,81.4,-0.27,53,1.2,26.805,4.85,0
2023-09-07 23:10:00,0.4,84.3,0.354,4.87,1.66,106.6,8.52,0.501,81.4,-0.29,53,1.2,26.83,4.86,0
2023-09-07 23:20:00,0.42,84.2,0.36,4.87,1.66,106.5,8.51,0.509,81.4,-0.29,53,1.203,26.817,4.85,0
2023-09-07 23:30:00,0.36,84.2,0.358,4.93,1.68,106.6,8.52,0.507,81.4,-0.3,53,1.203,26.797,4.86,0
2023-09-07 23:40:00,0.44,84.2,0.359,4.91,1.67,106.5,8.51,0.508,81.4,-0.27,53,1.203,26.804,4.86,0
2023-09-07 23:50:00,0.48,84.2,0.356,4.91,1.67,106,8.48,0.504,81.4,-0.28,53,1.203,26.791,4.85,0
2023-09-08,0.42,84.1,0.357,4.89,1.67,106.3,8.51,0.506,81.3,-0.28,53,1.203,26.766,4.86,0
2023-09-08 00:10:00,0.37,83.9,0.35,4.89,1.66,106.2,8.5,0.496,81.3,-0.28,53,1.203,26.721,4.8,0
2023-09-08 00:20:00,0.37,84.1,0.35,4.88,1.66,106.4,8.51,0.495,81.3,-0.28,53,1.205,26.754,4.79,0
2023-09-08 00:30:00,0.38,84,0.331,4.92,1.67,105.9,8.48,0.469,81.3,-0.29,53,1.205,26.736,4.65,0
2023-09-08 00:40:00,0.37,83.9,0.313,4.96,1.69,105.9,8.48,0.444,81.2,-0.26,53,1.205,26.711,4.75,0
2023-09-08 00:50:00,0.34,83.9,0.292,4.9,1.67,106,8.49,0.414,81.2,-0.27,53,1.205,26.694,4.85,0
2023-09-08 01:00:00,0.36,83.8,0.276,4.92,1.67,105.9,8.49,0.391,81.2,-0.31,53,1.205,26.682,4.88,0
2023-09-08 01:10:00,0.37,83.8,0.282,4.97,1.69,105.9,8.49,0.4,81.3,-0.29,53,1.205,26.646,4.9,0
2023-09-08 01:20:00,0.36,83.8,0.295,5.01,1.7,105.7,8.48,0.418,81.3,-0.29,53,1.206,26.659,4.81,0
2023-09-08 01:30:00,0.36,83.8,0.291,5.03,1.71,105.6,8.47,0.411,81.3,-0.27,53,1.206,26.619,4.91,0
2023-09-08 01:40:00,0.42,83.7,0.301,5.05,1.72,105.5,8.47,0.427,81.3,-0.17,53,1.206,26.571,4.89,0
2023-09-08 01:50:00,0.4,83.7,0.32,4.97,1.69,105.2,8.45,0.453,81.3,-0.21,53,1.206,26.575,4.97,0
2023-09-08 02:00:00,0.42,83.7,0.331,5.02,1.71,105.1,8.44,0.469,81.3,-0.19,53,1.206,26.54,4.98,0
2023-09-08 02:10:00,0.45,83.7,0.334,5.06,1.72,105.2,8.45,0.472,81.3,-0.18,53,1.206,26.584,4.99,0
2023-09-08 02:20:00,0.45,83.7,0.333,5.07,1.72,105,8.44,0.472,81.3,-0.12,53,1.194,26.547,4.98,0
