"","DateTime","Status","Valve","Measurement time","correctvalve_a","logtime_a","wavelength","absorbance","Depth"
"4730",2020-06-22 08:17:14,"Ok",2,"20/6/22 8:18",2,1592828143,"300nm",79.266,"1.6"
"4731",2020-06-22 08:17:14,"Ok",2,"20/6/22 8:18",2,1592828143,"400nm",44.6224,"1.6"
"4732",2020-06-22 08:17:14,"Ok",2,"20/6/22 8:18",2,1592828143,"500nm",22.5848,"1.6"
"4733",2020-06-22 08:17:14,"Ok",2,"20/6/22 8:18",2,1592828143,"600nm",14.6254,"1.6"
"4734",2020-06-22 08:17:14,"Ok",2,"20/6/22 8:18",2,1592828143,"700nm",11.6352,"1.6"
"4735",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"200nm",11.0835,"1.6"
"4736",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"300nm",6.2767,"1.6"
"4737",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"400nm",5.3514,"1.6"
"4738",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"500nm",4.9267,"1.6"
"4739",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"600nm",4.7827,"1.6"
"4740",2020-06-25 18:08:14,"Ok",2,"20/6/25 18:9",2,1593122803,"700nm",4.687,"1.6"
"4741",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"200nm",10.0809,"1.6"
"4742",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"300nm",5.2794,"1.6"
"4743",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"400nm",4.1413,"1.6"
"4744",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"500nm",3.6059,"1.6"
"4745",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"600nm",3.4134,"1.6"
"4746",2020-06-25 19:26:14,"Ok",2,"20/6/25 19:27",2,1593127483,"700nm",3.2609,"1.6"
"4747",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"200nm",10.8583,"1.6"
"4748",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"300nm",5.3347,"1.6"
"4749",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"400nm",4.1862,"1.6"
"4750",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"500nm",3.6265,"1.6"
"4751",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"600nm",3.4328,"1.6"
"4752",2020-06-25 20:44:14,"Ok",2,"20/6/25 20:45",2,1593132163,"700nm",3.2749,"1.6"
"4753",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"200nm",11.2499,"1.6"
"4754",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"300nm",5.4439,"1.6"
"4755",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"400nm",4.2324,"1.6"
"4756",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"500nm",3.6501,"1.6"
"4757",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"600nm",3.4483,"1.6"
"4758",2020-06-25 22:02:14,"Ok",2,"20/6/25 22:3",2,1593136843,"700nm",3.2833,"1.6"
"4759",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"200nm",11.2681,"1.6"
"4760",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"300nm",5.5365,"1.6"
"4761",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"400nm",4.2802,"1.6"
"4762",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"500nm",3.6611,"1.6"
"4763",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"600nm",3.4487,"1.6"
"4764",2020-06-25 23:20:14,"Ok",2,"20/6/25 23:21",2,1593141524,"700nm",3.2586,"1.6"
"4765",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"200nm",10.9313,"1.6"
"4766",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"300nm",5.5361,"1.6"
"4767",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"400nm",4.2645,"1.6"
"4768",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"500nm",3.6504,"1.6"
"4769",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"600nm",3.4396,"1.6"
"4770",2020-06-26 00:29:14,"Ok",2,"20/6/26 0:30",2,1593145663,"700nm",3.2598,"1.6"
"4771",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"200nm",11.4634,"1.6"
"4772",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"300nm",5.7898,"1.6"
"4773",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"400nm",4.3754,"1.6"
"4774",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"500nm",3.694,"1.6"
"4775",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"600nm",3.4677,"1.6"
"4776",2020-06-26 01:47:14,"Ok",2,"20/6/26 1:48",2,1593150343,"700nm",3.2558,"1.6"
"4777",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"200nm",11.4076,"1.6"
"4778",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"300nm",5.826,"1.6"
"4779",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"400nm",4.4161,"1.6"
"4780",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"500nm",3.7212,"1.6"
"4781",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"600nm",3.4954,"1.6"
"4782",2020-06-26 03:05:14,"Ok",2,"20/6/26 3:6",2,1593155023,"700nm",3.2637,"1.6"
"4783",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"200nm",11.4001,"1.6"
"4784",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"300nm",6.0641,"1.6"
"4785",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"400nm",4.4955,"1.6"
"4786",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"500nm",3.7364,"1.6"
"4787",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"600nm",3.4931,"1.6"
"4788",2020-06-26 04:23:14,"Ok",2,"20/6/26 4:24",2,1593159703,"700nm",3.2537,"1.6"
"4789",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"200nm",11.4914,"1.6"
"4790",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"300nm",6.188,"1.6"
"4791",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"400nm",4.5482,"1.6"
"4792",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"500nm",3.765,"1.6"
"4793",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"600nm",3.5052,"1.6"
"4794",2020-06-26 05:41:14,"Ok",2,"20/6/26 5:42",2,1593164383,"700nm",3.2761,"1.6"
"4795",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"200nm",11.7266,"1.6"
"4796",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"300nm",6.3923,"1.6"
"4797",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"400nm",4.6271,"1.6"
"4798",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"500nm",3.7886,"1.6"
"4799",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"600nm",3.5127,"1.6"
"4800",2020-06-26 06:59:14,"Ok",2,"20/6/26 7:0",2,1593169063,"700nm",3.309,"1.6"
"4801",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"200nm",11.9071,"1.6"
"4802",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"300nm",6.5124,"1.6"
"4803",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"400nm",4.6878,"1.6"
"4804",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"500nm",3.8216,"1.6"
"4805",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"600nm",3.5124,"1.6"
"4806",2020-06-26 08:17:14,"Ok",2,"20/6/26 8:18",2,1593173743,"700nm",3.3412,"1.6"
"4807",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"200nm",11.9254,"1.6"
"4808",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"300nm",6.6144,"1.6"
"4809",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"400nm",4.7412,"1.6"
"4810",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"500nm",3.8597,"1.6"
"4811",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"600nm",3.53,"1.6"
"4812",2020-06-26 09:35:14,"Ok",2,"20/6/26 9:36",2,1593178423,"700nm",3.3689,"1.6"
"4813",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"200nm",11.9929,"1.6"
"4814",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"300nm",6.6991,"1.6"
"4815",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"400nm",4.7641,"1.6"
"4816",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"500nm",3.8486,"1.6"
"4817",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"600nm",3.5276,"1.6"
"4818",2020-06-26 10:53:14,"Ok",2,"20/6/26 10:54",2,1593183104,"700nm",3.3548,"1.6"
"4819",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"200nm",12.7572,"1.6"
"4820",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"300nm",6.9833,"1.6"
"4821",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"400nm",4.8971,"1.6"
"4822",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"500nm",3.9102,"1.6"
"4823",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"600nm",3.5703,"1.6"
"4824",2020-06-26 12:11:14,"Ok",2,"20/6/26 12:12",2,1593187784,"700nm",3.3915,"1.6"
"4825",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"200nm",13.4433,"1.6"
"4826",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"300nm",7.185,"1.6"
"4827",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"400nm",5.0162,"1.6"
"4828",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"500nm",3.9684,"1.6"
"4829",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"600nm",3.6021,"1.6"
"4830",2020-06-26 13:29:14,"Ok",2,"20/6/26 13:30",2,1593192464,"700nm",3.4343,"1.6"
"4831",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"200nm",14.0058,"1.6"
"4832",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"300nm",7.4366,"1.6"
"4833",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"400nm",5.1151,"1.6"
"4834",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"500nm",4.0322,"1.6"
"4835",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"600nm",3.6631,"1.6"
"4836",2020-06-26 14:47:14,"Ok",2,"20/6/26 14:48",2,1593197144,"700nm",3.4865,"1.6"
"4837",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"200nm",14.1959,"1.6"
"4838",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"300nm",7.5682,"1.6"
"4839",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"400nm",5.1207,"1.6"
"4840",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"500nm",4.0016,"1.6"
"4841",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"600nm",3.6192,"1.6"
"4842",2020-06-26 16:05:14,"Ok",2,"20/6/26 16:6",2,1593201824,"700nm",3.4472,"1.6"
"4843",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"200nm",15.1782,"1.6"
"4844",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"300nm",7.8589,"1.6"
"4845",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"400nm",5.2592,"1.6"
"4846",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"500nm",4.0417,"1.6"
"4847",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"600nm",3.6404,"1.6"
"4848",2020-06-26 17:23:14,"Ok",2,"20/6/26 17:24",2,1593206505,"700nm",3.4644,"1.6"
"4849",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"200nm",18.025,"1.6"
"4850",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"300nm",8.241,"1.6"
"4851",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"400nm",5.4811,"1.6"
"4852",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"500nm",4.1567,"1.6"
"4853",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"600nm",3.7251,"1.6"
"4854",2020-06-26 18:41:14,"Ok",2,"20/6/26 18:42",2,1593211185,"700nm",3.5315,"1.6"
"4855",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"200nm",18.7986,"1.6"
"4856",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"300nm",10.1588,"1.6"
"4857",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"400nm",8.1387,"1.6"
"4858",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"500nm",6.9638,"1.6"
"4859",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"600nm",6.5387,"1.6"
"4860",2020-06-26 19:59:14,"Ok",2,"20/6/26 20:0",2,1593215865,"700nm",6.2826,"1.6"
"4861",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"200nm",27.8705,"1.6"
"4862",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"300nm",13.7555,"1.6"
"4863",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"400nm",11.3955,"1.6"
"4864",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"500nm",10.0153,"1.6"
"4865",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"600nm",9.5319,"1.6"
"4866",2020-06-26 21:17:14,"Ok",2,"20/6/26 21:18",2,1593220545,"700nm",9.2602,"1.6"
"4867",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"200nm",31.3277,"1.6"
"4868",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"300nm",10.2298,"1.6"
"4869",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"400nm",6.615,"1.6"
"4870",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"500nm",4.8212,"1.6"
"4871",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"600nm",4.2509,"1.6"
"4872",2020-06-26 22:35:14,"Ok",2,"20/6/26 22:36",2,1593225226,"700nm",3.9721,"1.6"
"4873",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"200nm",33.1752,"1.6"
"4874",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"300nm",14.4586,"1.6"
"4875",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"400nm",11.1674,"1.6"
"4876",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"500nm",9.3355,"1.6"
"4877",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"600nm",8.6735,"1.6"
"4878",2020-06-27 00:29:14,"Ok",2,"20/6/27 0:30",2,1593232062,"700nm",8.2201,"1.6"
"4879",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"200nm",38.027,"1.6"
"4880",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"300nm",17.461,"1.6"
"4881",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"400nm",13.3633,"1.6"
"4882",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"500nm",11.1696,"1.6"
"4883",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"600nm",10.3225,"1.6"
"4884",2020-06-27 01:47:14,"Ok",2,"20/6/27 1:48",2,1593236743,"700nm",9.8212,"1.6"
"4885",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"200nm",40.1726,"1.6"
"4886",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"300nm",18.2781,"1.6"
"4887",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"400nm",13.4852,"1.6"
"4888",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"500nm",10.9068,"1.6"
"4889",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"600nm",9.9044,"1.6"
"4890",2020-06-27 03:05:14,"Ok",2,"20/6/27 3:6",2,1593241423,"700nm",9.2977,"1.6"
"4891",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"200nm",38.0584,"1.6"
"4892",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"300nm",12.9779,"1.6"
"4893",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"400nm",7.6498,"1.6"
"4894",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"500nm",5.1575,"1.6"
"4895",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"600nm",4.3681,"1.6"
"4896",2020-06-27 04:23:14,"Ok",2,"20/6/27 4:24",2,1593246103,"700nm",4.0032,"1.6"
"4897",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"200nm",45.0394,"1.6"
"4898",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"300nm",20.8518,"1.6"
"4899",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"400nm",14.6259,"1.6"
"4900",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"500nm",11.3475,"1.6"
"4901",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"600nm",10.0204,"1.6"
"4902",2020-06-27 05:41:14,"Ok",2,"20/6/27 5:42",2,1593250783,"700nm",9.2062,"1.6"
"4903",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"200nm",46.2302,"1.6"
"4904",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"300nm",21.6175,"1.6"
"4905",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"400nm",14.9079,"1.6"
"4906",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"500nm",11.398,"1.6"
"4907",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"600nm",9.9796,"1.6"
"4908",2020-06-27 06:59:14,"Ok",2,"20/6/27 7:0",2,1593255463,"700nm",9.0976,"1.6"
"4909",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"200nm",41.3554,"1.6"
"4910",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"300nm",16.0141,"1.6"
"4911",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"400nm",9.068,"1.6"
"4912",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"500nm",5.8055,"1.6"
"4913",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"600nm",4.7634,"1.6"
"4914",2020-06-27 08:17:14,"Ok",2,"20/6/27 8:18",2,1593260143,"700nm",4.2815,"1.6"
"4915",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"200nm",44.0179,"1.6"
"4916",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"300nm",21.7754,"1.6"
"4917",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"400nm",14.7815,"1.6"
"4918",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"500nm",11.1623,"1.6"
"4919",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"600nm",9.7169,"1.6"
"4920",2020-06-27 09:35:14,"Ok",2,"20/6/27 9:36",2,1593264823,"700nm",8.937,"1.6"
"4921",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"200nm",40.0033,"1.6"
"4922",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"300nm",16.0645,"1.6"
"4923",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"400nm",9.0996,"1.6"
"4924",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"500nm",5.8486,"1.6"
"4925",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"600nm",4.7687,"1.6"
"4926",2020-06-27 10:53:14,"Ok",2,"20/6/27 10:54",2,1593269503,"700nm",4.3126,"1.6"
"4927",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"200nm",40.5026,"1.6"
"4928",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"300nm",16.3868,"1.6"
"4929",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"400nm",9.2673,"1.6"
"4930",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"500nm",5.9453,"1.6"
"4931",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"600nm",4.847,"1.6"
"4932",2020-06-27 12:11:14,"Ok",2,"20/6/27 12:12",2,1593274184,"700nm",4.3842,"1.6"
"4933",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"200nm",42.7313,"1.6"
"4934",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"300nm",16.5024,"1.6"
"4935",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"400nm",9.3958,"1.6"
"4936",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"500nm",5.9959,"1.6"
"4937",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"600nm",4.8692,"1.6"
"4938",2020-06-27 13:29:14,"Ok",2,"20/6/27 13:30",2,1593278864,"700nm",4.4037,"1.6"
"4939",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"200nm",45.1546,"1.6"
"4940",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"300nm",17.1941,"1.6"
"4941",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"400nm",9.6927,"1.6"
"4942",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"500nm",6.1862,"1.6"
"4943",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"600nm",5.0195,"1.6"
"4944",2020-06-27 14:47:14,"Ok",2,"20/6/27 14:48",2,1593283544,"700nm",4.5324,"1.6"
"4945",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"200nm",46.2472,"1.6"
"4946",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"300nm",16.8588,"1.6"
"4947",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"400nm",9.6301,"1.6"
"4948",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"500nm",6.1941,"1.6"
"4949",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"600nm",5.05,"1.6"
"4950",2020-06-27 16:05:14,"Ok",2,"20/6/27 16:6",2,1593288224,"700nm",4.5781,"1.6"
"4951",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"200nm",46.1168,"1.6"
"4952",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"300nm",17.1527,"1.6"
"4953",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"400nm",9.6899,"1.6"
"4954",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"500nm",6.1885,"1.6"
"4955",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"600nm",5.0348,"1.6"
"4956",2020-06-27 17:23:14,"Ok",2,"20/6/27 17:24",2,1593292904,"700nm",4.5704,"1.6"
"4957",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"200nm",45.4863,"1.6"
"4958",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"300nm",20.3601,"1.6"
"4959",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"400nm",13.9244,"1.6"
"4960",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"500nm",10.564,"1.6"
"4961",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"600nm",9.3204,"1.6"
"4962",2020-06-27 18:41:14,"Ok",2,"20/6/27 18:42",2,1593297585,"700nm",8.6943,"1.6"
"4963",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"200nm",49.1188,"1.6"
"4964",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"300nm",16.4153,"1.6"
"4965",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"400nm",9.4323,"1.6"
"4966",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"500nm",6.1086,"1.6"
"4967",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"600nm",5.0406,"1.6"
"4968",2020-06-27 19:59:14,"Ok",2,"20/6/27 20:0",2,1593302265,"700nm",4.5803,"1.6"
"4969",2020-06-27 21:17:14,"Ok",2,"20/6/27 21:18",2,1593306945,"200nm",48.141,"1.6"
