DateTime,Status,Valve,Measurement time,correctvalve_a,logtime_a,wavelength,absorbance,Depth
2020-05-11T20:29:59Z,Ok,9,20/5/11 16:35,12,1589228908,200nm,12.4146,water_r
2020-05-11T20:39:59Z,Ok,12,20/5/11 16:41,12,1589229508,200nm,23.8,water_r
2020-05-11T20:44:59Z,Ok,10,20/5/11 16:45,10,1589229808,200nm,6.8735,air
2020-05-11T21:04:59Z,Ok,12,20/5/11 17:6,12,1589231008,200nm,12.3781,water_r
2020-05-11T21:24:59Z,Ok,12,20/5/11 17:26,12,1589232208,200nm,12.4538,water_r
2020-05-11T21:34:59Z,Ok,12,20/5/11 17:36,12,1589232808,200nm,12.3963,water_r
2020-05-11T21:34:59Z,Ok,9,20/5/11 17:40,12,1589232808,200nm,12.3963,water_r
2020-05-11T21:44:59Z,Ok,12,20/5/11 17:46,12,1589233408,200nm,24.3669,water_r
2020-05-11T21:49:59Z,Ok,10,20/5/11 17:50,10,1589233708,200nm,6.8775,air
2020-05-11T22:09:59Z,Ok,12,20/5/11 18:11,12,1589234908,200nm,12.3134,water_r
2020-05-11T22:29:59Z,Ok,12,20/5/11 18:31,12,1589236108,200nm,12.6978,water_r
2020-05-11T22:39:59Z,Ok,12,20/5/11 18:41,12,1589236708,200nm,12.4712,water_r
2020-05-11T22:39:59Z,Ok,9,20/5/11 18:45,12,1589236708,200nm,12.4712,water_r
2020-05-11T22:49:59Z,Ok,12,20/5/11 18:51,12,1589237308,200nm,23.9543,water_r
2020-05-11T22:54:59Z,Ok,10,20/5/11 18:55,10,1589237608,200nm,6.8707,air
2020-05-11T23:14:59Z,Ok,12,20/5/11 19:16,12,1589238808,200nm,12.4316,water_r
2020-05-11T23:34:59Z,Ok,12,20/5/11 19:36,12,1589240008,200nm,12.4742,water_r
2020-05-11T23:44:59Z,Ok,12,20/5/11 19:46,12,1589240608,200nm,12.2485,water_r
2020-05-11T23:44:59Z,Ok,9,20/5/11 19:50,12,1589240608,200nm,12.2485,water_r
2020-05-11T23:54:59Z,Ok,12,20/5/11 19:56,12,1589241208,200nm,24.0191,water_r
2020-05-11T23:59:59Z,Ok,10,20/5/11 20:0,10,1589241508,200nm,6.8707,air
2020-05-12T00:19:59Z,Ok,12,20/5/11 20:21,12,1589242708,200nm,12.4204,water_r
2020-05-12T00:39:59Z,Ok,12,20/5/11 20:41,12,1589243908,200nm,12.8751,water_r
2020-05-12T00:49:59Z,Ok,12,20/5/11 20:51,12,1589244508,200nm,12.4612,water_r
2020-05-12T00:49:59Z,Ok,9,20/5/11 20:55,12,1589244508,200nm,12.4612,water_r
2020-05-12T00:59:59Z,Ok,12,20/5/11 21:1,12,1589245108,200nm,23.1623,water_r
2020-05-12T01:04:59Z,Ok,10,20/5/11 21:5,10,1589245408,200nm,6.8942,air
2020-05-12T01:24:59Z,Ok,12,20/5/11 21:26,12,1589246608,200nm,12.7057,water_r
2020-05-12T01:44:59Z,Ok,12,20/5/11 21:46,12,1589247808,200nm,12.4398,water_r
2020-05-12T01:54:59Z,Ok,12,20/5/11 21:56,12,1589248408,200nm,12.4163,water_r
2020-05-12T01:54:59Z,Ok,9,20/5/11 22:0,12,1589248408,200nm,12.4163,water_r
2020-05-12T02:04:59Z,Ok,12,20/5/11 22:6,12,1589249008,200nm,21.7947,water_r
2020-05-12T02:09:59Z,Ok,10,20/5/11 22:10,10,1589249308,200nm,6.9147,air
2020-05-12T02:29:59Z,Ok,12,20/5/11 22:31,12,1589250508,200nm,12.3963,water_r
2020-05-12T02:49:59Z,Ok,12,20/5/11 22:51,12,1589251708,200nm,12.5606,water_r
2020-05-12T02:59:59Z,Ok,12,20/5/11 23:1,12,1589252308,200nm,12.2474,water_r
2020-05-12T03:09:59Z,Ok,12,20/5/11 23:11,12,1589252908,200nm,21.1427,water_r
2020-05-12T03:14:59Z,Ok,10,20/5/11 23:15,10,1589253208,200nm,6.9039,air
2020-05-12T03:34:59Z,Ok,12,20/5/11 23:36,12,1589254408,200nm,12.5632,water_r
2020-05-12T03:54:59Z,Ok,12,20/5/11 23:56,12,1589255608,200nm,12.4968,water_r
2020-05-13T04:04:59Z,Ok,10,20/5/13 0:5,10,1589342608,200nm,22.6351,air
2020-05-13T04:24:59Z,Ok,12,20/5/13 0:26,12,1589343807,200nm,12.6121,water_r
2020-05-13T04:44:59Z,Ok,12,20/5/13 0:46,12,1589345007,200nm,12.4106,water_r
2020-05-13T04:54:59Z,Ok,12,20/5/13 0:56,12,1589345607,200nm,12.233,water_r
2020-05-13T04:54:59Z,Ok,9,20/5/13 1:0,12,1589345607,200nm,12.233,water_r
2020-05-13T05:04:59Z,Ok,12,20/5/13 1:6,12,1589346207,200nm,21.0402,water_r
2020-05-13T05:09:59Z,Ok,10,20/5/13 1:10,10,1589346507,200nm,6.9818,air
2020-05-13T05:29:59Z,Ok,12,20/5/13 1:31,12,1589347707,200nm,12.556,water_r
2020-05-13T05:49:59Z,Ok,12,20/5/13 1:51,12,1589348907,200nm,12.4216,water_r
2020-05-13T05:59:59Z,Ok,12,20/5/13 2:1,12,1589349507,200nm,12.3336,water_r
2020-05-13T05:59:59Z,Ok,9,20/5/13 2:5,12,1589349507,200nm,12.3336,water_r
2020-05-13T06:09:59Z,Ok,12,20/5/13 2:11,12,1589350107,200nm,22.7265,water_r
2020-05-13T06:14:59Z,Ok,10,20/5/13 2:15,10,1589350407,200nm,6.9792,air
2020-05-13T06:34:59Z,Ok,12,20/5/13 2:36,12,1589351607,200nm,12.343,water_r
2020-05-13T06:54:59Z,Ok,12,20/5/13 2:56,12,1589352807,200nm,12.2708,water_r
2020-05-13T07:04:59Z,Ok,12,20/5/13 3:6,12,1589353407,200nm,12.2939,water_r
2020-05-13T07:04:59Z,Ok,9,20/5/13 3:10,12,1589353407,200nm,12.2939,water_r
2020-05-13T07:14:59Z,Ok,12,20/5/13 3:16,12,1589354007,200nm,21.6289,water_r
2020-05-13T07:19:59Z,Ok,10,20/5/13 3:20,10,1589354307,200nm,7.0075,air
2020-05-13T07:39:59Z,Ok,12,20/5/13 3:41,12,1589355507,200nm,12.3324,water_r
2020-05-13T07:59:59Z,Ok,12,20/5/13 4:1,12,1589356707,200nm,12.3148,water_r
2020-05-13T08:09:59Z,Ok,12,20/5/13 4:11,12,1589357307,200nm,12.3888,water_r
2020-05-13T08:09:59Z,Ok,9,20/5/13 4:15,12,1589357307,200nm,12.3888,water_r
2020-05-13T08:19:59Z,Ok,12,20/5/13 4:21,12,1589357907,200nm,22.5012,water_r
2020-05-13T08:24:59Z,Ok,10,20/5/13 4:25,10,1589358207,200nm,6.9883,air
2020-05-13T08:44:59Z,Ok,12,20/5/13 4:46,12,1589359407,200nm,12.3433,water_r
2020-05-13T09:04:59Z,Ok,12,20/5/13 5:6,12,1589360607,200nm,12.4329,water_r
2020-05-13T09:14:59Z,Ok,12,20/5/13 5:16,12,1589361207,200nm,12.3222,water_r
2020-05-13T09:14:59Z,Ok,9,20/5/13 5:20,12,1589361207,200nm,12.3222,water_r
2020-05-13T09:24:59Z,Ok,12,20/5/13 5:26,12,1589361807,200nm,21.891,water_r
2020-05-13T09:29:59Z,Ok,10,20/5/13 5:30,10,1589362107,200nm,6.996,air
2020-05-13T09:49:59Z,Ok,12,20/5/13 5:51,12,1589363307,200nm,12.3815,water_r
2020-05-13T10:09:59Z,Ok,12,20/5/13 6:11,12,1589364507,200nm,12.295,water_r
2020-05-13T10:19:59Z,Ok,12,20/5/13 6:21,12,1589365107,200nm,12.2535,water_r
2020-05-13T10:19:59Z,Ok,9,20/5/13 6:25,12,1589365107,200nm,12.2535,water_r
2020-05-13T10:29:59Z,Ok,12,20/5/13 6:31,12,1589365707,200nm,22.5766,water_r
2020-05-13T10:34:59Z,Ok,10,20/5/13 6:35,10,1589366007,200nm,7.0074,air
2020-05-13T10:54:59Z,Ok,12,20/5/13 6:56,12,1589367207,200nm,12.4485,water_r
2020-05-13T11:14:59Z,Ok,12,20/5/13 7:16,12,1589368407,200nm,12.5272,water_r
2020-05-13T11:24:59Z,Ok,12,20/5/13 7:26,12,1589369007,200nm,12.3445,water_r
2020-05-13T11:24:59Z,Ok,9,20/5/13 7:30,12,1589369007,200nm,12.3445,water_r
2020-05-13T11:34:59Z,Ok,12,20/5/13 7:36,12,1589369607,200nm,22.7116,water_r
2020-05-13T11:39:59Z,Ok,10,20/5/13 7:40,10,1589369907,200nm,7.027,air
2020-05-13T11:59:59Z,Ok,12,20/5/13 8:1,12,1589371107,200nm,12.3918,water_r
2020-05-13T12:19:59Z,Ok,12,20/5/13 8:21,12,1589372307,200nm,12.4828,water_r
2020-05-13T12:29:59Z,Ok,12,20/5/13 8:31,12,1589372907,200nm,12.4054,water_r
2020-05-13T12:29:59Z,Ok,9,20/5/13 8:35,12,1589372907,200nm,12.4054,water_r
2020-05-13T12:39:59Z,Ok,12,20/5/13 8:41,12,1589373507,200nm,21.6639,water_r
2020-05-13T12:44:59Z,Ok,10,20/5/13 8:45,10,1589373807,200nm,7.0211,air
2020-05-13T13:04:59Z,Ok,12,20/5/13 9:6,12,1589375007,200nm,12.4095,water_r
2020-05-13T13:24:59Z,Ok,12,20/5/13 9:26,12,1589376207,200nm,12.3596,water_r
2020-05-13T13:34:59Z,Ok,12,20/5/13 9:36,12,1589376807,200nm,12.3615,water_r
2020-05-13T13:34:59Z,Ok,9,20/5/13 9:40,12,1589376807,200nm,12.3615,water_r
2020-05-13T13:44:59Z,Ok,12,20/5/13 9:46,12,1589377407,200nm,21.8529,water_r
2020-05-13T13:49:59Z,Ok,10,20/5/13 9:50,10,1589377707,200nm,7.0149,air
2020-05-13T14:09:59Z,Ok,12,20/5/13 10:11,12,1589378907,200nm,12.5609,water_r
2020-05-13T14:29:59Z,Ok,12,20/5/13 10:31,12,1589380107,200nm,12.4866,water_r
2020-05-13T14:39:59Z,Ok,12,20/5/13 10:41,12,1589380707,200nm,12.3479,water_r
2020-05-13T14:39:59Z,Ok,9,20/5/13 10:45,12,1589380707,200nm,12.3479,water_r
2020-05-13T14:49:59Z,Ok,12,20/5/13 10:51,12,1589381307,200nm,25.1433,water_r
2020-05-13T14:54:59Z,Ok,10,20/5/13 10:55,10,1589381607,200nm,7.0001,air
2020-05-13T15:14:59Z,Ok,12,20/5/13 11:16,12,1589382807,200nm,12.6285,water_r
2020-05-13T15:34:59Z,Ok,12,20/5/13 11:36,12,1589384007,200nm,12.4344,water_r
2020-05-13T15:44:59Z,Ok,12,20/5/13 11:46,12,1589384608,200nm,12.2948,water_r
2020-05-13T15:44:59Z,Ok,9,20/5/13 11:50,12,1589384608,200nm,12.2948,water_r
2020-05-13T15:54:59Z,Ok,12,20/5/13 11:56,12,1589385208,200nm,22.7941,water_r
2020-05-13T15:59:59Z,Ok,10,20/5/13 12:0,10,1589385508,200nm,6.9844,air
2020-05-13T16:19:59Z,Ok,12,20/5/13 12:21,12,1589386708,200nm,12.3892,water_r
2020-05-13T16:39:59Z,Ok,12,20/5/13 12:41,12,1589387908,200nm,12.360900000000001,water_r
2020-05-13T16:49:59Z,Ok,12,20/5/13 12:51,12,1589388508,200nm,12.3569,water_r
2020-05-13T16:49:59Z,Ok,9,20/5/13 12:55,12,1589388508,200nm,12.3569,water_r
2020-05-13T16:59:59Z,Ok,12,20/5/13 13:1,12,1589389108,200nm,21.8255,water_r
2020-05-13T17:04:59Z,Ok,10,20/5/13 13:5,10,1589389408,200nm,7.0489,air
2020-05-13T17:24:59Z,Ok,12,20/5/13 13:26,12,1589390608,200nm,12.4473,water_r
2020-05-13T17:44:59Z,Ok,12,20/5/13 13:46,12,1589391808,200nm,12.6107,water_r
2020-05-13T17:54:59Z,Ok,12,20/5/13 13:56,12,1589392408,200nm,12.3977,water_r
2020-05-13T17:54:59Z,Ok,9,20/5/13 14:0,12,1589392408,200nm,12.3977,water_r
2020-05-13T18:04:59Z,Ok,12,20/5/13 14:6,12,1589393008,200nm,24.1311,water_r
2020-05-13T18:09:59Z,Ok,10,20/5/13 14:10,10,1589393308,200nm,6.9805,air
2020-05-13T18:29:59Z,Ok,12,20/5/13 14:31,12,1589394508,200nm,12.5251,water_r
2020-05-13T18:49:59Z,Ok,12,20/5/13 14:51,12,1589395708,200nm,12.6568,water_r
2020-05-13T18:59:59Z,Ok,12,20/5/13 15:1,12,1589396308,200nm,12.4327,water_r
2020-05-13T18:59:59Z,Ok,9,20/5/13 15:5,12,1589396308,200nm,12.4327,water_r
2020-05-13T19:09:59Z,Ok,12,20/5/13 15:11,12,1589396908,200nm,24.5629,water_r
2020-05-13T19:14:59Z,Ok,10,20/5/13 15:15,10,1589397208,200nm,7.0346,air
2020-05-13T19:34:59Z,Ok,12,20/5/13 15:36,12,1589398408,200nm,12.6426,water_r
2020-05-13T19:54:59Z,Ok,12,20/5/13 15:56,12,1589399608,200nm,12.5075,water_r
2020-05-13T20:04:59Z,Ok,12,20/5/13 16:6,12,1589400208,200nm,12.4138,water_r
2020-05-13T20:04:59Z,Ok,9,20/5/13 16:10,12,1589400208,200nm,12.4138,water_r
2020-05-13T20:14:59Z,Ok,12,20/5/13 16:16,12,1589400808,200nm,23.2163,water_r
2020-05-13T20:19:59Z,Ok,10,20/5/13 16:20,10,1589401108,200nm,7.0391,air
2020-05-13T20:39:59Z,Ok,12,20/5/13 16:41,12,1589402308,200nm,12.778,water_r
2020-05-13T20:59:59Z,Ok,12,20/5/13 17:1,12,1589403508,200nm,12.5459,water_r
2020-05-13T21:09:59Z,Ok,12,20/5/13 17:11,12,1589404108,200nm,12.4378,water_r
2020-05-13T21:09:59Z,Ok,9,20/5/13 17:15,12,1589404108,200nm,12.4378,water_r
2020-05-13T21:19:59Z,Ok,12,20/5/13 17:21,12,1589404708,200nm,21.4943,water_r
2020-05-13T21:24:59Z,Ok,10,20/5/13 17:25,10,1589405008,200nm,7.0784,air
2020-05-13T21:44:59Z,Ok,12,20/5/13 17:46,12,1589406208,200nm,12.8267,water_r
2020-05-13T22:04:59Z,Ok,12,20/5/13 18:6,12,1589407408,200nm,12.5854,water_r
2020-05-13T22:14:59Z,Ok,12,20/5/13 18:16,12,1589408008,200nm,12.5876,water_r
2020-05-13T22:14:59Z,Ok,9,20/5/13 18:20,12,1589408008,200nm,12.5876,water_r
2020-05-13T22:24:59Z,Ok,12,20/5/13 18:26,12,1589408608,200nm,25.4923,water_r
2020-05-13T22:29:59Z,Ok,10,20/5/13 18:30,10,1589408908,200nm,7.09,air
2020-05-13T22:49:59Z,Ok,12,20/5/13 18:51,12,1589410108,200nm,12.666,water_r
2020-05-13T23:09:59Z,Ok,12,20/5/13 19:11,12,1589411308,200nm,12.7244,water_r
2020-05-13T23:19:59Z,Ok,12,20/5/13 19:21,12,1589411908,200nm,12.6403,water_r
2020-05-13T23:19:59Z,Ok,9,20/5/13 19:25,12,1589411908,200nm,12.6403,water_r
2020-05-13T23:29:59Z,Ok,12,20/5/13 19:31,12,1589412508,200nm,21.4723,water_r
2020-05-13T23:34:59Z,Ok,10,20/5/13 19:35,10,1589412808,200nm,7.1215,air
2020-05-13T23:54:59Z,Ok,12,20/5/13 19:56,12,1589414008,200nm,12.448,water_r
2020-05-14T00:14:59Z,Ok,12,20/5/13 20:16,12,1589415208,200nm,12.4771,water_r
2020-05-14T00:24:59Z,Ok,12,20/5/13 20:26,12,1589415808,200nm,12.4284,water_r
2020-05-14T00:24:59Z,Ok,9,20/5/13 20:30,12,1589415808,200nm,12.4284,water_r
2020-05-14T00:34:59Z,Ok,12,20/5/13 20:36,12,1589416408,200nm,23.0622,water_r
2020-05-14T00:39:59Z,Ok,10,20/5/13 20:40,10,1589416708,200nm,7.115,air
2020-05-14T00:59:59Z,Ok,12,20/5/13 21:1,12,1589417908,200nm,12.5058,water_r
2020-05-14T01:19:59Z,Ok,12,20/5/13 21:21,12,1589419108,200nm,12.3673,water_r
2020-05-14T01:29:59Z,Ok,12,20/5/13 21:31,12,1589419708,200nm,12.3408,water_r
2020-05-14T01:29:59Z,Ok,9,20/5/13 21:35,12,1589419708,200nm,12.3408,water_r
2020-05-14T01:39:59Z,Ok,12,20/5/13 21:41,12,1589420308,200nm,24.4773,water_r
2020-05-14T01:44:59Z,Ok,10,20/5/13 21:45,10,1589420608,200nm,7.1322,air
2020-05-14T02:04:59Z,Ok,12,20/5/13 22:6,12,1589421808,200nm,12.679,water_r
2020-05-14T02:24:59Z,Ok,12,20/5/13 22:26,12,1589423008,200nm,12.4997,water_r
2020-05-14T02:34:59Z,Ok,12,20/5/13 22:36,12,1589423608,200nm,12.4853,water_r
2020-05-14T02:34:59Z,Ok,9,20/5/13 22:40,12,1589423608,200nm,12.4853,water_r
2020-05-14T02:44:59Z,Ok,12,20/5/13 22:46,12,1589424208,200nm,24.0818,water_r
2020-05-14T02:49:59Z,Ok,10,20/5/13 22:50,10,1589424508,200nm,7.1339,air
2020-05-14T03:09:59Z,Ok,12,20/5/13 23:11,12,1589425708,200nm,12.6679,water_r
2020-05-14T03:29:59Z,Ok,12,20/5/13 23:31,12,1589426908,200nm,12.678,water_r
2020-05-14T03:39:59Z,Ok,12,20/5/13 23:41,12,1589427508,200nm,12.4241,water_r
2020-05-14T03:39:59Z,Ok,9,20/5/13 23:45,12,1589427508,200nm,12.4241,water_r
2020-05-14T03:49:59Z,Ok,12,20/5/13 23:51,12,1589428108,200nm,26.0919,water_r
2020-05-14T03:54:59Z,Ok,10,20/5/13 23:55,10,1589428408,200nm,7.144,air
2020-05-14T20:48:59Z,Ok,10,20/5/14 16:49,10,1589489248,200nm,14.3719,air
2020-05-14T21:16:59Z,Ok,12,20/5/14 17:18,12,1589490928,200nm,12.8125,water_r
2020-05-14T21:44:59Z,Ok,12,20/5/14 17:46,12,1589492608,200nm,12.951,water_r
2020-05-14T21:58:59Z,Ok,12,20/5/14 18:0,12,1589493448,200nm,12.7804,water_r
2020-05-14T21:58:59Z,Ok,9,20/5/14 18:6,12,1589493448,200nm,12.7804,water_r
2020-05-14T22:12:59Z,Ok,12,20/5/14 18:14,12,1589494288,200nm,24.7406,water_r
2020-05-14T22:19:59Z,Ok,10,20/5/14 18:20,10,1589494708,200nm,7.0513,air
2020-05-14T22:47:59Z,Ok,12,20/5/14 18:49,12,1589496388,200nm,12.7694,water_r
2020-05-14T23:15:59Z,Ok,12,20/5/14 19:17,12,1589498068,200nm,12.7964,water_r
2020-05-14T23:29:59Z,Ok,12,20/5/14 19:31,12,1589498908,200nm,12.6125,water_r
2020-05-14T23:29:59Z,Ok,9,20/5/14 19:37,12,1589498908,200nm,12.6125,water_r
2020-05-14T23:43:59Z,Ok,12,20/5/14 19:45,12,1589499748,200nm,24.4609,water_r
2020-05-14T23:50:59Z,Ok,10,20/5/14 19:51,10,1589500168,200nm,7.0992,air
2020-05-15T00:18:59Z,Ok,12,20/5/14 20:20,12,1589501848,200nm,12.838,water_r
2020-05-15T00:46:59Z,Ok,12,20/5/14 20:48,12,1589503528,200nm,13.075,water_r
2020-05-15T01:00:59Z,Ok,12,20/5/14 21:2,12,1589504368,200nm,12.8955,water_r
2020-05-15T01:00:59Z,Ok,9,20/5/14 21:8,12,1589504368,200nm,12.8955,water_r
2020-05-15T01:14:59Z,Ok,12,20/5/14 21:16,12,1589505208,200nm,24.3359,water_r
2020-05-15T01:21:59Z,Ok,10,20/5/14 21:22,10,1589505628,200nm,7.1252,air
2020-05-15T01:49:59Z,Ok,12,20/5/14 21:51,12,1589507308,200nm,13.0628,water_r
2020-05-15T02:17:59Z,Ok,12,20/5/14 22:19,12,1589508988,200nm,12.8315,water_r
2020-05-15T02:31:59Z,Ok,12,20/5/14 22:33,12,1589509828,200nm,12.7194,water_r
2020-05-15T02:31:59Z,Ok,9,20/5/14 22:39,12,1589509828,200nm,12.7194,water_r
2020-05-15T02:45:59Z,Ok,12,20/5/14 22:47,12,1589510668,200nm,23.4523,water_r
2020-05-15T02:52:59Z,Ok,10,20/5/14 22:53,10,1589511088,200nm,7.145,air
2020-05-15T03:20:59Z,Ok,12,20/5/14 23:22,12,1589512768,200nm,12.881,water_r
2020-05-15T03:48:59Z,Ok,12,20/5/14 23:50,12,1589514449,200nm,12.9409,water_r
2020-05-15T04:06:59Z,Ok,10,20/5/15 0:7,10,1589515528,200nm,7.3714,air
2020-05-15T04:34:59Z,Ok,12,20/5/15 0:36,12,1589517207,200nm,12.4611,water_r
2020-05-15T05:02:59Z,Ok,12,20/5/15 1:4,12,1589518887,200nm,12.7015,water_r
2020-05-15T05:16:59Z,Ok,12,20/5/15 1:18,12,1589519727,200nm,12.7299,water_r
2020-05-15T05:16:59Z,Ok,9,20/5/15 1:24,12,1589519727,200nm,12.7299,water_r
2020-05-15T05:30:59Z,Ok,12,20/5/15 1:32,12,1589520567,200nm,26.6589,water_r
2020-05-15T05:37:59Z,Ok,10,20/5/15 1:38,10,1589520987,200nm,7.2831,air
2020-05-15T06:05:59Z,Ok,12,20/5/15 2:7,12,1589522667,200nm,13.2064,water_r
2020-05-15T06:33:59Z,Ok,12,20/5/15 2:35,12,1589524348,200nm,13.051,water_r
2020-05-15T06:47:59Z,Ok,12,20/5/15 2:49,12,1589525188,200nm,12.7673,water_r
2020-05-15T06:47:59Z,Ok,9,20/5/15 2:55,12,1589525188,200nm,12.7673,water_r
2020-05-15T07:01:59Z,Ok,12,20/5/15 3:3,12,1589526028,200nm,26.6382,water_r
2020-05-15T07:08:59Z,Ok,10,20/5/15 3:9,10,1589526448,200nm,7.2455,air
2020-05-15T07:36:59Z,Ok,12,20/5/15 3:38,12,1589528128,200nm,13.1772,water_r
2020-05-15T08:04:59Z,Ok,12,20/5/15 4:6,12,1589529808,200nm,12.7066,water_r
2020-05-15T08:18:59Z,Ok,12,20/5/15 4:20,12,1589530648,200nm,12.7279,water_r
2020-05-15T08:18:59Z,Ok,9,20/5/15 4:26,12,1589530648,200nm,12.7279,water_r
2020-05-15T08:32:59Z,Ok,12,20/5/15 4:34,12,1589531488,200nm,24.9891,water_r
2020-05-15T08:39:59Z,Ok,10,20/5/15 4:40,10,1589531908,200nm,7.2404,air
2020-05-15T09:07:59Z,Ok,12,20/5/15 5:9,12,1589533588,200nm,13.1677,water_r
2020-05-15T09:35:59Z,Ok,12,20/5/15 5:37,12,1589535268,200nm,12.8813,water_r
2020-05-15T09:49:59Z,Ok,12,20/5/15 5:51,12,1589536108,200nm,12.8364,water_r
2020-05-15T09:49:59Z,Ok,9,20/5/15 5:57,12,1589536108,200nm,12.8364,water_r
2020-05-15T10:03:59Z,Ok,12,20/5/15 6:5,12,1589536948,200nm,25.0742,water_r
2020-05-15T10:10:59Z,Ok,10,20/5/15 6:11,10,1589537368,200nm,7.2478,air
2020-05-15T10:38:59Z,Ok,12,20/5/15 6:40,12,1589539048,200nm,13.3318,water_r
2020-05-15T11:06:59Z,Ok,12,20/5/15 7:8,12,1589540728,200nm,12.935,water_r
2020-05-15T11:20:59Z,Ok,12,20/5/15 7:22,12,1589541568,200nm,12.7941,water_r
2020-05-15T11:20:59Z,Ok,9,20/5/15 7:28,12,1589541568,200nm,12.7941,water_r
2020-05-15T11:34:59Z,Ok,12,20/5/15 7:36,12,1589542408,200nm,25.1734,water_r
2020-05-15T11:41:59Z,Ok,10,20/5/15 7:42,10,1589542828,200nm,7.3094,air
2020-05-15T12:09:59Z,Ok,12,20/5/15 8:11,12,1589544508,200nm,13.1631,water_r
2020-05-15T12:37:59Z,Ok,12,20/5/15 8:39,12,1589546188,200nm,13.0497,water_r
2020-05-15T12:51:59Z,Ok,12,20/5/15 8:53,12,1589547028,200nm,12.9387,water_r
2020-05-15T12:51:59Z,Ok,9,20/5/15 8:59,12,1589547028,200nm,12.9387,water_r
2020-05-15T13:05:59Z,Ok,12,20/5/15 9:7,12,1589547868,200nm,26.2948,water_r
2020-05-15T13:12:59Z,Ok,10,20/5/15 9:13,10,1589548288,200nm,7.3285,air
2020-05-15T13:40:59Z,Ok,12,20/5/15 9:42,12,1589549968,200nm,13.0555,water_r
2020-05-15T14:08:59Z,Ok,12,20/5/15 10:10,12,1589551648,200nm,12.9074,water_r
2020-05-15T14:22:59Z,Ok,12,20/5/15 10:24,12,1589552488,200nm,12.9076,water_r
2020-05-15T14:22:59Z,Ok,9,20/5/15 10:30,12,1589552488,200nm,12.9076,water_r
2020-05-15T14:36:59Z,Ok,12,20/5/15 10:38,12,1589553328,200nm,23.7772,water_r
2020-05-15T14:43:59Z,Ok,10,20/5/15 10:44,10,1589553748,200nm,7.1213,air
2020-05-15T15:11:59Z,Ok,12,20/5/15 11:13,12,1589555428,200nm,12.8985,water_r
2020-05-15T15:39:59Z,Ok,12,20/5/15 11:41,12,1589557108,200nm,13.0077,water_r
2020-05-15T15:53:59Z,Ok,12,20/5/15 11:55,12,1589557948,200nm,12.8104,water_r
2020-05-15T15:53:59Z,Ok,9,20/5/15 12:1,12,1589557948,200nm,12.8104,water_r
2020-05-15T16:07:59Z,Ok,12,20/5/15 12:9,12,1589558788,200nm,27.2232,water_r
2020-05-15T16:14:59Z,Ok,10,20/5/15 12:15,10,1589559208,200nm,7.0854,air
2020-05-15T16:42:59Z,Ok,12,20/5/15 12:44,12,1589560888,200nm,13.103,water_r
2020-05-15T17:10:59Z,Ok,12,20/5/15 13:12,12,1589562568,200nm,13.1456,water_r
2020-05-15T17:24:59Z,Ok,12,20/5/15 13:26,12,1589563408,200nm,12.8423,water_r
2020-05-15T17:24:59Z,Ok,9,20/5/15 13:32,12,1589563408,200nm,12.8423,water_r
2020-05-15T17:38:59Z,Ok,12,20/5/15 13:40,12,1589564248,200nm,27.6989,water_r
2020-05-15T17:45:59Z,Ok,10,20/5/15 13:46,10,1589564668,200nm,7.0488,air
2020-05-15T18:13:59Z,Ok,12,20/5/15 14:15,12,1589566348,200nm,13.2747,water_r
2020-05-15T18:41:59Z,Ok,12,20/5/15 14:43,12,1589568028,200nm,13.182,water_r
2020-05-15T18:55:59Z,Ok,12,20/5/15 14:57,12,1589568868,200nm,12.8308,water_r
2020-05-15T18:55:59Z,Ok,9,20/5/15 15:3,12,1589568868,200nm,12.8308,water_r
2020-05-15T19:09:59Z,Ok,12,20/5/15 15:11,12,1589569709,200nm,26.8972,water_r
2020-05-15T19:16:59Z,Ok,10,20/5/15 15:17,10,1589570129,200nm,7.054,air
2020-05-15T19:44:59Z,Ok,12,20/5/15 15:46,12,1589571809,200nm,13.237,water_r
2020-05-15T20:12:59Z,Ok,12,20/5/15 16:14,12,1589573489,200nm,13.1495,water_r
2020-05-15T20:26:59Z,Ok,12,20/5/15 16:28,12,1589574329,200nm,13.0496,water_r
2020-05-15T20:26:59Z,Ok,9,20/5/15 16:34,12,1589574329,200nm,13.0496,water_r
2020-05-15T20:40:59Z,Ok,12,20/5/15 16:42,12,1589575169,200nm,28.3984,water_r
2020-05-15T20:47:59Z,Ok,10,20/5/15 16:48,10,1589575589,200nm,7.0749,air
2020-05-15T21:15:59Z,Ok,12,20/5/15 17:17,12,1589577269,200nm,13.3542,water_r
2020-05-15T21:55:59Z,Ok,12,20/5/15 17:57,12,1589579668,200nm,7.5739,water_r
2020-05-15T22:20:59Z,Ok,12,20/5/15 18:22,12,1589581168,200nm,7.6156,water_r
2020-05-15T23:16:59Z,Ok,12,20/5/15 19:18,12,1589584528,200nm,7.3688,water_r
2020-05-16T00:12:59Z,Ok,12,20/5/15 20:14,12,1589587888,200nm,7.3416,water_r
2020-05-16T01:08:59Z,Ok,12,20/5/15 21:10,12,1589591248,200nm,7.4191,water_r
2020-05-16T02:04:59Z,Ok,12,20/5/15 22:6,12,1589594608,200nm,7.2143,water_r
2020-05-16T03:00:59Z,Ok,12,20/5/15 23:2,12,1589597968,200nm,7.0488,water_r
