DateTime,Status,Valve,Measurement time,correctvalve_a,logtime_a,wavelength,absorbance,Depth
2020-06-20T21:23:14Z,Ok,2,20/6/20 17:24,2,1592688104,200nm,77.8038,1.6
2020-06-20T22:41:14Z,Ok,2,20/6/20 18:42,2,1592692784,200nm,77.091,1.6
2020-06-20T23:59:14Z,Ok,2,20/6/20 20:0,2,1592697465,200nm,75.9553,1.6
2020-06-21T01:17:14Z,Ok,2,20/6/20 21:18,2,1592702145,200nm,76.924,1.6
2020-06-21T02:35:14Z,Ok,2,20/6/20 22:36,2,1592706825,200nm,79.0278,1.6
2020-06-21T04:29:14Z,Ok,2,20/6/21 0:30,2,1592713662,200nm,79.4348,1.6
2020-06-21T05:47:14Z,Ok,2,20/6/21 1:48,2,1592718343,200nm,78.2206,1.6
2020-06-21T07:05:14Z,Ok,2,20/6/21 3:6,2,1592723023,200nm,78.3144,1.6
2020-06-21T08:23:14Z,Ok,2,20/6/21 4:24,2,1592727703,200nm,77.9167,1.6
2020-06-21T09:41:14Z,Ok,2,20/6/21 5:42,2,1592732383,200nm,78.8952,1.6
2020-06-21T10:59:14Z,Ok,2,20/6/21 7:0,2,1592737063,200nm,79.1165,1.6
2020-06-21T12:17:14Z,Ok,2,20/6/21 8:18,2,1592741743,200nm,79.9188,1.6
2020-06-21T13:35:14Z,Ok,2,20/6/21 9:36,2,1592746423,200nm,79.1381,1.6
2020-06-21T14:53:14Z,Ok,2,20/6/21 10:54,2,1592751103,200nm,77.7795,1.6
2020-06-21T16:11:14Z,Ok,2,20/6/21 12:12,2,1592755784,200nm,80.333,1.6
2020-06-21T17:29:14Z,Ok,2,20/6/21 13:30,2,1592760464,200nm,78.4305,1.6
2020-06-21T18:47:14Z,Ok,2,20/6/21 14:48,2,1592765144,200nm,78.4117,1.6
2020-06-21T20:05:14Z,Ok,2,20/6/21 16:6,2,1592769824,200nm,79.7211,1.6
2020-06-21T21:23:14Z,Ok,2,20/6/21 17:24,2,1592774504,200nm,78.2454,1.6
2020-06-21T22:41:14Z,Ok,2,20/6/21 18:42,2,1592779185,200nm,79.8819,1.6
2020-06-21T23:59:14Z,Ok,2,20/6/21 20:0,2,1592783865,200nm,78.5534,1.6
2020-06-22T01:17:14Z,Ok,2,20/6/21 21:18,2,1592788545,200nm,81.3747,1.6
2020-06-22T02:35:14Z,Ok,2,20/6/21 22:36,2,1592793225,200nm,81.4141,1.6
2020-06-22T04:29:14Z,Ok,2,20/6/22 0:30,2,1592800062,200nm,82.102,1.6
2020-06-22T05:47:14Z,Ok,2,20/6/22 1:48,2,1592804743,200nm,81.2853,1.6
2020-06-22T07:05:14Z,Ok,2,20/6/22 3:6,2,1592809423,200nm,83.1654,1.6
2020-06-22T08:23:14Z,Ok,2,20/6/22 4:24,2,1592814103,200nm,81.4825,1.6
2020-06-22T09:41:14Z,Ok,2,20/6/22 5:42,2,1592818783,200nm,84.9474,1.6
2020-06-22T10:59:14Z,Ok,2,20/6/22 7:0,2,1592823463,200nm,84.2217,1.6
2020-06-22T12:17:14Z,Ok,2,20/6/22 8:18,2,1592828143,200nm,83.0231,1.6
2020-06-25T22:08:14Z,Ok,2,20/6/25 18:9,2,1593122803,200nm,11.0835,1.6
2020-06-25T23:26:14Z,Ok,2,20/6/25 19:27,2,1593127483,200nm,10.0809,1.6
2020-06-26T00:44:14Z,Ok,2,20/6/25 20:45,2,1593132163,200nm,10.8583,1.6
2020-06-26T02:02:14Z,Ok,2,20/6/25 22:3,2,1593136843,200nm,11.2499,1.6
2020-06-26T03:20:14Z,Ok,2,20/6/25 23:21,2,1593141524,200nm,11.2681,1.6
2020-06-26T04:29:14Z,Ok,2,20/6/26 0:30,2,1593145663,200nm,10.9313,1.6
2020-06-26T05:47:14Z,Ok,2,20/6/26 1:48,2,1593150343,200nm,11.4634,1.6
2020-06-26T07:05:14Z,Ok,2,20/6/26 3:6,2,1593155023,200nm,11.4076,1.6
2020-06-26T08:23:14Z,Ok,2,20/6/26 4:24,2,1593159703,200nm,11.4001,1.6
2020-06-26T09:41:14Z,Ok,2,20/6/26 5:42,2,1593164383,200nm,11.4914,1.6
2020-06-26T10:59:14Z,Ok,2,20/6/26 7:0,2,1593169063,200nm,11.7266,1.6
2020-06-26T12:17:14Z,Ok,2,20/6/26 8:18,2,1593173743,200nm,11.9071,1.6
2020-06-26T13:35:14Z,Ok,2,20/6/26 9:36,2,1593178423,200nm,11.9254,1.6
2020-06-26T14:53:14Z,Ok,2,20/6/26 10:54,2,1593183104,200nm,11.9929,1.6
2020-06-26T16:11:14Z,Ok,2,20/6/26 12:12,2,1593187784,200nm,12.7572,1.6
2020-06-26T17:29:14Z,Ok,2,20/6/26 13:30,2,1593192464,200nm,13.4433,1.6
2020-06-26T18:47:14Z,Ok,2,20/6/26 14:48,2,1593197144,200nm,14.0058,1.6
2020-06-26T20:05:14Z,Ok,2,20/6/26 16:6,2,1593201824,200nm,14.1959,1.6
2020-06-26T21:23:14Z,Ok,2,20/6/26 17:24,2,1593206505,200nm,15.1782,1.6
2020-06-26T22:41:14Z,Ok,2,20/6/26 18:42,2,1593211185,200nm,18.025,1.6
2020-06-26T23:59:14Z,Ok,2,20/6/26 20:0,2,1593215865,200nm,18.7986,1.6
2020-06-27T01:17:14Z,Ok,2,20/6/26 21:18,2,1593220545,200nm,27.8705,1.6
2020-06-27T02:35:14Z,Ok,2,20/6/26 22:36,2,1593225226,200nm,31.3277,1.6
2020-06-27T04:29:14Z,Ok,2,20/6/27 0:30,2,1593232062,200nm,33.1752,1.6
2020-06-27T05:47:14Z,Ok,2,20/6/27 1:48,2,1593236743,200nm,38.027,1.6
2020-06-27T07:05:14Z,Ok,2,20/6/27 3:6,2,1593241423,200nm,40.1726,1.6
2020-06-27T08:23:14Z,Ok,2,20/6/27 4:24,2,1593246103,200nm,38.0584,1.6
2020-06-27T09:41:14Z,Ok,2,20/6/27 5:42,2,1593250783,200nm,45.0394,1.6
2020-06-27T10:59:14Z,Ok,2,20/6/27 7:0,2,1593255463,200nm,46.2302,1.6
2020-06-27T12:17:14Z,Ok,2,20/6/27 8:18,2,1593260143,200nm,41.3554,1.6
2020-06-27T13:35:14Z,Ok,2,20/6/27 9:36,2,1593264823,200nm,44.0179,1.6
2020-06-27T14:53:14Z,Ok,2,20/6/27 10:54,2,1593269503,200nm,40.0033,1.6
2020-06-27T16:11:14Z,Ok,2,20/6/27 12:12,2,1593274184,200nm,40.5026,1.6
2020-06-27T17:29:14Z,Ok,2,20/6/27 13:30,2,1593278864,200nm,42.7313,1.6
2020-06-27T18:47:14Z,Ok,2,20/6/27 14:48,2,1593283544,200nm,45.1546,1.6
2020-06-27T20:05:14Z,Ok,2,20/6/27 16:6,2,1593288224,200nm,46.2472,1.6
2020-06-27T21:23:14Z,Ok,2,20/6/27 17:24,2,1593292904,200nm,46.1168,1.6
2020-06-27T22:41:14Z,Ok,2,20/6/27 18:42,2,1593297585,200nm,45.4863,1.6
2020-06-27T23:59:14Z,Ok,2,20/6/27 20:0,2,1593302265,200nm,49.1188,1.6
2020-06-28T01:17:14Z,Ok,2,20/6/27 21:18,2,1593306945,200nm,48.141,1.6
2020-06-28T02:35:14Z,Ok,2,20/6/27 22:36,2,1593311625,200nm,50.3954,1.6
2020-06-28T04:29:14Z,Ok,2,20/6/28 0:30,2,1593318462,200nm,49.4665,1.6
2020-06-28T05:47:14Z,Ok,2,20/6/28 1:48,2,1593323143,200nm,48.2064,1.6
2020-06-28T07:05:14Z,Ok,2,20/6/28 3:6,2,1593327823,200nm,46.5526,1.6
2020-06-28T08:23:14Z,Ok,2,20/6/28 4:24,2,1593332503,200nm,48.3978,1.6
2020-06-28T09:41:14Z,Ok,2,20/6/28 5:42,2,1593337183,200nm,48.1939,1.6
2020-06-28T10:59:14Z,Ok,2,20/6/28 7:0,2,1593341863,200nm,45.4935,1.6
2020-06-28T12:17:14Z,Ok,2,20/6/28 8:18,2,1593346543,200nm,44.6858,1.6
2020-06-28T13:35:14Z,Ok,2,20/6/28 9:36,2,1593351223,200nm,44.0712,1.6
2020-06-28T14:53:14Z,Ok,2,20/6/28 10:54,2,1593355904,200nm,43.2961,1.6
2020-06-28T16:11:14Z,Ok,2,20/6/28 12:12,2,1593360584,200nm,42.4953,1.6
2020-06-28T17:29:14Z,Ok,2,20/6/28 13:30,2,1593365264,200nm,41.7223,1.6
2020-06-28T18:47:14Z,Ok,2,20/6/28 14:48,2,1593369944,200nm,40.6206,1.6
2020-06-28T20:05:14Z,Ok,2,20/6/28 16:6,2,1593374624,200nm,39.3036,1.6
2020-06-28T21:23:14Z,Ok,2,20/6/28 17:24,2,1593379304,200nm,37.3227,1.6
2020-06-28T22:41:14Z,Ok,2,20/6/28 18:42,2,1593383985,200nm,35.0769,1.6
2020-06-28T23:59:14Z,Ok,2,20/6/28 20:0,2,1593388665,200nm,33.3615,1.6
2020-06-29T01:17:14Z,Ok,2,20/6/28 21:18,2,1593393345,200nm,32.2114,1.6
2020-06-29T02:35:14Z,Ok,2,20/6/28 22:36,2,1593398025,200nm,31.2701,1.6
2020-06-29T04:29:14Z,Ok,2,20/6/29 0:30,2,1593404862,200nm,30.2215,1.6
2020-06-29T05:47:14Z,Ok,2,20/6/29 1:48,2,1593409543,200nm,29.9666,1.6
2020-06-29T07:05:14Z,Ok,2,20/6/29 3:6,2,1593414223,200nm,29.9216,1.6
2020-06-29T08:23:14Z,Ok,2,20/6/29 4:24,2,1593418903,200nm,29.7824,1.6
2020-06-29T09:41:14Z,Ok,2,20/6/29 5:42,2,1593423583,200nm,29.9012,1.6
2020-06-29T10:59:14Z,Ok,2,20/6/29 7:0,2,1593428263,200nm,29.7775,1.6
2020-06-29T12:29:14Z,Ok,2,20/6/29 8:30,2,1593433663,200nm,29.4895,1.6
2020-06-29T13:29:14Z,Ok,2,20/6/29 9:30,2,1593437263,200nm,29.4281,1.6
2020-06-29T14:47:14Z,Ok,2,20/6/29 10:48,2,1593441943,200nm,28.9158,1.6
2020-06-29T16:05:14Z,Ok,2,20/6/29 12:6,2,1593446623,200nm,28.698,1.6
2020-06-29T17:23:14Z,Ok,2,20/6/29 13:24,2,1593451303,200nm,29.1607,1.6
2020-06-29T18:41:14Z,Ok,2,20/6/29 14:42,2,1593455983,200nm,32.8659,1.6
2020-06-29T19:59:14Z,Ok,2,20/6/29 16:0,2,1593460664,200nm,33.9914,1.6
2020-06-29T21:17:14Z,Ok,2,20/6/29 17:18,2,1593465344,200nm,38.4476,1.6
2020-06-29T22:35:14Z,Ok,2,20/6/29 18:36,2,1593470024,200nm,41.7217,1.6
2020-06-29T23:53:14Z,Ok,2,20/6/29 19:54,2,1593474705,200nm,44.8535,1.6
2020-06-30T01:11:14Z,Ok,2,20/6/29 21:12,2,1593479385,200nm,48.0729,1.6
2020-06-30T02:29:14Z,Ok,2,20/6/29 22:30,2,1593484065,200nm,50.931,1.6
2020-06-30T03:47:14Z,Ok,2,20/6/29 23:48,2,1593488745,200nm,54.1749,1.6
2020-06-30T04:29:14Z,Ok,2,20/6/30 0:30,2,1593491262,200nm,53.5972,1.6
2020-06-30T05:47:14Z,Ok,2,20/6/30 1:48,2,1593495943,200nm,55.5512,1.6
2020-06-30T07:05:14Z,Ok,2,20/6/30 3:6,2,1593500623,200nm,56.6351,1.6
2020-06-30T08:23:14Z,Ok,2,20/6/30 4:24,2,1593505303,200nm,56.9849,1.6
2020-06-30T09:41:14Z,Ok,2,20/6/30 5:42,2,1593509983,200nm,56.3658,1.6
2020-06-30T10:59:14Z,Ok,2,20/6/30 7:0,2,1593514663,200nm,57.701,1.6
2020-06-30T12:17:14Z,Ok,2,20/6/30 8:18,2,1593519343,200nm,57.1782,1.6
2020-06-30T13:35:14Z,Ok,2,20/6/30 9:36,2,1593524023,200nm,56.1032,1.6
2020-06-30T14:53:14Z,Ok,2,20/6/30 10:54,2,1593528704,200nm,54.1748,1.6
2020-06-30T16:11:14Z,Ok,2,20/6/30 12:12,2,1593533384,200nm,52.8122,1.6
2020-06-30T17:29:14Z,Ok,2,20/6/30 13:30,2,1593538064,200nm,54.619,1.6
2020-06-30T18:47:14Z,Ok,2,20/6/30 14:48,2,1593542744,200nm,55.1279,1.6
2020-06-30T20:05:14Z,Ok,2,20/6/30 16:6,2,1593547425,200nm,55.6887,1.6
2020-06-30T21:23:14Z,Ok,2,20/6/30 17:24,2,1593552105,200nm,55.7828,1.6
2020-06-30T22:41:14Z,Ok,2,20/6/30 18:42,2,1593556785,200nm,56.9539,1.6
2020-06-30T23:59:14Z,Ok,2,20/6/30 20:0,2,1593561465,200nm,57.4492,1.6
2020-07-01T01:17:14Z,Ok,2,20/6/30 21:18,2,1593566146,200nm,60.3929,1.6
2020-07-01T02:35:14Z,Ok,2,20/6/30 22:36,2,1593570826,200nm,61.2247,1.6
2020-07-01T04:29:14Z,Ok,2,20/7/1 0:30,2,1593577663,200nm,61.4316,1.6
2020-07-01T05:47:14Z,Ok,2,20/7/1 1:48,2,1593582343,200nm,61.7198,1.6
2020-07-01T07:05:14Z,Ok,2,20/7/1 3:6,2,1593587023,200nm,62.7906,1.6
2020-07-01T08:23:14Z,Ok,2,20/7/1 4:24,2,1593591703,200nm,63.3314,1.6
2020-07-01T09:41:14Z,Ok,2,20/7/1 5:42,2,1593596383,200nm,63.0783,1.6
2020-07-01T10:59:14Z,Ok,2,20/7/1 7:0,2,1593601063,200nm,63.1615,1.6
2020-07-01T12:17:14Z,Ok,2,20/7/1 8:18,2,1593605743,200nm,60.8462,1.6
2020-07-01T13:35:14Z,Ok,2,20/7/1 9:36,2,1593610424,200nm,58.3055,1.6
2020-07-01T14:53:14Z,Ok,2,20/7/1 10:54,2,1593615104,200nm,57.7156,1.6
2020-07-01T16:11:14Z,Ok,2,20/7/1 12:12,2,1593619784,200nm,57.253,1.6
2020-07-01T17:29:14Z,Ok,2,20/7/1 13:30,2,1593624464,200nm,57.4337,1.6
2020-07-01T18:47:14Z,Ok,2,20/7/1 14:48,2,1593629144,200nm,58.1858,1.6
2020-07-01T20:05:14Z,Ok,2,20/7/1 16:6,2,1593633825,200nm,58.1678,1.6
2020-07-01T21:23:14Z,Ok,2,20/7/1 17:24,2,1593638505,200nm,64.8197,1.6
2020-07-01T22:41:14Z,Ok,2,20/7/1 18:42,2,1593643185,200nm,64.4242,1.6
2020-07-01T23:59:14Z,Ok,2,20/7/1 20:0,2,1593647866,200nm,63.9992,1.6
2020-07-02T01:17:14Z,Ok,2,20/7/1 21:18,2,1593652546,200nm,65.6707,1.6
2020-07-02T02:35:14Z,Ok,2,20/7/1 22:36,2,1593657226,200nm,65.475,1.6
2020-07-02T04:29:14Z,Ok,2,20/7/2 0:30,2,1593664062,200nm,65.4182,1.6
2020-07-02T05:47:14Z,Ok,2,20/7/2 1:48,2,1593668743,200nm,65.197,1.6
2020-07-02T07:05:14Z,Ok,2,20/7/2 3:6,2,1593673423,200nm,65.2161,1.6
2020-07-02T08:23:14Z,Ok,2,20/7/2 4:24,2,1593678103,200nm,65.5652,1.6
2020-07-02T09:41:14Z,Ok,2,20/7/2 5:42,2,1593682783,200nm,65.3818,1.6
2020-07-02T10:59:14Z,Ok,2,20/7/2 7:0,2,1593687463,200nm,65.5751,1.6
2020-07-02T12:17:14Z,Ok,2,20/7/2 8:18,2,1593692143,200nm,65.5191,1.6
2020-07-02T13:35:14Z,Ok,2,20/7/2 9:36,2,1593696823,200nm,66.0231,1.6
2020-07-02T14:38:59Z,Ok,2,20/7/2 10:40,2,1593700648,200nm,58.11,1.6
2020-07-02T15:56:59Z,Ok,2,20/7/2 11:58,2,1593705328,200nm,55.7079,1.6
2020-07-02T17:14:59Z,Ok,2,20/7/2 13:16,2,1593710008,200nm,55.6099,1.6
2020-07-02T18:32:59Z,Ok,2,20/7/2 14:34,2,1593714688,200nm,56.8488,1.6
2020-07-02T19:50:59Z,Ok,2,20/7/2 15:52,2,1593719369,200nm,57.0132,1.6
2020-07-02T21:08:59Z,Ok,2,20/7/2 17:10,2,1593724049,200nm,56.6747,1.6
2020-07-02T22:26:59Z,Ok,2,20/7/2 18:28,2,1593728729,200nm,55.8156,1.6
2020-07-02T23:44:59Z,Ok,2,20/7/2 19:46,2,1593733409,200nm,55.4855,1.6
2020-07-03T01:02:59Z,Ok,2,20/7/2 21:4,2,1593738090,200nm,56.8267,1.6
2020-07-03T02:20:59Z,Ok,2,20/7/2 22:22,2,1593742770,200nm,58.1658,1.6
2020-07-03T03:38:59Z,Ok,2,20/7/2 23:40,2,1593747450,200nm,60.0102,1.6
2020-07-03T04:29:14Z,Ok,2,20/7/3 0:30,2,1593750463,200nm,59.7753,1.6
2020-07-03T05:47:14Z,Ok,2,20/7/3 1:48,2,1593755143,200nm,59.0148,1.6
2020-07-03T07:05:14Z,Ok,2,20/7/3 3:6,2,1593759823,200nm,56.8594,1.6
2020-07-03T08:23:14Z,Ok,2,20/7/3 4:24,2,1593764503,200nm,53.313,1.6
2020-07-03T09:41:14Z,Ok,2,20/7/3 5:42,2,1593769183,200nm,53.6842,1.6
2020-07-03T10:59:14Z,Ok,2,20/7/3 7:0,2,1593773863,200nm,53.2816,1.6
2020-07-03T12:17:14Z,Ok,2,20/7/3 8:18,2,1593778544,200nm,53.3753,1.6
2020-07-03T13:35:14Z,Ok,2,20/7/3 9:36,2,1593783224,200nm,53.1741,1.6
2020-07-03T14:53:14Z,Ok,2,20/7/3 10:54,2,1593787904,200nm,52.4272,1.6
2020-07-03T16:11:14Z,Ok,2,20/7/3 12:12,2,1593792584,200nm,52.871,1.6
2020-07-03T17:29:14Z,Ok,2,20/7/3 13:30,2,1593797264,200nm,52.7751,1.6
2020-07-03T18:47:14Z,Ok,2,20/7/3 14:48,2,1593801945,200nm,52.0083,1.6
2020-07-03T20:05:14Z,Ok,2,20/7/3 16:6,2,1593806625,200nm,51.9296,1.6
2020-07-03T21:23:14Z,Ok,2,20/7/3 17:24,2,1593811305,200nm,50.9871,1.6
2020-07-03T22:41:14Z,Ok,2,20/7/3 18:42,2,1593815986,200nm,50.626,1.6
2020-07-03T23:59:14Z,Ok,2,20/7/3 20:0,2,1593820666,200nm,50.0664,1.6
2020-07-04T01:17:14Z,Ok,2,20/7/3 21:18,2,1593825346,200nm,50.0976,1.6
2020-07-04T02:35:14Z,Ok,2,20/7/3 22:36,2,1593830026,200nm,49.7514,1.6
2020-07-04T04:29:14Z,Ok,2,20/7/4 0:30,2,1593836862,200nm,48.6928,1.6
2020-07-04T05:47:14Z,Ok,2,20/7/4 1:48,2,1593841543,200nm,49.8318,1.6
2020-07-04T07:05:14Z,Ok,2,20/7/4 3:6,2,1593846223,200nm,49.5893,1.6
2020-07-04T08:23:14Z,Ok,2,20/7/4 4:24,2,1593850903,200nm,50.3974,1.6
2020-07-04T09:41:14Z,Ok,2,20/7/4 5:42,2,1593855583,200nm,50.5482,1.6
2020-07-04T10:59:14Z,Ok,2,20/7/4 7:0,2,1593860263,200nm,50.4746,1.6
2020-07-04T12:17:14Z,Ok,2,20/7/4 8:18,2,1593864943,200nm,50.2869,1.6
2020-07-04T13:35:14Z,Ok,2,20/7/4 9:36,2,1593869623,200nm,51.0304,1.6
2020-07-04T14:53:14Z,Ok,2,20/7/4 10:54,2,1593874304,200nm,49.7028,1.6
2020-07-04T16:11:14Z,Ok,2,20/7/4 12:12,2,1593878984,200nm,50.0691,1.6
2020-07-04T17:29:14Z,Ok,2,20/7/4 13:30,2,1593883664,200nm,49.5408,1.6
2020-07-04T18:47:14Z,Ok,2,20/7/4 14:48,2,1593888344,200nm,47.7595,1.6
2020-07-04T20:05:14Z,Ok,2,20/7/4 16:6,2,1593893025,200nm,48.5209,1.6
2020-07-04T21:23:14Z,Ok,2,20/7/4 17:24,2,1593897705,200nm,48.0222,1.6
2020-07-04T22:41:14Z,Ok,2,20/7/4 18:42,2,1593902385,200nm,47.8258,1.6
2020-07-04T23:59:14Z,Ok,2,20/7/4 20:0,2,1593907066,200nm,47.919,1.6
2020-07-05T01:17:14Z,Ok,2,20/7/4 21:18,2,1593911746,200nm,47.7498,1.6
2020-07-05T02:35:14Z,Ok,2,20/7/4 22:36,2,1593916426,200nm,47.7602,1.6
2020-07-05T04:29:14Z,Ok,2,20/7/5 0:30,2,1593923262,200nm,46.5164,1.6
2020-07-05T05:47:14Z,Ok,2,20/7/5 1:48,2,1593927943,200nm,47.9006,1.6
2020-07-05T07:05:14Z,Ok,2,20/7/5 3:6,2,1593932623,200nm,47.9837,1.6
2020-07-05T08:23:14Z,Ok,2,20/7/5 4:24,2,1593937303,200nm,47.6105,1.6
2020-07-05T09:41:14Z,Ok,2,20/7/5 5:42,2,1593941983,200nm,48.5077,1.6
2020-07-05T10:59:14Z,Ok,2,20/7/5 7:0,2,1593946663,200nm,47.9435,1.6
2020-07-05T12:17:14Z,Ok,2,20/7/5 8:18,2,1593951343,200nm,48.0663,1.6
2020-07-05T13:35:14Z,Ok,2,20/7/5 9:36,2,1593956024,200nm,47.1766,1.6
2020-07-05T14:53:14Z,Ok,2,20/7/5 10:54,2,1593960704,200nm,47.4711,1.6
2020-07-05T16:11:14Z,Ok,2,20/7/5 12:12,2,1593965384,200nm,47.4232,1.6
2020-07-05T17:29:14Z,Ok,2,20/7/5 13:30,2,1593970064,200nm,47.2424,1.6
2020-07-05T18:47:14Z,Ok,2,20/7/5 14:48,2,1593974745,200nm,47.2067,1.6
2020-07-05T20:05:14Z,Ok,2,20/7/5 16:6,2,1593979425,200nm,45.8391,1.6
2020-07-05T21:23:14Z,Ok,2,20/7/5 17:24,2,1593984105,200nm,46.6762,1.6
2020-07-05T22:41:14Z,Ok,2,20/7/5 18:42,2,1593988786,200nm,46.0965,1.6
2020-07-05T23:59:14Z,Ok,2,20/7/5 20:0,2,1593993466,200nm,45.8957,1.6
2020-07-06T01:17:14Z,Ok,2,20/7/5 21:18,2,1593998146,200nm,45.9474,1.6
2020-07-06T02:35:14Z,Ok,2,20/7/5 22:36,2,1594002826,200nm,45.9223,1.6
2020-07-06T04:29:14Z,Ok,2,20/7/6 0:30,2,1594009662,200nm,44.6739,1.6
2020-07-06T05:47:14Z,Ok,2,20/7/6 1:48,2,1594014343,200nm,45.6664,1.6
2020-07-06T07:05:14Z,Ok,2,20/7/6 3:6,2,1594019023,200nm,45.6139,1.6
2020-07-06T08:23:14Z,Ok,2,20/7/6 4:24,2,1594023703,200nm,46.7698,1.6
2020-07-06T09:41:14Z,Ok,2,20/7/6 5:42,2,1594028383,200nm,46.0553,1.6
2020-07-06T10:59:14Z,Ok,2,20/7/6 7:0,2,1594033063,200nm,46.3122,1.6
2020-07-06T12:17:14Z,Ok,2,20/7/6 8:18,2,1594037743,200nm,46.0724,1.6
2020-07-06T13:35:14Z,Ok,2,20/7/6 9:36,2,1594042424,200nm,47.057,1.6
2020-07-06T14:38:59Z,Ok,2,20/7/6 10:40,2,1594046247,200nm,44.9085,1.6
2020-07-06T15:29:14Z,Ok,2,20/7/6 11:30,2,1594049262,200nm,11.4736,1.6
2020-07-06T16:47:14Z,Ok,2,20/7/6 12:48,2,1594053942,200nm,12.9086,1.6
2020-07-06T18:05:14Z,Ok,2,20/7/6 14:6,2,1594058622,200nm,14.5791,1.6
2020-07-06T19:23:14Z,Ok,2,20/7/6 15:24,2,1594063303,200nm,14.2114,1.6
2020-07-06T20:41:14Z,Ok,2,20/7/6 16:42,2,1594067983,200nm,15.2334,1.6
2020-07-06T21:59:14Z,Ok,2,20/7/6 18:0,2,1594072663,200nm,15.5915,1.6
2020-07-06T23:17:14Z,Ok,2,20/7/6 19:18,2,1594077344,200nm,16.2999,1.6
2020-07-07T00:35:14Z,Ok,2,20/7/6 20:36,2,1594082024,200nm,16.3899,1.6
2020-07-07T01:53:14Z,Ok,2,20/7/6 21:54,2,1594086704,200nm,17.3476,1.6
2020-07-07T03:11:14Z,Ok,2,20/7/6 23:12,2,1594091384,200nm,18.4106,1.6
2020-07-08T04:29:14Z,Ok,2,20/7/8 0:30,2,1594182462,200nm,20.5024,1.6
2020-07-08T05:47:14Z,Ok,2,20/7/8 1:48,2,1594187143,200nm,21.5984,1.6
2020-07-08T07:05:14Z,Ok,2,20/7/8 3:6,2,1594191823,200nm,23.3857,1.6
2020-07-08T08:23:14Z,Ok,2,20/7/8 4:24,2,1594196503,200nm,23.5937,1.6
2020-07-08T09:41:14Z,Ok,2,20/7/8 5:42,2,1594201183,200nm,24.0372,1.6
2020-07-08T10:59:14Z,Ok,2,20/7/8 7:0,2,1594205863,200nm,24.0244,1.6
2020-07-08T12:17:14Z,Ok,2,20/7/8 8:18,2,1594210543,200nm,24.0003,1.6
2020-07-08T13:35:14Z,Ok,2,20/7/8 9:36,2,1594215224,200nm,24.1425,1.6
2020-07-08T14:53:14Z,Ok,2,20/7/8 10:54,2,1594219904,200nm,23.7023,1.6
2020-07-08T16:11:14Z,Ok,2,20/7/8 12:12,2,1594224584,200nm,22.46,1.6
2020-07-08T17:29:14Z,Ok,2,20/7/8 13:30,2,1594229264,200nm,23.321,1.6
2020-07-08T18:47:14Z,Ok,2,20/7/8 14:48,2,1594233944,200nm,22.2026,1.6
2020-07-08T20:05:14Z,Ok,2,20/7/8 16:6,2,1594238625,200nm,20.8861,1.6
2020-07-08T21:23:14Z,Ok,2,20/7/8 17:24,2,1594243305,200nm,20.2452,1.6
2020-07-08T22:41:14Z,Ok,2,20/7/8 18:42,2,1594247985,200nm,19.6633,1.6
2020-07-08T23:59:14Z,Ok,2,20/7/8 20:0,2,1594252666,200nm,22.1221,1.6
2020-07-09T01:17:14Z,Ok,2,20/7/8 21:18,2,1594257346,200nm,24.4901,1.6
2020-07-09T02:35:14Z,Ok,2,20/7/8 22:36,2,1594262026,200nm,26.5843,1.6
2020-07-09T04:29:14Z,Ok,2,20/7/9 0:30,2,1594268862,200nm,27.1564,1.6
2020-07-09T05:47:14Z,Ok,2,20/7/9 1:48,2,1594273543,200nm,29.3962,1.6
2020-07-09T07:05:14Z,Ok,2,20/7/9 3:6,2,1594278223,200nm,29.8738,1.6
2020-07-09T08:23:14Z,Ok,2,20/7/9 4:24,2,1594282903,200nm,31.0536,1.6
2020-07-09T09:41:14Z,Ok,2,20/7/9 5:42,2,1594287583,200nm,33.0371,1.6
2020-07-09T10:59:14Z,Ok,2,20/7/9 7:0,2,1594292263,200nm,34.2441,1.6
2020-07-09T12:17:14Z,Ok,2,20/7/9 8:18,2,1594296943,200nm,36.1647,1.6
2020-07-09T13:35:14Z,Ok,2,20/7/9 9:36,2,1594301624,200nm,35.2024,1.6
2020-07-09T14:53:14Z,Ok,2,20/7/9 10:54,2,1594306304,200nm,34.9076,1.6
2020-07-09T16:11:14Z,Ok,2,20/7/9 12:12,2,1594310984,200nm,31.8529,1.6
2020-07-09T17:29:14Z,Ok,2,20/7/9 13:30,2,1594315664,200nm,29.677,1.6
2020-07-09T18:47:14Z,Ok,2,20/7/9 14:48,2,1594320345,200nm,29.5696,1.6
2020-07-09T20:05:14Z,Ok,2,20/7/9 16:6,2,1594325025,200nm,28.4839,1.6
2020-07-09T21:23:14Z,Ok,2,20/7/9 17:24,2,1594329705,200nm,28.9726,1.6
2020-07-09T22:41:14Z,Ok,2,20/7/9 18:42,2,1594334385,200nm,29.5028,1.6
2020-07-09T23:59:14Z,Ok,2,20/7/9 20:0,2,1594339066,200nm,32.0014,1.6
2020-07-10T01:17:14Z,Ok,2,20/7/9 21:18,2,1594343746,200nm,35.6259,1.6
2020-07-10T02:35:14Z,Ok,2,20/7/9 22:36,2,1594348426,200nm,37.4523,1.6
2020-07-10T04:29:14Z,Ok,2,20/7/10 0:30,2,1594355262,200nm,37.7707,1.6
2020-07-10T05:47:14Z,Ok,2,20/7/10 1:48,2,1594359943,200nm,39.1061,1.6
