"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2020-12-03 16:00:00",6085,13.35968,7.253309
"2020-12-03 16:10:00",6086,13.35982,7.213676
"2020-12-03 16:20:00",6087,13.3595,7.178117
"2020-12-03 16:30:00",6088,13.3598,7.160471
"2020-12-03 16:40:00",6089,13.35971,7.128136
"2020-12-03 16:50:00",6090,13.36016,7.103505
"2020-12-03 17:00:00",6091,13.35947,7.089825
"2020-12-03 17:10:00",6092,13.35893,7.059443
"2020-12-03 17:20:00",6093,13.35903,7.059585
"2020-12-03 17:30:00",6094,13.36021,7.036011
"2020-12-03 17:40:00",6095,13.36039,7.036011
"2020-12-03 17:50:00",6096,13.36115,7.02176
"2020-12-03 18:00:00",6097,13.35912,7.018466
"2020-12-03 18:10:00",6098,13.35944,7.007895
"2020-12-03 18:20:00",6099,13.35942,6.991538
"2020-12-03 18:30:00",6100,13.3605,6.985511
"2020-12-03 18:40:00",6101,13.36011,6.968981
"2020-12-03 18:50:00",6102,13.36002,6.959739
"2020-12-03 19:00:00",6103,13.36007,6.958074
"2020-12-03 19:10:00",6104,13.35969,6.951444
"2020-12-03 19:20:00",6105,13.35898,6.951365
"2020-12-03 19:30:00",6106,13.35902,6.955733
"2020-12-03 19:40:00",6107,13.36012,6.955104
"2020-12-03 19:50:00",6108,13.3594,6.94659
"2020-12-03 20:00:00",6109,13.35999,6.945915
"2020-12-03 20:10:00",6110,13.35985,6.942256
"2020-12-03 20:20:00",6111,13.3598,6.943575
"2020-12-03 20:30:00",6112,13.36001,6.9497
"2020-12-03 20:40:00",6113,13.35998,6.955811
"2020-12-03 20:50:00",6114,13.35966,6.954538
"2020-12-03 21:00:00",6115,13.35883,6.949527
"2020-12-03 21:10:00",6116,13.35973,6.948271
"2020-12-03 21:20:00",6117,13.36002,6.948915
"2020-12-03 21:30:00",6118,13.3598,6.952716
"2020-12-03 21:40:00",6119,13.35933,6.953863
"2020-12-03 21:50:00",6120,13.35884,6.957571
"2020-12-03 22:00:00",6121,13.35835,6.953031
"2020-12-03 22:10:00",6122,13.35902,6.951758
"2020-12-03 22:20:00",6123,13.35964,6.951334
"2020-12-03 22:30:00",6124,13.36076,6.938677
"2020-12-03 22:40:00",6125,13.35838,6.930923
"2020-12-03 22:50:00",6126,13.35846,6.932006
"2020-12-03 23:00:00",6127,13.35745,6.932916
"2020-12-03 23:10:00",6128,13.35904,6.934235
"2020-12-03 23:20:00",6129,13.36017,6.936181
"2020-12-03 23:30:00",6130,13.36011,6.936307
"2020-12-03 23:40:00",6131,13.35838,6.936652
"2020-12-03 23:50:00",6132,13.35702,6.936354
