"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_10JUL15.CR3","15161","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg"
"2016-05-25 22:32:00",457084,13.01,18.78,0.043,0.002571702,102.2,22.48,83.6,0,1.793,340.1,-3.257,1.864,-58.12,10.81,-0.573
"2016-05-25 22:33:00",457085,13.01,18.76,0.05,0.003000327,102.2,22.45,83.7,0,1.965,345.6,-3.216,1.821,-57.86,11.01,-0.567
"2016-05-25 22:34:00",457086,13,18.74,0.064,0.003857543,102.2,22.48,83.6,0,1.739,345.2,-3.241,1.692,-57.81,11.08,-0.522
"2016-05-25 22:35:00",457087,13,18.72,0.064,0.003857539,102.2,22.7,83.1,0,1.491,335.9,-3.229,1.804,-57.8,11.16,-0.559
"2016-05-25 22:36:00",457088,13,18.7,0.05,0.003000311,102.2,22.65,83.6,0,1.548,341.3,-3.241,1.814,-57.58,11.15,-0.56
"2016-05-25 22:37:00",457089,13,18.68,0.036,0.002143082,102.2,22.5,83.6,0,1.851,347.2,-3.191,1.814,-57.62,11.08,-0.569
"2016-05-25 22:38:00",457090,13,18.66,0.086,0.005143398,102.2,22.22,82.6,0,1.761,332.4,-3.222,1.887,-57.89,11.03,-0.586
"2016-05-25 22:39:00",457091,13,18.64,0.057,0.003428939,102.2,22.2,83.2,0,1.867,1.354,-3.194,1.814,-57.72,10.85,-0.568
"2016-05-25 22:40:00",457092,13,18.62,0.05,0.003000317,102.2,22.16,83.2,0,1.808,334.8,-3.213,1.771,-57.45,11.1,-0.551
"2016-05-25 22:41:00",457093,13,18.6,0.029,0.001714472,102.2,22.06,84.6,0,1.499,339.7,-3.172,1.85,-57.75,11.19,-0.584
"2016-05-25 22:42:00",457094,13,18.58,0.057,0.00342895,102.2,22.11,83.9,0,1.522,354.5,-3.273,1.85,-57.61,11.24,-0.566
"2016-05-25 22:43:00",457095,13,18.56,0.043,0.002571709,102.2,22.01,83.6,0,1.558,342.7,-3.162,1.95,-57.5,11.1,-0.617
"2016-05-25 22:44:00",457096,13,18.54,0.064,0.003857557,102.2,22,83.9,0,1.661,345,-3.112,2.052,-57.64,11.1,-0.66
"2016-05-25 22:45:00",457097,13,18.52,0.057,0.003428927,102.2,21.87,82.7,0,1.916,353.6,-3.042,2.019,-57.63,11.09,-0.664
"2016-05-25 22:46:00",457098,13,18.5,0.064,0.003857535,102.2,21.84,84.3,0,1.837,347,-3.172,1.9,-57.69,11,-0.599
"2016-05-25 22:47:00",457099,12.99,18.49,0.064,0.003857544,102.2,21.63,83.2,0,2.05,337.4,-3.181,1.821,-57.65,10.95,-0.573
"2016-05-25 22:48:00",457100,13,18.47,0.029,0.001714456,102.2,21.08,84,0,2.009,337.4,-3.156,1.801,-57.49,11.12,-0.571
"2016-05-25 22:49:00",457101,13,18.45,0.036,0.00214307,102.2,20.82,84,0,2.048,347.3,-3.077,1.814,-57.46,10.99,-0.59
"2016-05-25 22:50:00",457102,12.99,18.43,0.05,0.003000311,102.2,20.81,83.9,0,2.027,340.4,-3.052,1.811,-57.35,11.19,-0.594
"2016-05-25 22:51:00",457103,13,18.41,0.05,0.003000308,102.2,20.81,84.1,0,1.908,332.1,-3.026,1.844,-57.34,11.1,-0.61
"2016-05-25 22:52:00",457104,12.99,18.4,0.014,0.0008572323,102.2,20.83,83.6,0,1.723,0.346,-3.172,1.758,-57.43,11.14,-0.555
"2016-05-25 22:53:00",457105,12.99,18.38,0.036,0.002143086,102.2,20.87,84.2,0,1.351,347.2,-3.213,1.801,-57.3,11.25,-0.561
"2016-05-25 22:54:00",457106,12.99,18.36,0.079,0.004714803,102.2,20.85,83,0,1.414,0.053,-3.244,1.814,-57.13,11.26,-0.559
"2016-05-25 22:55:00",457107,12.99,18.35,0.05,0.003000335,102.2,20.76,82.3,0,1.091,353.7,-3.39,1.844,-57.18,11.37,-0.544
"2016-05-25 22:56:00",457108,12.99,18.33,0.079,0.004714815,102.2,20.72,81.3,0,1.186,0.422,-3.526,1.824,-57.11,11.47,-0.517
"2016-05-25 22:57:00",457109,12.99,18.31,0.043,0.002571712,102.2,20.33,79.65,0,1.364,0.082,-3.583,1.834,-56.96,11.53,-0.512
"2016-05-25 22:58:00",457110,12.99,18.29,0.029,0.001714485,102.2,20.12,80.8,0,1.343,351.8,-3.459,1.897,-56.91,11.61,-0.548
"2016-05-25 22:59:00",457111,12.99,18.28,0.043,0.00257172,102.2,20.08,84,0,1.429,313.7,-3.396,1.907,-56.8,11.62,-0.562
"2016-05-25 23:00:00",457112,12.99,18.26,0.036,0.002143095,102.2,20.03,82.3,0,1.423,330,-3.349,1.903,-56.86,11.64,-0.568
"2016-05-25 23:01:00",457113,12.99,18.24,0.036,0.00214309,102.2,19.83,83,0,1.712,335.6,-3.387,1.784,-56.69,11.6,-0.527
"2016-05-25 23:02:00",457114,12.99,18.22,0.043,0.002571696,102.2,19.68,82.9,0,1.722,345.5,-3.333,1.804,-56.64,11.7,-0.542
"2016-05-25 23:03:00",457115,12.99,18.21,0.029,0.001714464,102.2,19.72,83.4,0,1.584,341.9,-3.178,1.959,-56.58,11.69,-0.617
"2016-05-25 23:04:00",457116,12.99,18.19,0.05,0.003000316,102.2,19.65,82.7,0,1.475,340,-3.077,1.963,-56.7,11.56,-0.638
"2016-05-25 23:05:00",457117,12.99,18.17,0.043,0.002571696,102.2,19.56,81.4,0,1.583,345.9,-3.15,1.877,-56.63,11.68,-0.596
"2016-05-25 23:06:00",457118,12.99,18.15,0.05,0.00300031,102.2,19.15,81.5,0,1.782,327.6,-3.26,1.708,-56.52,11.61,-0.524
"2016-05-25 23:07:00",457119,12.99,18.13,0.064,0.003857538,102.2,19.04,82.3,0,1.914,353.8,-3.184,1.748,-56.39,11.71,-0.55
"2016-05-25 23:08:00",457120,12.99,18.12,0.057,0.00342892,102.2,19.06,82.6,0,1.767,332.2,-3.064,1.841,-56.44,11.81,-0.601
"2016-05-25 23:09:00",457121,12.98,18.1,0.036,0.002143083,102.2,19.07,82.8,0,1.7,343.4,-3.055,1.93,-56.4,11.92,-0.632
"2016-05-25 23:10:00",457122,12.98,18.08,0.036,0.002143082,102.2,19.09,81.6,0,1.831,344.9,-3.045,1.989,-56.48,11.86,-0.654
"2016-05-25 23:11:00",457123,12.98,18.06,0.043,0.002571695,102.2,18.99,83.6,0,1.797,0.17,-3.08,1.91,-56.33,11.82,-0.621
"2016-05-25 23:12:00",457124,12.98,18.05,0.057,0.003428928,102.2,19,80.9,0,1.46,338.9,-3.162,1.926,-56.18,11.97,-0.609
"2016-05-25 23:13:00",457125,12.98,18.03,0.036,0.002143085,102.2,18.98,81.5,0,1.439,347.4,-3.232,1.956,-56.13,12.15,-0.606
"2016-05-25 23:14:00",457126,12.98,18.02,0.036,0.002143082,102.2,18.97,82.1,0,1.908,321.1,-3.282,1.883,-56.14,12.07,-0.574
"2016-05-25 23:15:00",457127,12.98,18,0.071,0.004286159,102.2,18.93,83.1,0,2.135,348.3,-3.226,1.844,-56.03,12,-0.572
"2016-05-25 23:16:00",457128,12.98,17.98,0.057,0.003428924,102.2,18.86,81.3,0,2.499,347.5,-3.026,1.867,-55.92,11.87,-0.617
"2016-05-25 23:17:00",457129,12.98,17.97,0.071,0.004286138,102.2,18.74,83.3,0,2.265,345.1,-3.036,1.689,-55.77,11.94,-0.557
"2016-05-25 23:18:00",457130,12.98,17.95,0.064,0.00385753,102.2,18.76,82.2,0,1.98,332.7,-3.023,1.781,-55.83,12.11,-0.591
"2016-05-25 23:19:00",457131,12.98,17.94,0.071,0.004286151,102.2,18.72,83.1,0,1.625,337.8,-3.071,1.741,-55.66,12.08,-0.568
"2016-05-25 23:20:00",457132,12.98,17.92,0.057,0.003428925,102.2,18.65,82.8,0,1.998,332.2,-3.096,1.702,-55.66,12.14,-0.55
"2016-05-25 23:21:00",457133,12.98,17.91,0.036,0.002143083,102.2,18.62,82.4,0,2.478,343.7,-3.096,1.639,-55.68,12.24,-0.531
"2016-05-25 23:22:00",457134,12.98,17.89,0.036,0.002143088,102.2,18.59,81.3,0,2.243,345.8,-3.058,1.563,-55.45,12.48,-0.511
"2016-05-25 23:23:00",457135,12.98,17.88,0.064,0.003857553,102.2,18.58,81,0,2.045,345.9,-2.976,1.665,-55.19,12.56,-0.56
"2016-05-25 23:24:00",457136,12.98,17.86,0.057,0.003428932,102.2,18.76,80.6,0,1.622,339.5,-2.811,1.993,-55.26,12.45,-0.71
"2016-05-25 23:25:00",457137,12.98,17.85,0.036,0.002143079,102.2,18.75,82.2,0,1.926,340.9,-2.897,2.022,-55.46,12.3,-0.698
"2016-05-25 23:26:00",457138,12.98,17.83,0.036,0.002143085,102.2,18.66,82.1,0,1.919,335.4,-2.95,1.999,-55.86,12.31,-0.678
"2016-05-25 23:27:00",457139,12.98,17.82,0.021,0.001285852,102.2,18.56,83.9,0,2.19,349.6,-3.115,1.715,-55.54,12.37,-0.551
"2016-05-25 23:28:00",457140,12.98,17.8,0.071,0.004286152,102.2,18.55,83.1,0,2.212,348.3,-3.086,1.629,-55.52,12.58,-0.528
"2016-05-25 23:29:00",457141,12.98,17.79,0.064,0.003857528,102.2,18.6,82.1,0,1.989,349.9,-3.036,1.665,-55.4,12.61,-0.55
"2016-05-25 23:30:00",457142,12.97,17.77,0.057,0.003428914,102.2,18.57,83.1,0,2.099,349,-3.039,1.636,-55.23,12.51,-0.539
"2016-05-25 23:31:00",457143,12.97,17.76,0.05,0.003000299,102.2,18.59,83.8,0,1.736,353.7,-3.039,1.745,-55.22,12.66,-0.575
"2016-05-25 23:32:00",457144,12.97,17.74,0.057,0.003428941,102.2,18.59,84,0,1.612,352.5,-3.067,1.857,-55.29,12.68,-0.606
"2016-05-25 23:33:00",457145,12.97,17.73,0.029,0.001714474,102.2,18.6,84.2,0,1.468,351.2,-3.131,1.926,-55.17,12.72,-0.616
"2016-05-25 23:34:00",457146,12.97,17.71,0.036,0.002143095,102.2,18.61,83.7,0,1.537,354.5,-3.124,2.052,-55.27,12.69,-0.657
"2016-05-25 23:35:00",457147,12.97,17.7,0.036,0.002143094,102.2,18.6,84.6,0,1.834,345.2,-3.241,1.91,-55.23,12.78,-0.59
"2016-05-25 23:36:00",457148,12.97,17.69,0.057,0.003428943,102.2,18.58,84.4,0,2.048,351,-3.033,2.075,-55.23,12.93,-0.685
"2016-05-25 23:37:00",457149,12.97,17.67,0.029,0.001714469,102.2,18.56,84.4,0,1.547,337.2,-2.992,1.966,-55.26,12.91,-0.658
"2016-05-25 23:38:00",457150,12.97,17.66,0.071,0.004286168,102.2,18.53,84.9,0,1.477,0.076,-3.017,2.026,-55.08,12.92,-0.672
"2016-05-25 23:39:00",457151,12.97,17.65,0.057,0.003428929,102.2,18.5,82.3,0,1.099,354.5,-3.118,2.092,-55.18,13,-0.672
"2016-05-25 23:40:00",457152,12.97,17.63,0.057,0.003428926,102.2,18.51,83.4,0,1.504,354.5,-3.286,2.059,-55.04,13.13,-0.627
"2016-05-25 23:41:00",457153,12.97,17.62,0.064,0.003857538,102.2,18.5,82.6,0,1.031,354.5,-3.245,2.125,-54.5,13.34,-0.655
"2016-05-25 23:42:00",457154,12.97,17.6,0.043,0.002571682,102.2,18.48,83.1,0,1.112,14.09,-3.301,2.197,-54.65,13.44,-0.666
"2016-05-25 23:43:00",457155,12.97,17.59,0.05,0.0030003,102.2,18.5,82.7,0,1.112,0.053,-3.191,2.353,-54.47,13.54,-0.738
"2016-05-25 23:44:00",457156,12.97,17.57,0.057,0.003428913,102.2,18.5,82.2,0,1.406,335.7,-3.222,2.3,-54.61,13.33,-0.714
"2016-05-25 23:45:00",457157,12.97,17.56,0.071,0.004286132,102.2,18.47,83,0,2.117,340,-3.074,2.164,-54.74,13.09,-0.704
"2016-05-25 23:46:00",457158,12.97,17.55,0.021,0.00128584,102.2,18.41,82.6,0,1.411,344,-3.055,2.065,-54.24,13.37,-0.677
"2016-05-25 23:47:00",457159,12.97,17.53,0.029,0.001714454,102.2,18.41,83.2,0,1.628,346.6,-3.071,2.138,-54.35,13.39,-0.697
"2016-05-25 23:48:00",457160,12.97,17.52,0.036,0.002143068,102.2,18.37,82.1,0,1.142,336.3,-2.976,2.145,-53.95,13.38,-0.721
"2016-05-25 23:49:00",457161,12.97,17.51,0.05,0.003000308,102.2,18.33,83.4,0,1.588,324.1,-3.08,2.154,-54.43,13.51,-0.7
"2016-05-25 23:50:00",457162,12.97,17.49,0.043,0.002571691,102.2,18.25,83.4,0,1.779,330,-3.118,1.946,-54.57,12.99,-0.626
"2016-05-25 23:51:00",457163,12.96,17.48,0.029,0.00171446,102.2,18.22,84.6,0,1.869,338.2,-3.267,1.748,-54.35,13.26,-0.535
"2016-05-25 23:52:00",457164,12.96,17.46,0.043,0.002571688,102.2,18.15,86.2,0,2.063,4.431,-3.172,1.669,-54.21,13.45,-0.526
"2016-05-25 23:53:00",457165,12.96,17.45,0.057,0.003428907,102.2,18.24,86,0,1.829,348.9,-2.988,1.798,-54.2,13.7,-0.602
"2016-05-25 23:54:00",457166,12.96,17.44,0.064,0.003857523,102.2,18.24,84.5,0,1.681,331.2,-2.862,2.016,-54.3,13.53,-0.704
"2016-05-25 23:55:00",457167,12.96,17.42,0.057,0.003428918,102.2,18.21,84.4,0,2.094,339.7,-2.947,1.89,-54.24,13.43,-0.642
"2016-05-25 23:56:00",457168,12.96,17.41,0.043,0.002571687,102.2,18.17,84.9,0,1.617,344.9,-2.931,1.91,-53.8,13.61,-0.652
"2016-05-25 23:57:00",457169,12.96,17.4,0.057,0.003428916,102.2,18.23,84.9,0,1.552,341.8,-2.922,1.999,-54.27,13.5,-0.685
"2016-05-25 23:58:00",457170,12.96,17.39,0.05,0.0030003,102.2,18.2,84.7,0,1.762,342.7,-2.995,1.887,-53.76,13.51,-0.631
"2016-05-25 23:59:00",457171,12.96,17.37,0.071,0.004286128,102.2,18.2,84.8,0,1.509,351.3,-3.017,1.976,-54.05,13.67,-0.655
"2016-05-26 00:00:00",457172,12.96,17.36,0.071,0.004286137,102.2,18.17,84.2,0,1.449,338.8,-3.004,2.075,-53.69,13.61,-0.691
"2016-05-26 00:01:00",457173,12.96,17.35,0.057,0.003428916,102.2,18.16,84.6,0,1.746,332.7,-2.938,2.082,-54.23,13.69,-0.71
"2016-05-26 00:02:00",457174,12.96,17.34,0.057,0.003428915,102.2,18.02,83.8,0,1.851,0.088,-2.957,1.943,-53.67,13.43,-0.658
"2016-05-26 00:03:00",457175,12.96,17.32,0.064,0.003857525,102.2,18.01,84.7,0,1.406,336,-3.029,1.936,-53.76,13.87,-0.64
"2016-05-26 00:04:00",457176,12.96,17.31,0.05,0.003000286,102.2,18,84.2,0,1.305,341.1,-3.02,2.115,-54.13,13.76,-0.701
"2016-05-26 00:05:00",457177,12.96,17.3,0.079,0.00471472,102.2,17.99,86.1,0,1.97,337.6,-3.036,2.026,-53.54,13.69,-0.668
"2016-05-26 00:06:00",457178,12.96,17.29,0.064,0.003857504,102.2,17.95,85.6,0,1.922,339.7,-2.963,2.088,-53.89,13.79,-0.707
"2016-05-26 00:07:00",457179,12.96,17.28,0.057,0.003428896,102.2,17.91,84.9,0,1.98,335.3,-2.868,2.019,-53.76,13.75,-0.704
"2016-05-26 00:08:00",457180,12.96,17.26,0.036,0.002143061,102.2,17.86,86.3,0,2.061,335.3,-2.928,1.936,-53.37,13.9,-0.662
"2016-05-26 00:09:00",457181,12.96,17.25,0.043,0.002571675,102.2,17.87,85.7,0,1.762,337.1,-2.726,2.125,-53.35,13.7,-0.78
"2016-05-26 00:10:00",457182,12.96,17.24,0.05,0.003000289,102.2,17.84,86.8,0,1.511,342.2,-2.827,2.075,-53.17,13.8,-0.735
"2016-05-26 00:11:00",457183,12.96,17.23,0.057,0.003428909,102.2,17.88,85.5,0,1.387,2.597,-2.865,2.092,-53.38,13.66,-0.731
"2016-05-26 00:12:00",457184,12.96,17.22,0.064,0.003857534,102.2,17.81,84.5,0,1.903,345.4,-2.931,1.92,-52.88,13.7,-0.655
"2016-05-26 00:13:00",457185,12.96,17.21,0.057,0.003428918,102.2,17.81,85.5,0,2.236,346.5,-2.931,1.864,-53.45,13.76,-0.637
"2016-05-26 00:14:00",457186,12.95,17.19,0.057,0.003428917,102.2,17.84,87.5,0,1.73,353.5,-2.931,1.807,-53.08,13.89,-0.617
"2016-05-26 00:15:00",457187,12.95,17.18,0.043,0.002571687,102.2,17.8,84.7,0,1.821,345.5,-2.985,1.778,-53.1,13.78,-0.596
"2016-05-26 00:16:00",457188,12.95,17.17,0.071,0.004286129,102.2,17.74,86.7,0,1.385,336.8,-3.143,1.751,-52.42,13.85,-0.557
"2016-05-26 00:17:00",457189,12.95,17.16,0.071,0.004286156,102.2,17.69,84.8,0,1.712,352,-3.055,1.86,-52.12,13.72,-0.609
"2016-05-26 00:18:00",457190,12.95,17.15,0.057,0.003428936,102.2,17.74,86.3,0,1.702,315.7,-3.064,1.857,-51.25,14.04,-0.607
"2016-05-26 00:19:00",457191,12.95,17.14,0.057,0.003428939,102.2,17.71,85.3,0,1.565,342.3,-2.941,1.94,-51.34,13.99,-0.661
"2016-05-26 00:20:00",457192,12.95,17.13,0.057,0.003428928,102.2,17.68,85.4,0,2.038,319.6,-2.995,1.834,-51.48,13.97,-0.613
"2016-05-26 00:21:00",457193,12.95,17.12,0.064,0.003857529,102.2,17.63,85.4,0,1.589,349.5,-2.925,1.831,-51.23,13.97,-0.627
"2016-05-26 00:22:00",457194,12.95,17.1,0.079,0.004714739,102.2,17.64,86.5,0,1.633,352.1,-3.004,1.814,-51.17,14.19,-0.604
"2016-05-26 00:23:00",457195,12.95,17.09,0.043,0.002571677,102.2,17.74,86.6,0,1.499,333.3,-2.859,2.062,-51.27,14.36,-0.722
"2016-05-26 00:24:00",457196,12.95,17.08,0.071,0.004286158,102.2,17.66,85.6,0,1.612,334.4,-2.808,2.128,-51.04,14.2,-0.759
"2016-05-26 00:25:00",457197,12.95,17.07,0.05,0.003000314,102.2,17.66,86.7,0,1.929,327.8,-2.824,2.019,-51.22,14.1,-0.716
"2016-05-26 00:26:00",457198,12.95,17.06,0.043,0.002571694,102.2,17.63,85.7,0,1.831,342,-2.862,1.837,-51.04,14.05,-0.644
"2016-05-26 00:27:00",457199,12.95,17.05,0.064,0.00385753,102.2,17.67,86.4,0,1.934,349.8,-2.748,1.94,-50.38,14.14,-0.706
"2016-05-26 00:28:00",457200,12.95,17.04,0.043,0.002571686,102.2,17.67,86.1,0,1.37,352.2,-2.634,2.055,-50.16,14.34,-0.78
"2016-05-26 00:29:00",457201,12.95,17.03,0.057,0.003428923,102.2,17.73,85.2,0,1.875,330.1,-2.666,2.178,-51.11,14.14,-0.817
"2016-05-26 00:30:00",457202,12.95,17.02,0.05,0.003000305,102.2,17.68,85.6,0,1.937,354.5,-2.723,1.963,-51.33,13.93,-0.722
"2016-05-26 00:31:00",457203,12.95,17.01,0.064,0.003857534,102.2,17.65,86,0,1.743,346.6,-2.77,1.95,-51.43,14.27,-0.704
"2016-05-26 00:32:00",457204,12.95,17,0.05,0.003000313,102.2,17.7,85.9,0,2.06,331.2,-2.66,2.078,-52.28,14.1,-0.782
"2016-05-26 00:33:00",457205,12.95,16.99,0.043,0.002571687,102.2,17.68,85.7,0,1.54,315.2,-2.72,2.022,-52.49,14.19,-0.744
"2016-05-26 00:34:00",457206,12.95,16.98,0.071,0.004286152,102.2,17.67,86.7,0,1.901,347.4,-2.78,2.052,-52.34,14.09,-0.739
"2016-05-26 00:35:00",457207,12.95,16.97,0.064,0.003857542,102.2,17.7,87.4,0,2.148,332.2,-2.628,2.095,-52.4,14.08,-0.798
"2016-05-26 00:36:00",457208,12.95,16.96,0.057,0.003428923,102.2,17.68,86.1,0,2.006,351.2,-2.634,2.108,-52.19,14.05,-0.801
"2016-05-26 00:37:00",457209,12.94,16.95,0.057,0.003428923,102.2,17.72,87.9,0,1.459,3.505,-2.609,2.171,-52.17,14.02,-0.834
"2016-05-26 00:38:00",457210,12.94,16.94,0.057,0.003428931,102.2,17.72,86.5,0,1.155,5.891,-2.786,2.214,-52.74,14,-0.796
"2016-05-26 00:39:00",457211,12.95,16.94,0.079,0.004714758,102.2,17.73,85.6,0,1.343,345.1,-2.935,2.221,-52.47,14.23,-0.757
"2016-05-26 00:40:00",457212,12.94,16.93,0.05,0.003000288,102.2,17.74,87.2,0,1.673,350.9,-2.931,2.194,-53.02,14.17,-0.749
"2016-05-26 00:41:00",457213,12.94,16.92,0.071,0.004286142,102.2,17.76,87.5,0,1.552,337.7,-2.723,2.221,-52.66,14.08,-0.816
"2016-05-26 00:42:00",457214,12.94,16.91,0.071,0.004286156,102.2,17.81,86.4,0,0.965,309.4,-2.647,2.482,-53.09,14.2,-0.938
"2016-05-26 00:43:00",457215,12.94,16.91,0.071,0.004286159,102.2,17.74,85.5,0,1.429,351.2,-2.846,2.27,-53.17,13.91,-0.799
"2016-05-26 00:44:00",457216,12.94,16.9,0.086,0.005143386,102.2,17.76,87.5,0,2.205,351.7,-2.751,2.201,-52.89,13.93,-0.802
"2016-05-26 00:45:00",457217,12.94,16.89,0.043,0.002571694,102.2,17.78,86.4,0,2.004,310,-2.615,2.316,-53.24,14.01,-0.887
"2016-05-26 00:46:00",457218,12.94,16.88,0.057,0.003428934,102.2,17.76,86.1,0,1.924,352.8,-2.555,2.293,-53.11,13.91,-0.9
"2016-05-26 00:47:00",457219,12.94,16.88,0.05,0.003000314,102.2,17.84,87.5,0,1.398,0.223,-2.514,2.435,-53.07,14.18,-0.969
"2016-05-26 00:48:00",457220,12.94,16.87,0.064,0.003857543,102.2,17.82,85.3,0,1.308,326.2,-2.691,2.429,-53.63,13.81,-0.903
"2016-05-26 00:49:00",457221,12.94,16.86,0.064,0.00385754,102.2,17.79,85.2,0,1.738,6.547,-2.773,2.234,-52.83,13.58,-0.806
"2016-05-26 00:50:00",457222,12.94,16.86,0.079,0.004714751,102.1,17.82,86.9,0,1.584,346,-2.758,2.234,-52.78,13.91,-0.811
"2016-05-26 00:51:00",457223,12.94,16.85,0.064,0.003857521,102.1,17.93,87.3,0,2.001,347.5,-2.546,2.491,-53.42,14.04,-0.984
"2016-05-26 00:52:00",457224,12.94,16.85,0.079,0.004714736,102.1,17.96,85.9,0,1.526,346.8,-2.416,2.634,-53.46,13.87,-1.093
"2016-05-26 00:53:00",457225,12.94,16.84,0.071,0.00428611,102.1,17.88,86.1,0,1.921,353.1,-2.53,2.435,-53.34,13.86,-0.963
"2016-05-26 00:54:00",457226,12.94,16.84,0.071,0.004286106,102.1,17.87,86.2,0,1.927,354.3,-2.574,2.254,-53.38,13.67,-0.876
"2016-05-26 00:55:00",457227,12.94,16.83,0.079,0.004714716,102.1,17.84,86.1,0,1.57,3.57,-2.565,2.399,-53.58,13.66,-0.936
"2016-05-26 00:56:00",457228,12.94,16.83,0.064,0.003857473,102.1,17.82,86.6,0,1.094,333.9,-2.697,2.379,-52.73,13.68,-0.883
"2016-05-26 00:57:00",457229,12.94,16.83,0.05,0.00300029,102.1,17.82,85.7,0,1.722,344.4,-2.792,2.3,-53.51,13.59,-0.824
"2016-05-26 00:58:00",457230,12.94,16.82,0.086,0.005143371,102.1,17.82,85.4,0,1.276,352.3,-2.663,2.297,-53.32,13.63,-0.865
"2016-05-26 00:59:00",457231,12.94,16.82,0.071,0.004286147,102.1,17.89,86.3,0,1.199,335.1,-2.618,2.462,-53.47,13.75,-0.941
"2016-05-26 01:00:00",457232,12.94,16.81,0.071,0.004286133,102.1,17.87,85.4,0,1.901,346.6,-2.72,2.363,-53.59,13.66,-0.869
"2016-05-26 01:01:00",457233,12.94,16.81,0.079,0.004714731,102.1,17.85,86,0,1.953,328.2,-2.66,2.234,-53.27,13.48,-0.84
"2016-05-26 01:02:00",457234,12.94,16.81,0.064,0.003857502,102.1,17.88,88.5,0,1.534,343.4,-2.723,2.221,-53.55,13.56,-0.816
"2016-05-26 01:03:00",457235,12.94,16.8,0.05,0.003000282,102.1,17.93,86.1,0,1.171,3.939,-2.735,2.425,-53.85,13.65,-0.887
"2016-05-26 01:04:00",457236,12.94,16.8,0.071,0.004286122,102.1,17.88,86.5,0,1.527,350.5,-2.871,2.306,-53.06,13.59,-0.804
"2016-05-26 01:05:00",457237,12.94,16.8,0.05,0.003000288,102.1,17.9,86.5,0,2.27,327.7,-2.694,2.31,-53.7,13.04,-0.858
"2016-05-26 01:06:00",457238,12.94,16.79,0.064,0.003857501,102.1,17.88,86.1,0,1.873,339.9,-2.625,2.254,-53.52,12.85,-0.859
"2016-05-26 01:07:00",457239,12.94,16.79,0.064,0.003857489,102.1,17.87,85.6,0,1.496,354.4,-2.536,2.197,-52.69,13.59,-0.868
"2016-05-26 01:08:00",457240,12.94,16.79,0.064,0.003857493,102.1,18,86,0,1.695,353.5,-2.451,2.402,-53.56,13.73,-0.981
"2016-05-26 01:09:00",457241,12.94,16.79,0.064,0.003857498,102.1,17.99,85.8,0,0.98,22.43,-2.457,2.564,-53.07,13.61,-1.045
"2016-05-26 01:10:00",457242,12.93,16.78,0.057,0.003428892,102.1,17.91,85.3,0,1.07,325.6,-2.808,2.409,-53.84,13.67,-0.86
"2016-05-26 01:11:00",457243,12.93,16.78,0.057,0.003428897,102.1,17.98,85.8,0,1.627,336.9,-2.764,2.455,-53.78,13.43,-0.889
"2016-05-26 01:12:00",457244,12.93,16.78,0.079,0.004714754,102.1,17.92,85.8,0,1.725,341.6,-2.83,2.287,-53.93,13.22,-0.808
"2016-05-26 01:13:00",457245,12.93,16.78,0.057,0.003428912,102.1,17.89,86.7,0,2.071,3.851,-2.697,2.23,-53.34,13.11,-0.83
"2016-05-26 01:14:00",457246,12.93,16.78,0.071,0.00428614,102.1,17.9,86.5,0,1.903,325.7,-2.628,2.267,-53.67,13.17,-0.863
"2016-05-26 01:15:00",457247,12.93,16.78,0.064,0.003857526,102.1,17.93,86.4,0,1.609,339.7,-2.599,2.211,-53.77,13.17,-0.851
"2016-05-26 01:16:00",457248,12.93,16.78,0.057,0.003428912,102.1,17.95,86,0,1.151,48.41,-2.561,2.33,-53.78,13.29,-0.912
"2016-05-26 01:17:00",457249,12.93,16.78,0.079,0.004714754,102.1,17.92,86,0,0.9,332.3,-2.9,2.234,-54,13.46,-0.772
"2016-05-26 01:18:00",457250,12.93,16.77,0.071,0.004286129,102.1,17.95,86.6,0,1.431,0.082,-2.878,2.386,-53.75,13.67,-0.83
"2016-05-26 01:19:00",457251,12.93,16.78,0.079,0.004714745,102.1,17.95,86.8,0,2.002,317.5,-2.723,2.449,-54.33,13.27,-0.9
"2016-05-26 01:20:00",457252,12.93,16.77,0.071,0.004286143,102.1,17.95,86.1,0,1.712,353.1,-2.713,2.303,-54.13,12.74,-0.85
"2016-05-26 01:21:00",457253,12.93,16.77,0.079,0.004714757,102.1,17.95,87.3,0,1.857,331.9,-2.66,2.31,-53.93,13.2,-0.87
"2016-05-26 01:22:00",457254,12.93,16.77,0.05,0.003000299,102.1,17.94,87,0,1.619,349.5,-2.609,2.343,-54.26,13.08,-0.899
