"Plot Title: Cunningham temp mar 2015"
"#","Date Time, GMT-04:00","Temp, °C","Host Connected","Coupler Attached","Stopped","End Of File"
187,07/09/17 10:30:00 AM,8.879,,,,
188,07/09/17 10:45:00 AM,8.879,,,,
189,07/09/17 11:00:00 AM,8.879,,,,
190,07/09/17 11:15:00 AM,8.879,,,,
191,07/09/17 11:30:00 AM,8.879,,,,
192,07/09/17 11:45:00 AM,8.879,,,,
193,07/09/17 12:00:00 PM,8.879,,,,
194,07/09/17 12:15:00 PM,8.879,,,,
195,07/09/17 12:30:00 PM,8.879,,,,
196,07/09/17 12:45:00 PM,8.879,,,,
197,07/09/17 01:00:00 PM,8.879,,,,
198,07/09/17 01:15:00 PM,8.879,,,,
199,07/09/17 01:30:00 PM,8.879,,,,
200,07/09/17 01:45:00 PM,8.879,,,,
201,07/09/17 02:00:00 PM,8.879,,,,
202,07/09/17 02:15:00 PM,8.879,,,,
203,07/09/17 02:30:00 PM,8.879,,,,
204,07/09/17 02:45:00 PM,8.879,,,,
205,07/09/17 03:00:00 PM,8.879,,,,
206,07/09/17 03:15:00 PM,8.879,,,,
207,07/09/17 03:30:00 PM,8.879,,,,
208,07/09/17 03:45:00 PM,8.879,,,,
209,07/09/17 04:00:00 PM,8.879,,,,
210,07/09/17 04:15:00 PM,8.879,,,,
211,07/09/17 04:30:00 PM,8.879,,,,
212,07/09/17 04:45:00 PM,8.879,,,,
213,07/09/17 05:00:00 PM,8.879,,,,
214,07/09/17 05:15:00 PM,8.879,,,,
215,07/09/17 05:30:00 PM,8.879,,,,
216,07/09/17 05:45:00 PM,8.879,,,,
217,07/09/17 06:00:00 PM,8.879,,,,
218,07/09/17 06:15:00 PM,8.879,,,,
219,07/09/17 06:30:00 PM,8.879,,,,
220,07/09/17 06:45:00 PM,8.879,,,,
221,07/09/17 07:00:00 PM,8.879,,,,
222,07/09/17 07:15:00 PM,8.879,,,,
223,07/09/17 07:30:00 PM,8.879,,,,
224,07/09/17 07:45:00 PM,8.879,,,,
225,07/09/17 08:00:00 PM,8.879,,,,
226,07/09/17 08:15:00 PM,8.879,,,,
227,07/09/17 08:30:00 PM,8.879,,,,
228,07/09/17 08:45:00 PM,8.879,,,,
229,07/09/17 09:00:00 PM,8.879,,,,
230,07/09/17 09:15:00 PM,8.879,,,,
231,07/09/17 09:30:00 PM,8.879,,,,
232,07/09/17 09:45:00 PM,8.879,,,,
233,07/09/17 10:00:00 PM,8.879,,,,
234,07/09/17 10:15:00 PM,8.879,,,,
235,07/09/17 10:30:00 PM,8.879,,,,
236,07/09/17 10:45:00 PM,8.879,,,,
237,07/09/17 11:00:00 PM,8.879,,,,
238,07/09/17 11:15:00 PM,8.879,,,,
239,07/09/17 11:30:00 PM,8.879,,,,
240,07/09/17 11:45:00 PM,8.879,,,,
241,07/10/17 12:00:00 AM,8.879,,,,
242,07/10/17 12:15:00 AM,8.879,,,,
243,07/10/17 12:30:00 AM,8.879,,,,
244,07/10/17 12:45:00 AM,8.879,,,,
245,07/10/17 01:00:00 AM,8.879,,,,
246,07/10/17 01:15:00 AM,8.879,,,,
247,07/10/17 01:30:00 AM,8.879,,,,
248,07/10/17 01:45:00 AM,8.879,,,,
249,07/10/17 02:00:00 AM,8.879,,,,
250,07/10/17 02:15:00 AM,8.879,,,,
251,07/10/17 02:30:00 AM,8.879,,,,
252,07/10/17 02:45:00 AM,8.879,,,,
253,07/10/17 03:00:00 AM,8.879,,,,
254,07/10/17 03:15:00 AM,8.879,,,,
255,07/10/17 03:30:00 AM,8.879,,,,
256,07/10/17 03:45:00 AM,8.879,,,,
257,07/10/17 04:00:00 AM,8.879,,,,
258,07/10/17 04:15:00 AM,8.879,,,,
259,07/10/17 04:30:00 AM,8.879,,,,
260,07/10/17 04:45:00 AM,8.879,,,,
261,07/10/17 05:00:00 AM,8.879,,,,
262,07/10/17 05:15:00 AM,8.879,,,,
263,07/10/17 05:30:00 AM,8.879,,,,
264,07/10/17 05:45:00 AM,8.879,,,,
265,07/10/17 06:00:00 AM,8.879,,,,
266,07/10/17 06:15:00 AM,8.879,,,,
267,07/10/17 06:30:00 AM,8.879,,,,
268,07/10/17 06:45:00 AM,8.879,,,,
269,07/10/17 07:00:00 AM,8.879,,,,
270,07/10/17 07:15:00 AM,8.879,,,,
271,07/10/17 07:30:00 AM,8.879,,,,
272,07/10/17 07:45:00 AM,8.879,,,,
273,07/10/17 08:00:00 AM,8.879,,,,
274,07/10/17 08:15:00 AM,8.879,,,,
275,07/10/17 08:30:00 AM,8.879,,,,
276,07/10/17 08:45:00 AM,8.879,,,,
277,07/10/17 09:00:00 AM,8.879,,,,
278,07/10/17 09:15:00 AM,8.879,,,,
279,07/10/17 09:30:00 AM,8.879,,,,
280,07/10/17 09:45:00 AM,8.879,,,,
281,07/10/17 10:00:00 AM,8.879,,,,
282,07/10/17 10:15:00 AM,8.879,,,,
283,07/10/17 10:30:00 AM,8.879,,,,
284,07/10/17 10:45:00 AM,8.879,,,,
285,07/10/17 11:00:00 AM,8.879,,,,
286,07/10/17 11:15:00 AM,8.879,,,,
287,07/10/17 11:30:00 AM,8.879,,,,
288,07/10/17 11:45:00 AM,8.879,,,,
289,07/10/17 12:00:00 PM,8.879,,,,
290,07/10/17 12:15:00 PM,8.879,,,,
291,07/10/17 12:30:00 PM,8.879,,,,
292,07/10/17 12:45:00 PM,8.879,,,,
293,07/10/17 01:00:00 PM,8.879,,,,
294,07/10/17 01:15:00 PM,8.879,,,,
295,07/10/17 01:30:00 PM,8.879,,,,
296,07/10/17 01:45:00 PM,8.879,,,,
297,07/10/17 02:00:00 PM,8.879,,,,
298,07/10/17 02:15:00 PM,8.879,,,,
299,07/10/17 02:30:00 PM,8.879,,,,
300,07/10/17 02:45:00 PM,8.879,,,,
301,07/10/17 03:00:00 PM,8.879,,,,
302,07/10/17 03:15:00 PM,8.879,,,,
303,07/10/17 03:30:00 PM,8.879,,,,
304,07/10/17 03:45:00 PM,8.879,,,,
305,07/10/17 04:00:00 PM,8.879,,,,
306,07/10/17 04:15:00 PM,8.879,,,,
307,07/10/17 04:30:00 PM,8.879,,,,
308,07/10/17 04:45:00 PM,8.879,,,,
309,07/10/17 05:00:00 PM,8.879,,,,
310,07/10/17 05:15:00 PM,8.879,,,,
311,07/10/17 05:30:00 PM,8.879,,,,
312,07/10/17 05:45:00 PM,8.879,,,,
313,07/10/17 06:00:00 PM,8.879,,,,
314,07/10/17 06:15:00 PM,8.879,,,,
315,07/10/17 06:30:00 PM,8.879,,,,
316,07/10/17 06:45:00 PM,8.879,,,,
317,07/10/17 07:00:00 PM,8.879,,,,
318,07/10/17 07:15:00 PM,8.879,,,,
319,07/10/17 07:30:00 PM,8.879,,,,
320,07/10/17 07:45:00 PM,8.879,,,,
321,07/10/17 08:00:00 PM,8.879,,,,
322,07/10/17 08:15:00 PM,8.879,,,,
323,07/10/17 08:30:00 PM,8.879,,,,
324,07/10/17 08:45:00 PM,8.879,,,,
325,07/10/17 09:00:00 PM,8.879,,,,
326,07/10/17 09:15:00 PM,8.879,,,,
327,07/10/17 09:30:00 PM,8.879,,,,
328,07/10/17 09:45:00 PM,8.879,,,,
329,07/10/17 10:00:00 PM,8.879,,,,
330,07/10/17 10:15:00 PM,8.879,,,,
331,07/10/17 10:30:00 PM,8.879,,,,
332,07/10/17 10:45:00 PM,8.879,,,,
333,07/10/17 11:00:00 PM,8.879,,,,
334,07/10/17 11:15:00 PM,8.879,,,,
335,07/10/17 11:30:00 PM,8.879,,,,
336,07/10/17 11:45:00 PM,8.879,,,,
337,07/11/17 12:00:00 AM,8.879,,,,
338,07/11/17 12:15:00 AM,8.879,,,,
339,07/11/17 12:30:00 AM,8.879,,,,
340,07/11/17 12:45:00 AM,8.879,,,,
341,07/11/17 01:00:00 AM,8.879,,,,
342,07/11/17 01:15:00 AM,8.879,,,,
343,07/11/17 01:30:00 AM,8.879,,,,
344,07/11/17 01:45:00 AM,8.879,,,,
345,07/11/17 02:00:00 AM,8.879,,,,
346,07/11/17 02:15:00 AM,8.879,,,,
347,07/11/17 02:30:00 AM,8.879,,,,
348,07/11/17 02:45:00 AM,8.879,,,,
349,07/11/17 03:00:00 AM,8.879,,,,
350,07/11/17 03:15:00 AM,8.879,,,,
351,07/11/17 03:30:00 AM,8.879,,,,
352,07/11/17 03:45:00 AM,8.879,,,,
353,07/11/17 04:00:00 AM,8.879,,,,
354,07/11/17 04:15:00 AM,8.879,,,,
355,07/11/17 04:30:00 AM,8.879,,,,
356,07/11/17 04:45:00 AM,8.879,,,,
357,07/11/17 05:00:00 AM,8.879,,,,
358,07/11/17 05:15:00 AM,8.879,,,,
359,07/11/17 05:30:00 AM,8.879,,,,
360,07/11/17 05:45:00 AM,8.879,,,,
361,07/11/17 06:00:00 AM,8.879,,,,
362,07/11/17 06:15:00 AM,8.879,,,,
363,07/11/17 06:30:00 AM,8.879,,,,
364,07/11/17 06:45:00 AM,8.879,,,,
365,07/11/17 07:00:00 AM,8.879,,,,
366,07/11/17 07:15:00 AM,8.879,,,,
367,07/11/17 07:30:00 AM,8.879,,,,
368,07/11/17 07:45:00 AM,8.879,,,,
369,07/11/17 08:00:00 AM,8.879,,,,
370,07/11/17 08:15:00 AM,8.879,,,,
371,07/11/17 08:30:00 AM,8.879,,,,
372,07/11/17 08:45:00 AM,8.879,,,,
373,07/11/17 09:00:00 AM,8.879,,,,
374,07/11/17 09:15:00 AM,8.879,,,,
375,07/11/17 09:30:00 AM,8.879,,,,
376,07/11/17 09:45:00 AM,8.879,,,,
377,07/11/17 10:00:00 AM,8.879,,,,
378,07/11/17 10:15:00 AM,8.879,,,,
379,07/11/17 10:30:00 AM,8.879,,,,
380,07/11/17 10:45:00 AM,8.879,,,,
381,07/11/17 11:00:00 AM,8.879,,,,
382,07/11/17 11:15:00 AM,8.879,,,,
383,07/11/17 11:30:00 AM,8.879,,,,
384,07/11/17 11:45:00 AM,8.879,,,,
385,07/11/17 12:00:00 PM,8.879,,,,
386,07/11/17 12:15:00 PM,8.879,,,,
387,07/11/17 12:30:00 PM,8.879,,,,
388,07/11/17 12:45:00 PM,8.879,,,,
389,07/11/17 01:00:00 PM,8.879,,,,
390,07/11/17 01:15:00 PM,8.879,,,,
391,07/11/17 01:30:00 PM,8.879,,,,
392,07/11/17 01:45:00 PM,8.879,,,,
393,07/11/17 02:00:00 PM,8.879,,,,
394,07/11/17 02:15:00 PM,8.879,,,,
395,07/11/17 02:30:00 PM,8.879,,,,
396,07/11/17 02:45:00 PM,8.879,,,,
397,07/11/17 03:00:00 PM,8.879,,,,
398,07/11/17 03:15:00 PM,8.879,,,,
399,07/11/17 03:30:00 PM,8.879,,,,
