"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
190,07/09/17 11:15:00 AM,26.000,,,,,
191,07/09/17 11:30:00 AM,25.902,,,,,
192,07/09/17 11:45:00 AM,25.902,,,,,
193,07/09/17 12:00:00 PM,25.902,,,,,
194,07/09/17 12:15:00 PM,25.902,,,,,
195,07/09/17 12:30:00 PM,25.902,,,,,
196,07/09/17 12:45:00 PM,25.708,,,,,
197,07/09/17 01:00:00 PM,25.125,,,,,
198,07/09/17 01:15:00 PM,24.931,,,,,
199,07/09/17 01:30:00 PM,24.738,,,,,
200,07/09/17 01:45:00 PM,24.641,,,,,
201,07/09/17 02:00:00 PM,24.738,,,,,
202,07/09/17 02:15:00 PM,24.738,,,,,
203,07/09/17 02:30:00 PM,24.835,,,,,
204,07/09/17 02:45:00 PM,24.931,,,,,
205,07/09/17 03:00:00 PM,25.028,,,,,
206,07/09/17 03:15:00 PM,25.222,,,,,
207,07/09/17 03:30:00 PM,25.319,,,,,
208,07/09/17 03:45:00 PM,25.222,,,,,
209,07/09/17 04:00:00 PM,25.319,,,,,
210,07/09/17 04:15:00 PM,25.319,,,,,
211,07/09/17 04:30:00 PM,25.319,,,,,
212,07/09/17 04:45:00 PM,25.319,,,,,
213,07/09/17 05:00:00 PM,25.416,,,,,
214,07/09/17 05:15:00 PM,25.416,,,,,
215,07/09/17 05:30:00 PM,25.513,,,,,
216,07/09/17 05:45:00 PM,25.610,,,,,
217,07/09/17 06:00:00 PM,25.610,,,,,
218,07/09/17 06:15:00 PM,25.610,,,,,
219,07/09/17 06:30:00 PM,25.610,,,,,
220,07/09/17 06:45:00 PM,25.513,,,,,
221,07/09/17 07:00:00 PM,25.513,,,,,
222,07/09/17 07:15:00 PM,25.513,,,,,
223,07/09/17 07:30:00 PM,25.513,,,,,
224,07/09/17 07:45:00 PM,25.513,,,,,
225,07/09/17 08:00:00 PM,25.610,,,,,
226,07/09/17 08:15:00 PM,25.513,,,,,
227,07/09/17 08:30:00 PM,25.416,,,,,
228,07/09/17 08:45:00 PM,25.513,,,,,
229,07/09/17 09:00:00 PM,25.513,,,,,
230,07/09/17 09:15:00 PM,25.708,,,,,
231,07/09/17 09:30:00 PM,25.805,,,,,
232,07/09/17 09:45:00 PM,25.805,,,,,
233,07/09/17 10:00:00 PM,25.805,,,,,
234,07/09/17 10:15:00 PM,25.805,,,,,
235,07/09/17 10:30:00 PM,25.902,,,,,
236,07/09/17 10:45:00 PM,25.902,,,,,
