"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-19 17:50:00",3047,13.75,31.88,28.33941,26.81518,22.56399,16.28643,12.30929,10.53359,10.05548,9.913996,9.852045,10.06371,-0.086194,-0.772657,10.50177,-0.10421,-0.926032,10.12948,210719,184930,26.065,40.59,39.78,25.86,142.4,11.54,3.41,13.73,1.29,1.19,7.47,22.16,2.41,1.704,5.81,12.41,1.2,12.55617,10.08954
"2021-07-19 18:00:00",3048,13.9,31.51,28.33215,26.79949,22.81903,16.2665,12.10311,10.62799,10.08022,9.920618,9.853235,10.06948,-0.085738,-0.769422,10.54922,-0.104887,-0.931584,10.10823,210719,185930,26.096,40.64,39.81,25.87,141.84,11.49,3.14,12.63,1.22,1.12,7.46,22.14,2.41,1.704,5.81,12.29,1.2,12.55586,10.04315
"2021-07-19 18:10:00",3049,13.28,31.18,28.32919,26.77606,22.48312,16.12048,12.12576,10.66592,10.07803,9.922235,9.850061,10.04678,-0.086059,-0.773085,10.59309,-0.104854,-0.93074,10.08293,210719,190930,26.135,40.71,39.85,25.9,141.62,11.46,2.81,11.31,1.12,1.02,7.51,22.29,2.41,1.705,5.81,12.54,1.21,12.5558,10.00665
"2021-07-19 18:20:00",3050,13.28,30.85,28.34118,26.77166,22.33807,16.12051,12.12518,10.60809,10.03234,9.917933,9.847437,10.03176,-0.086309,-0.774487,10.54627,-0.104852,-0.930162,10.05746,210719,191930,26.079,40.7,39.88,25.92,143.5,11.63,3.08,12.4,1.29,1.19,7.51,22.29,2.41,1.705,5.81,12.4,1.2,12.55669,10.01295
"2021-07-19 18:30:00",3051,13.59,30.46,28.3225,26.78036,22.44735,16.13061,12.1484,10.55798,10.02755,9.909601,9.850153,10.02703,-0.086416,-0.774228,10.47858,-0.10537,-0.934528,10.04683,210719,192930,25.997,40.53,39.77,25.85,144.79,11.75,2.86,11.5,1.45,1.35,7.72,22.92,2.41,1.704,5.81,12.38,1.2,12.55656,9.99795
"2021-07-19 18:40:00",3052,13.32,30.07,28.30404,26.77181,22.48001,16.14425,12.12905,10.55352,10.03826,9.917322,9.854334,9.951593,-0.086127,-0.772112,10.50521,-0.105746,-0.936206,9.97176,210719,193930,25.73,40.36,39.8,25.87,163.38,13.32,3.07,12.34,2.06,1.97,7.89,23.43,2.41,1.705,5.81,12.36,1.21,12.55763,9.87936
"2021-07-19 18:50:00",3053,13.19,29.67,28.29025,26.82827,22.38546,16.25006,12.05413,10.5621,10.03649,9.915277,9.853327,9.963984,-0.086197,-0.772658,10.50038,-0.104932,-0.929371,9.98896,210719,194930,25.853,40.48,39.83,25.89,154.91,12.6,3.35,13.46,1.81,1.71,7.81,23.17,2.41,1.706,5.81,12.25,1.21,12.55733,9.916909
"2021-07-19 19:00:00",3054,13.28,29.3,28.26669,26.83642,22.57665,16.39022,12.01007,10.47674,10.0238,9.905024,9.860834,9.914606,-0.086658,-0.775929,10.45322,-0.105242,-0.931018,9.9389,210719,195930,25.836,40.39,39.75,25.84,154.19,12.55,3.09,12.44,1.85,1.76,7.79,23.13,2.41,1.706,5.81,12.28,1.2,12.55752,9.850153
"2021-07-19 19:10:00",3055,13.2,28.93,28.22231,26.89272,22.46505,16.40273,12.07189,10.43807,10.00607,9.902124,9.858942,9.851954,-0.08629,-0.77183,10.40837,-0.105889,-0.935789,9.89601,210719,200930,26.052,40.63,39.83,25.89,145.21,11.77,3.34,13.44,1.43,1.34,7.55,22.41,2.42,1.708,5.81,12.2,1.2,12.55832,9.826088
"2021-07-19 19:20:00",3056,13.15,28.58,28.19079,26.93517,22.4606,16.38339,12.31777,10.43963,9.99856,9.905329,9.852228,9.853083,-0.086335,-0.771808,10.38501,-0.105731,-0.934429,9.89757,210719,201930,26.051,40.66,39.86,25.91,145.96,11.83,3.5,14.07,1.48,1.38,7.65,22.71,2.41,1.707,5.81,12.2,1.21,12.55788,9.827833
"2021-07-19 19:30:00",3057,13.13,28.25,28.11663,26.88351,22.07351,16.43386,12.2947,10.48022,9.999414,9.904749,9.850428,9.85821,-0.086571,-0.774306,10.40649,-0.105198,-0.929726,9.89806,210719,202930,26.009,40.62,39.85,25.9,148.79,12.07,5.01,20.2,1.57,1.47,7.67,22.77,2.41,1.707,5.81,12.17,1.2,12.55783,9.877215
"2021-07-19 19:40:00",3058,13.13,27.92,28.09817,26.92336,21.95153,16.49185,12.36651,10.52798,10.0213,9.902521,9.849695,9.906549,-0.086448,-0.774049,10.45291,-0.105765,-0.937228,10.0107,210719,203930,26.009,40.59,39.82,25.89,147.87,11.99,3.08,12.4,1.67,1.57,7.62,22.62,2.42,1.708,5.81,12.13,1.2,12.55699,9.905287
"2021-07-19 19:50:00",3059,13.12,27.6,28.07723,26.94662,22.03137,16.58679,12.28738,10.51745,10.03927,9.90719,9.850153,9.965174,-0.086016,-0.770192,10.45368,-0.105902,-0.938991,10.03526,210719,204930,25.987,40.55,39.8,25.87,148.07,12.02,2.98,11.99,1.52,1.43,7.65,22.7,2.42,1.708,5.81,12.12,1.21,12.5579,9.945105
"2021-07-19 20:00:00",3060,13.09,27.29,28.02545,26.89718,21.89697,16.6661,12.26171,10.54962,10.04324,9.907007,9.860559,9.971827,-0.085985,-0.770276,10.47362,-0.104476,-0.925841,10.01243,210719,205930,26.07,40.71,39.89,25.93,146.61,11.88,3.05,12.25,1.55,1.45,7.59,22.53,2.42,1.708,5.81,12.12,1.21,12.558,9.966608
"2021-07-19 20:10:00",3061,13.09,26.95,27.96743,26.88741,21.90985,16.70989,12.15777,10.5162,10.04342,9.906061,9.849909,9.968897,-0.086239,-0.77254,10.4733,-0.104905,-0.929658,10.01305,210719,210930,26.117,40.81,39.95,25.97,146.85,11.89,3.43,13.82,1.58,1.48,7.64,22.69,2.42,1.71,5.81,12.12,1.2,12.55792,9.958503
"2021-07-19 20:20:00",3062,13.07,26.61,27.93313,26.92492,21.93435,16.78893,11.98025,10.48907,10.03518,9.90716,9.846643,9.96612,-0.086739,-0.776646,10.45245,-0.104759,-0.928629,10.02493,210719,211930,26.048,40.6,39.81,25.87,147.47,11.95,3.02,12.13,1.73,1.63,7.64,22.67,2.42,1.71,5.81,12.12,1.2,12.55754,10.0044
"2021-07-19 20:30:00",3063,13.08,26.28,27.87457,26.90075,21.86379,16.95382,11.92022,10.49035,10.01876,9.909723,9.848688,9.971552,-0.086312,-0.772578,10.43905,-0.103731,-0.920118,10.05276,210719,212930,26.035,40.57,39.79,25.86,146.42,11.87,3.31,13.33,1.77,1.68,7.57,22.48,2.42,1.71,5.81,12.12,1.2,12.55835,9.97229
"2021-07-19 20:40:00",3064,13.08,25.96,27.82775,26.79263,21.83444,16.92867,11.85482,10.44515,10.02017,9.902308,9.850214,9.954126,-0.086569,-0.774683,10.42815,-0.102961,-0.912804,10.03041,210719,213930,25.875,40.33,39.67,25.79,149.62,12.17,3.7,14.88,1.89,1.79,7.61,22.59,2.42,1.712,5.81,12.12,1.21,12.5584,10.01009
"2021-07-19 20:50:00",3065,13.06,25.68,27.82778,26.77926,21.92782,16.87634,11.81845,10.39727,9.995722,9.896509,9.857538,9.935938,-0.086529,-0.773496,10.3825,-0.104567,-0.927136,10.03479,210719,214930,25.862,40.31,39.66,25.78,149.24,12.14,3.44,13.84,1.94,1.84,7.64,22.69,2.43,1.715,5.81,12.12,1.2,12.55824,9.983115
"2021-07-19 21:00:00",3066,13.05,25.42,27.79278,26.77572,21.95526,16.78073,11.69918,10.36819,9.971521,9.895502,9.853846,9.869104,-0.086858,-0.775698,10.34185,-0.10592,-0.936863,9.93185,210719,215930,25.84,40.31,39.67,25.79,150.94,12.28,3.25,13.07,2.02,1.92,7.67,22.78,2.43,1.717,5.81,12.12,1.21,12.55863,9.816133
"2021-07-19 21:10:00",3067,13.04,25.19,27.77935,26.76568,22.06716,16.62441,11.68655,10.33001,9.968836,9.887659,9.846216,9.839075,-0.087005,-0.776263,10.30069,-0.105802,-0.934467,9.87096,210719,220930,25.733,40.21,39.66,25.78,153.4,12.51,3.34,13.45,2.23,2.14,7.81,23.19,2.43,1.718,5.81,12.12,1.21,12.5585,9.802484
"2021-07-19 21:20:00",3068,13.05,24.98,27.76968,26.80728,22.21166,16.5278,11.67278,10.30654,9.976679,9.89361,9.842218,9.836603,-0.08687,-0.774906,10.29241,-0.105847,-0.935024,9.87784,210719,221930,25.743,40.21,39.65,25.77,155.18,12.65,3.19,12.84,2.25,2.16,7.82,23.23,2.43,1.718,5.81,12.12,1.21,12.55894,9.8041
"2021-07-19 21:30:00",3069,13.05,24.79,27.72882,26.80157,22.27328,16.33239,11.74371,10.30633,9.984156,9.898371,9.840174,9.844751,-0.086725,-0.773593,10.29102,-0.105998,-0.936718,9.89429,210719,222930,25.73,40.26,39.7,25.81,157.53,12.84,3.43,13.79,2.36,2.27,7.84,23.26,2.43,1.72,5.81,12.12,1.2,12.55891,9.814337
"2021-07-19 21:40:00",3070,13.04,24.62,27.71133,26.81326,22.26418,16.30273,11.78698,10.32891,9.975916,9.899164,9.840326,9.872797,-0.08683,-0.774788,10.30521,-0.105395,-0.93242,9.94109,210719,223930,25.708,40.21,39.67,25.79,157.56,12.85,3.18,12.77,2.17,2.08,7.83,23.25,2.43,1.72,5.81,12.12,1.21,12.55891,9.854777
"2021-07-19 21:50:00",3071,13.03,24.47,27.67645,26.8099,22.29107,16.38647,11.90997,10.32833,9.962793,9.890436,9.846521,9.888117,-0.087348,-0.778742,10.26887,-0.105241,-0.931088,9.94266,210719,224930,25.682,40.14,39.63,25.76,156.94,12.81,3.06,12.31,2.42,2.33,7.85,23.3,2.43,1.719,5.81,12.12,1.2,12.55882,9.858701
"2021-07-19 22:00:00",3072,13,24.32,27.65005,26.79797,22.42636,16.32751,12.03195,10.29995,9.97204,9.889643,9.8482,9.902033,-0.087378,-0.778959,10.26592,-0.10462,-0.925786,9.95126,210719,225930,25.773,40.24,39.66,25.78,154.16,12.56,3.36,13.51,2.19,2.1,7.78,23.1,2.43,1.719,5.81,12.12,1.21,12.55856,9.847597
"2021-07-19 22:10:00",3073,12.99,24.17,27.62353,26.79916,22.45339,16.27859,12.10018,10.31732,9.972864,9.894342,9.839746,9.90185,-0.086586,-0.772594,10.30473,-0.105267,-0.931778,9.96362,210719,230930,25.79,40.25,39.66,25.78,152.09,12.39,3.63,14.62,2.09,2,7.76,23.02,2.43,1.718,5.81,12.08,1.2,12.55899,9.85431
"2021-07-19 22:20:00",3074,13.01,24.04,27.57983,26.83724,22.48049,16.18044,12.09493,10.34347,9.974024,9.893183,9.841974,9.918848,-0.086734,-0.774067,10.31284,-0.105209,-0.931793,9.98756,210719,231930,25.844,40.3,39.66,25.78,151.33,12.31,3.05,12.27,1.99,1.9,7.82,23.21,2.43,1.717,5.81,12.02,1.21,12.5591,9.887073
"2021-07-19 22:30:00",3075,13,23.93,27.52389,26.87329,22.48843,16.11056,12.09222,10.4168,9.989008,9.895868,9.840479,9.91247,-0.086556,-0.773374,10.36241,-0.105798,-0.936132,9.94781,210719,232930,25.804,40.24,39.63,25.76,152.3,12.4,3.29,13.24,2.21,2.12,7.75,23,2.43,1.715,5.81,12.02,1.2,12.55952,9.855749
"2021-07-19 22:40:00",3076,13.01,23.84,27.4927,26.83676,22.61718,16.1809,12.13467,10.39804,9.990076,9.898035,9.840235,9.868525,-0.086646,-0.773955,10.34995,-0.105657,-0.933835,9.90039,210719,233930,25.672,40.11,39.6,25.74,157.16,12.83,3.81,15.34,2.56,2.47,7.89,23.43,2.43,1.715,5.81,12.01,1.21,12.56035,9.816206
"2021-07-19 22:50:00",3077,13.01,23.76,27.46325,26.90389,22.68881,16.25277,12.14041,10.3804,9.973536,9.893671,9.846277,9.84643,-0.086919,-0.776035,10.33031,-0.105216,-0.929332,9.87252,210719,234930,25.528,39.97,39.58,25.72,162.29,13.28,3.41,13.71,2.77,2.68,7.85,23.3,2.43,1.715,5.81,12.01,1.2,12.55919,9.80595
"2021-07-19 23:00:00",3078,13,23.71,27.43347,27.02578,22.57476,16.3063,12.18151,10.37072,9.975611,9.896051,9.841425,9.830622,-0.086938,-0.776142,10.32687,-0.10536,-0.930133,9.85138,210719,235930,25.483,39.94,39.57,25.72,164.48,13.47,3.27,13.16,2.55,2.46,7.86,23.34,2.43,1.714,5.81,12,1.2,12.55956,9.803058
"2021-07-19 23:10:00",3079,13,23.65,27.3796,27.16262,22.54861,16.31036,12.21279,10.39956,9.978327,9.899042,9.838221,9.821497,-0.086785,-0.775016,10.33997,-0.10584,-0.934328,9.84933,210720,930,25.688,40.13,39.61,25.75,155.75,12.71,4.07,16.41,2.1,2.01,7.77,23.07,2.42,1.712,5.81,12,1.2,12.55987,9.802071
"2021-07-19 23:20:00",3080,13,23.62,27.34908,27.16525,22.41812,16.25433,12.15051,10.42764,10.00411,9.901056,9.839319,9.813654,-0.086517,-0.773302,10.37783,-0.106119,-0.936758,9.84792,210720,1930,25.701,40.18,39.65,25.77,156.21,12.74,3.59,14.47,2.26,2.16,7.83,23.25,2.42,1.71,5.81,12,1.21,12.55989,9.798157
"2021-07-19 23:30:00",3081,12.99,23.59,27.27929,27.2405,22.40246,16.2236,12.22134,10.46139,10.00503,9.902308,9.844049,9.808191,-0.086674,-0.775247,10.40774,-0.106503,-0.940011,9.84166,210720,2930,25.659,40.08,39.58,25.73,155.57,12.7,3.29,13.24,2.27,2.17,7.82,23.22,2.42,1.707,5.81,11.99,1.2,12.56035,9.791786
"2021-07-19 23:40:00",3082,12.99,23.56,27.25741,27.16616,22.36849,16.16717,12.18283,10.54418,10.02624,9.906763,9.849207,9.805201,-0.086,-0.770427,10.4744,-0.106263,-0.9379,9.84183,210720,3930,25.773,40.16,39.58,25.72,151.42,12.34,3.59,14.44,2.12,2.03,7.76,23.04,2.41,1.705,5.81,11.98,1.21,12.56057,9.786206
"2021-07-19 23:50:00",3083,12.97,23.52,27.27676,27.17144,22.2218,16.18432,12.14855,10.55325,10.02477,9.909052,9.850153,9.804956,-0.086339,-0.773856,10.49633,-0.104383,-0.921969,9.87237,210720,4930,25.722,40.16,39.62,25.75,153.84,12.55,3.26,13.13,2.33,2.24,7.77,23.07,2.41,1.704,5.81,11.98,1.2,12.55967,10.01011
"2021-07-20 00:00:00",3084,12.96,23.48,27.23007,27.15985,22.21713,16.18185,12.18398,10.56936,10.03356,9.912439,9.850397,9.924372,-0.086031,-0.771567,10.52232,-0.103926,-0.923017,10.10669,210720,5930,25.653,40.07,39.58,25.73,155.31,12.68,3.27,13.15,2.46,2.37,7.78,23.1,2.41,1.702,5.81,11.98,1.21,12.55991,10.03001
"2021-07-20 00:10:00",3085,12.97,23.43,27.19589,27.12286,22.22784,16.21664,12.15283,10.55386,10.02355,9.91604,9.847498,9.932215,-0.085777,-0.769291,10.52278,-0.103458,-0.917857,10.06026,210720,10930,25.71,40.1,39.57,25.72,153.93,12.56,3.31,13.3,2.44,2.35,7.77,23.07,2.41,1.7,5.81,11.97,1.2,12.56003,9.932384
"2021-07-20 00:20:00",3086,13,23.31,27.16928,27.10998,22.25698,16.26995,12.16995,10.54879,10.01379,9.908686,9.844629,9.875147,-0.086114,-0.772367,10.52573,-0.104922,-0.928363,9.94704,210720,11930,25.785,40.14,39.55,25.71,148.3,12.08,3.49,14.04,2.03,1.94,7.67,22.76,2.4,1.699,5.81,11.99,1.2,12.56014,9.910555
"2021-07-20 00:30:00",3087,12.96,23.21,27.13906,27.07821,22.27023,16.2777,12.22811,10.51901,10.00228,9.90423,9.840601,9.863581,-0.085991,-0.770793,10.4996,-0.105877,-0.938742,10.03416,210720,12931,25.804,40.25,39.64,25.77,151.65,12.35,3.85,15.51,1.91,1.81,7.62,22.61,2.4,1.696,5.81,11.96,1.2,12.55979,9.982535
"2021-07-20 00:40:00",3088,12.94,23.2,27.08282,27.05804,22.28521,16.30172,12.28167,10.52682,10.00643,9.902674,9.837763,9.909021,-0.085715,-0.768328,10.4999,-0.104893,-0.930528,10.05746,210720,13930,25.822,40.17,39.54,25.7,149.7,12.19,7.44,30.02,2.27,2.18,7.73,22.96,2.4,1.694,5.81,11.95,1.2,12.56053,9.946443
"2021-07-20 00:50:00",3089,12.93,23.21,27.08657,27.03057,22.2626,16.31484,12.32015,10.51165,9.998652,9.903315,9.839624,9.896631,-0.086173,-0.772157,10.48451,-0.104903,-0.928594,9.96535,210720,14930,25.652,39.96,39.47,25.66,153.95,12.57,3.42,13.75,2.48,2.39,7.75,23.02,2.4,1.694,5.81,11.95,1.21,12.56061,9.969358
"2021-07-20 01:00:00",3090,12.93,23.21,27.05636,26.9942,22.35394,16.34854,12.33096,10.48699,9.998438,9.903406,9.840876,9.908808,-0.086337,-0.77318,10.46007,-0.105192,-0.932465,10.02493,210720,15930,25.672,40.01,39.5,25.67,155.2,12.67,3.18,12.78,2.34,2.25,7.76,23.04,2.4,1.694,5.81,11.94,1.2,12.56091,9.952789
"2021-07-20 01:10:00",3091,12.96,23.2,27.01562,26.97015,22.48904,16.38528,12.30297,10.49798,10.00903,9.903955,9.841455,9.904993,-0.086674,-0.776324,10.46676,-0.104485,-0.925308,9.98428,210720,20930,25.828,40.19,39.56,25.72,145.23,11.82,3.59,14.46,2.09,2,7.67,22.78,2.4,1.693,5.81,11.94,1.2,12.56062,9.919093
"2021-07-20 01:20:00",3092,12.93,23.19,26.97717,26.9411,22.47531,16.3807,12.33264,10.48437,10.00625,9.899347,9.83877,9.937525,-0.086262,-0.772402,10.45415,-0.104967,-0.930695,10.03526,210720,21931,25.681,40,39.49,25.67,151.68,12.38,3.45,13.9,2.46,2.37,7.7,22.86,2.39,1.691,5.81,11.93,1.2,12.5611,9.949136
"2021-07-20 01:30:00",3093,12.93,23.16,26.95458,26.91351,22.5863,16.33248,12.36245,10.46258,10.00976,9.901239,9.83935,9.961725,-0.086017,-0.769936,10.4389,-0.104777,-0.927982,9.98818,210720,22930,25.609,39.9,39.44,25.64,154.43,12.62,3.12,12.56,2.5,2.41,7.8,23.15,2.39,1.69,5.81,11.93,1.21,12.56169,9.953476
"2021-07-20 01:40:00",3094,12.92,23.13,26.93142,26.87664,22.60787,16.25985,12.3345,10.48049,9.997797,9.898981,9.839869,9.949305,-0.086128,-0.771007,10.44309,-0.10454,-0.925312,9.96221,210720,23930,25.656,39.95,39.45,25.64,153.24,12.51,3.47,13.96,2.44,2.35,7.75,23.02,2.39,1.687,5.81,11.92,1.2,12.5616,9.944653
"2021-07-20 01:50:00",3095,12.92,23.11,26.8854,26.85494,22.69702,16.18646,12.25787,10.49002,9.991632,9.898859,9.837854,9.916437,-0.086038,-0.770176,10.44169,-0.105366,-0.932156,9.94093,210720,24931,25.744,40.1,39.53,25.7,148.49,12.11,3.4,13.69,1.93,1.84,7.64,22.69,2.38,1.684,5.81,11.92,1.21,12.56198,9.957598
"2021-07-20 02:00:00",3096,12.93,23.08,26.85485,26.81939,22.76217,16.12301,12.2503,10.48644,10.00918,9.901758,9.841059,9.910364,-0.085747,-0.767753,10.45213,-0.105474,-0.932651,9.91981,210720,25929,25.643,39.91,39.43,25.63,154.42,12.61,3.39,13.65,2.56,2.47,7.76,23.05,2.38,1.683,5.81,11.91,1.2,12.56097,9.965648
"2021-07-20 02:10:00",3097,12.92,23.08,26.83572,26.79858,22.79873,15.99838,12.28283,10.50775,10.01553,9.905268,9.841913,9.944696,-0.085814,-0.768455,10.45743,-0.104915,-0.929225,9.98897,210720,30931,25.747,40.02,39.46,25.65,150.77,12.29,3.21,12.91,2.04,1.94,7.7,22.86,2.38,1.684,5.81,11.91,1.21,12.56162,9.976923
"2021-07-20 02:20:00",3098,12.91,23.09,26.80422,26.76434,22.673,15.91796,12.31219,10.53875,10.02883,9.904718,9.843073,9.935755,-0.086228,-0.7723,10.46551,-0.105529,-0.934677,9.98975,210720,31931,25.571,39.81,39.38,25.59,154.64,12.65,3.61,14.54,2.66,2.57,7.77,23.08,2.38,1.685,5.81,11.9,1.2,12.5613,9.948702
"2021-07-20 02:30:00",3099,12.92,23.11,26.80078,26.7362,22.84979,15.87728,12.2738,10.54379,10.01882,9.902491,9.843836,9.934046,-0.085977,-0.769838,10.45353,-0.106116,-0.940908,10.03619,210720,32931,25.707,40.12,39.58,25.73,155.41,12.68,3.02,12.16,2.3,2.21,7.76,23.04,2.38,1.684,5.81,11.9,1.2,12.56174,9.957237
"2021-07-20 02:40:00",3100,12.9,23.13,26.76876,26.70544,22.867,15.85333,12.24236,10.55468,10.02355,9.902643,9.844507,9.994379,-0.086524,-0.775171,10.4775,-0.104729,-0.92957,10.08027,210720,33931,25.683,39.97,39.46,25.65,152.89,12.48,3.29,13.22,2.37,2.28,7.8,23.16,2.38,1.684,5.81,11.9,1.2,12.56128,10.00936
"2021-07-20 02:50:00",3101,12.88,23.13,26.74566,26.68374,22.88543,15.84417,12.17043,10.539,10.02584,9.907282,9.841822,10.03463,-0.086365,-0.773453,10.46101,-0.105644,-0.938443,10.11449,210720,34931,25.823,40.18,39.56,25.71,148.98,12.13,3.02,12.13,2.18,2.08,7.71,22.89,2.38,1.685,5.81,11.89,1.21,12.56165,10.03636
"2021-07-20 03:00:00",3102,12.88,23.13,26.70825,26.65341,22.8547,15.85034,12.22567,10.51187,10.00247,9.901606,9.839197,10.04513,-0.086008,-0.770115,10.45322,-0.104775,-0.930016,10.08215,210720,35931,25.762,40.14,39.57,25.72,150.71,12.28,3.83,15.44,2.14,2.04,7.63,22.64,2.39,1.686,5.81,11.89,1.2,12.56193,10.03603
"2021-07-20 03:10:00",3103,12.89,23.13,26.63226,26.62509,22.87493,15.86199,12.22848,10.51977,10.00216,9.903955,9.838861,10.04461,-0.086262,-0.772392,10.45368,-0.105574,-0.937088,10.08121,210720,40931,26.242,41.33,40.38,26.24,134.17,10.84,3.57,14.36,0.94,0.84,6.85,20.3,2.39,1.686,5.81,11.89,1.2,12.56145,10.02273
"2021-07-20 03:20:00",3104,12.89,23.14,26.60751,26.59762,22.92895,15.82675,12.26638,10.51373,10.00936,9.903162,9.838648,10.05261,-0.08637,-0.773395,10.4554,-0.105046,-0.933461,10.12917,210720,41931,26.287,41.09,40.1,26.07,138.18,11.15,3.9,15.71,1.63,1.54,7.24,21.47,2.38,1.685,5.81,11.89,1.2,12.56158,10.01664
"2021-07-20 03:30:00",3105,12.89,23.14,26.63647,26.58718,23.02157,15.76531,12.33779,10.47909,9.998346,9.900293,9.837,10.07226,-0.086391,-0.773112,10.42954,-0.104261,-0.926669,10.1376,210720,42931,26.172,40.57,39.68,25.79,135.38,10.95,3.46,13.93,1.78,1.68,7.34,21.78,2.38,1.685,5.82,11.88,1.2,12.56261,10.00101
"2021-07-20 03:40:00",3106,12.89,23.12,26.62667,26.55383,23.06149,15.72427,12.32321,10.4779,10.00418,9.900446,9.835688,10.04592,-0.086209,-0.771413,10.4255,-0.104427,-0.926911,10.08105,210720,43931,26.549,41.45,40.26,26.17,124.23,9.98,4.09,16.48,0.85,0.74,6.67,19.77,2.39,1.687,5.81,11.88,1.21,12.5635,9.999037
"2021-07-20 03:50:00",3107,12.89,23.12,26.56109,26.53872,23.09677,15.7091,12.32589,10.44509,9.994745,9.90243,9.836969,10.02978,-0.086517,-0.773842,10.40727,-0.105863,-0.939908,10.09231,210720,44931,26.604,41.52,40.29,26.19,122.93,9.87,3.53,14.2,0.66,0.56,6.45,19.1,2.39,1.688,5.81,11.88,1.2,12.56266,9.998675
"2021-07-20 04:00:00",3108,12.89,23.14,26.56692,26.51278,23.24743,15.73495,12.34649,10.4302,9.98797,9.898066,9.836023,10.0259,-0.086456,-0.773192,10.40152,-0.104006,-0.922781,10.06324,210720,45931,26.454,41.28,40.16,26.11,123.88,9.97,3.72,14.97,1.07,0.97,6.51,19.29,2.39,1.688,5.81,11.88,1.21,12.56261,9.970262
"2021-07-20 04:10:00",3109,12.88,23.16,26.49862,26.50903,23.29821,15.76864,12.40139,10.40258,9.97735,9.895929,9.835688,10.01403,-0.086507,-0.773304,10.38298,-0.105495,-0.935599,10.04543,210720,50931,26.532,41.41,40.23,26.15,124.99,10.04,4.12,16.61,0.81,0.71,6.62,19.63,2.39,1.689,5.81,11.87,1.21,12.56345,9.972326
"2021-07-20 04:20:00",3110,12.87,23.17,26.52221,26.47622,23.3601,15.78555,12.45193,10.39276,9.986536,9.898798,9.836512,10.02148,-0.086585,-0.773921,10.37846,-0.105287,-0.93421,10.06606,210720,51931,26.576,41.5,40.29,26.19,118.82,9.54,4.26,17.18,0.63,0.53,6.3,18.65,2.39,1.691,5.81,11.87,1.2,12.56276,9.98967
"2021-07-20 04:30:00",3111,12.87,23.2,26.50143,26.44326,23.2279,15.78433,12.50222,10.39422,9.984644,9.899164,9.836695,10.0285,-0.086786,-0.775463,10.36412,-0.105726,-0.938302,10.0748,210720,52931,26.53,41.43,40.25,26.16,119.05,9.57,3.38,13.59,0.7,0.6,6.39,18.92,2.4,1.693,5.81,11.87,1.2,12.56307,10.00197
"2021-07-20 04:40:00",3112,12.89,23.25,26.4674,26.43908,23.01409,15.80819,12.50363,10.39459,9.980829,9.897394,9.836512,10.0372,-0.08701,-0.777029,10.34028,-0.105151,-0.933378,10.08293,210720,53931,26.478,41.27,40.14,26.09,119.81,9.64,3.47,13.96,0.95,0.85,6.46,19.15,2.4,1.693,5.81,11.87,1.2,12.56363,10.00287
"2021-07-20 04:50:00",3113,12.86,23.28,26.44479,26.40911,23.01907,15.83496,12.49084,10.38577,9.98794,9.900507,9.836298,10.04501,-0.087088,-0.777658,10.33654,-0.105993,-0.941332,10.10466,210720,54931,26.464,41.31,40.18,26.12,120.52,9.7,3.63,14.63,0.8,0.7,6.46,19.15,2.4,1.696,5.81,11.87,1.21,12.56334,10.01972
"2021-07-20 05:00:00",3114,12.87,23.29,26.41201,26.37844,23.02587,15.80953,12.56552,10.37499,9.976191,9.896723,9.837091,10.05053,-0.08704,-0.777134,10.3314,-0.104866,-0.931284,10.1031,210720,55931,26.459,41.38,40.25,26.17,118.68,9.55,4.13,16.63,0.68,0.57,6.35,18.8,2.4,1.699,5.81,11.87,1.2,12.56326,10.02895
"2021-07-20 05:10:00",3115,12.86,23.3,26.40487,26.35137,23.01281,15.79531,12.56161,10.36349,9.970087,9.898432,9.838465,10.03579,-0.086877,-0.775355,10.31379,-0.104811,-0.930401,10.08496,210720,60931,26.412,41.3,40.22,26.14,119.29,9.61,3.29,13.24,0.72,0.61,6.4,18.95,2.41,1.7,5.81,11.87,1.21,12.563,10.02393
