:976&1604436283-1.9.0-281&17:296&32:194&33:213&18:105
&976&1604436645&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:128.3,23.2,925,13.87&18:65535,655.3&0:31.8
&976&1604498180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,925,14.23&18:65535,655.3&0:39.8
&976&1604498480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,925,14.21&18:65535,655.3&0:39.6
&976&1604498780&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.7,22.4,925,14.24&18:65535,655.3&0:39.4
&976&1604499080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.7,22.4,925,14.24&18:65535,655.3&0:38.9
&976&1604499380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,22.4,925,14.24&18:65535,655.3&0:38.7
&976&1604499680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,925,14.21&18:65535,655.3&0:38.4
&976&1604499980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,925,14.21&18:65535,655.3&0:38.2
&976&1604500280&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:131.5,22.5,925,14.21&18:65535,655.3&0:37.7
&976&1604500580&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:131.5,22.5,925,14.22&18:65535,655.3&0:37.5
&976&1604500880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.5,925,14.22&18:65535,655.3&0:37.3
&976&1604501180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,22.5,925,14.24&18:65535,655.3&0:37.0
&976&1604501480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,925,14.21&18:65535,655.3&0:36.8
&976&1604501780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,22.4,925,14.23&18:65535,655.3&0:36.6
&976&1604502080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.4,925,14.21&18:65535,655.3&0:36.2
&976&1604502380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,925,14.21&18:65535,655.3&0:36.1
&976&1604502680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,924,14.22&18:65535,655.3&0:35.8
&976&1604502980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,924,14.22&18:65535,655.3&0:35.6
&976&1604503280&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,924,14.24&18:65535,655.3&0:35.3
&976&1604503580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,924,14.22&18:65535,655.3&0:35.1
&976&1604503880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,924,14.24&18:65535,655.3&0:34.9
&976&1604504180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.21&18:65535,655.3&0:34.7
&976&1604504480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.22&18:65535,655.3&0:34.4
&976&1604504780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,924,14.21&18:65535,655.3&0:34.0
&976&1604505080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.21&18:65535,655.3&0:33.8
&976&1604505380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.21&18:65535,655.3&0:33.6
&976&1604505680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,924,14.21&18:65535,655.3&0:33.2
&976&1604505980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,924,14.24&18:65535,655.3&0:33.0
&976&1604506280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.21&18:65535,655.3&0:32.7
&976&1604506580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.21&18:65535,655.3&0:32.4
&976&1604506880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,924,14.22&18:65535,655.3&0:32.0
&976&1604507180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,924,14.22&18:65535,655.3&0:31.9
&976&1604507480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,925,14.19&18:65535,655.3&0:31.5
&976&1604507780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.18&18:65535,655.3&0:31.3
&976&1604508080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.5,925,14.22&18:65535,655.3&0:31.0
&976&1604508380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.19&18:65535,655.3&0:30.9
&976&1604508680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.19&18:65535,655.3&0:30.6
&976&1604508980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.19&18:65535,655.3&0:30.6
&976&1604509280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.21&18:65535,655.3&0:30.5
&976&1604509580&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.19&18:65535,655.3&0:30.4
&976&1604509880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.21&18:65535,655.3&0:30.2
&976&1604510180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.21&18:65535,655.3&0:30.2
&976&1604510480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.18&18:65535,655.3&0:29.9
&976&1604510780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.18&18:65535,655.3&0:29.6
&976&1604511080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.19&18:65535,655.3&0:29.6
&976&1604511380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.5,925,14.21&18:65535,655.3&0:29.6
&976&1604511680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.18&18:65535,655.3&0:29.5
&976&1604511980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.19&18:65535,655.3&0:29.5
&976&1604512280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.1,22.5,925,14.17&18:65535,655.3&0:29.3
&976&1604512580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,925,14.19&18:65535,655.3&0:29.1
&976&1604512880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,925,14.20&18:65535,655.3&0:28.9
&976&1604513180&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.6,925,14.18&18:65535,655.3&0:28.5
&976&1604513480&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.7,926,14.17&18:65535,655.3&0:28.3
&976&1604513780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.0,22.7,926,14.15&18:65535,655.3&0:28.1
&976&1604514080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.8,926,14.19&18:65535,655.3&0:28.0
&976&1604514380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.1,22.8,926,14.16&18:65535,655.3&0:27.6
&976&1604514680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.7,926,14.16&18:65535,655.3&0:27.4
&976&1604514980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.0,22.8,926,14.15&18:65535,655.3&0:27.0
&976&1604515280&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.8,926,14.18&18:65535,655.3&0:27.1
&976&1604515580&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.0,22.7,926,14.15&18:65535,655.3&0:26.8
&976&1604515880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.8,926,14.17&18:65535,655.3&0:26.7
&976&1604516180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.8,926,14.17&18:65535,655.3&0:26.7
&976&1604516480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.1,22.8,926,14.15&18:65535,655.3&0:26.4
&976&1604516780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.1,22.9,926,14.16&18:65535,655.3&0:26.3
&976&1604517080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.9,926,14.17&18:65535,655.3&0:26.2
&976&1604517380&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.8,926,14.17&18:65535,655.3&0:26.1
&976&1604517680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.9,926,14.17&18:65535,655.3&0:26.3
&976&1604517980&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.2,22.9,926,14.17&18:65535,655.3&0:26.3
&976&1604518280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.1,22.8,926,14.16&18:65535,655.3&0:26.5
&976&1604518580&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.9,22.8,926,14.14&18:65535,655.3&0:26.5
&976&1604518880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.0,22.9,926,14.14&18:65535,655.3&0:25.0
&976&1604519180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.9,926,14.18&18:65535,655.3&0:25.3
&976&1604519480&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.9,927,14.17&18:65535,655.3&0:26.9
&976&1604519780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,23.0,927,14.16&18:65535,655.3&0:27.0
&976&1604520080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,23.1,928,14.14&18:65535,655.3&0:27.0
