"Plot Title: hobo46"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10789315, SEN S/N: 10789315)","Coupler Attached (LGR S/N: 10789315)","Coupler Detached (LGR S/N: 10789315)","Host Connected (LGR S/N: 10789315)","End Of File (LGR S/N: 10789315)"
5263,07/27/19 03:00:00 AM,26.977,,,,
5264,07/27/19 03:10:00 AM,26.977,,,,
5265,07/27/19 03:20:00 AM,26.977,,,,
5266,07/27/19 03:30:00 AM,26.879,,,,
5267,07/27/19 03:40:00 AM,26.879,,,,
5268,07/27/19 03:50:00 AM,26.879,,,,
5269,07/27/19 04:00:00 AM,26.879,,,,
5270,07/27/19 04:10:00 AM,26.879,,,,
5271,07/27/19 04:20:00 AM,26.879,,,,
5272,07/27/19 04:30:00 AM,26.781,,,,
5273,07/27/19 04:40:00 AM,26.781,,,,
5274,07/27/19 04:50:00 AM,26.781,,,,
5275,07/27/19 05:00:00 AM,26.781,,,,
5276,07/27/19 05:10:00 AM,26.683,,,,
5277,07/27/19 05:20:00 AM,26.683,,,,
5278,07/27/19 05:30:00 AM,26.683,,,,
5279,07/27/19 05:40:00 AM,26.683,,,,
5280,07/27/19 05:50:00 AM,26.683,,,,
5281,07/27/19 06:00:00 AM,26.585,,,,
5282,07/27/19 06:10:00 AM,26.585,,,,
5283,07/27/19 06:20:00 AM,26.585,,,,
5284,07/27/19 06:30:00 AM,26.585,,,,
5285,07/27/19 06:40:00 AM,26.585,,,,
5286,07/27/19 06:50:00 AM,26.488,,,,
5287,07/27/19 07:00:00 AM,26.488,,,,
5288,07/27/19 07:10:00 AM,26.488,,,,
5289,07/27/19 07:20:00 AM,26.488,,,,
5290,07/27/19 07:30:00 AM,26.488,,,,
5291,07/27/19 07:40:00 AM,26.488,,,,
5292,07/27/19 07:50:00 AM,26.488,,,,
5293,07/27/19 08:00:00 AM,26.488,,,,
5294,07/27/19 08:10:00 AM,26.488,,,,
5295,07/27/19 08:20:00 AM,26.488,,,,
5296,07/27/19 08:30:00 AM,26.488,,,,
5297,07/27/19 08:40:00 AM,26.488,,,,
5298,07/27/19 08:50:00 AM,26.488,,,,
5299,07/27/19 09:00:00 AM,26.488,,,,
5300,07/27/19 09:10:00 AM,26.585,,,,
5301,07/27/19 09:20:00 AM,26.585,,,,
5302,07/27/19 09:30:00 AM,26.585,,,,
5303,07/27/19 09:40:00 AM,26.585,,,,
5304,07/27/19 09:50:00 AM,26.585,,,,
5305,07/27/19 10:00:00 AM,26.585,,,,
5306,07/27/19 10:10:00 AM,26.683,,,,
5307,07/27/19 10:20:00 AM,26.683,,,,
5308,07/27/19 10:30:00 AM,26.781,,,,
5309,07/27/19 10:40:00 AM,26.879,,,,
5310,07/27/19 10:50:00 AM,26.977,,,,
5311,07/27/19 11:00:00 AM,27.075,,,,
5312,07/27/19 11:10:00 AM,27.075,,,,
5313,07/27/19 11:20:00 AM,27.173,,,,
5314,07/27/19 11:30:00 AM,27.173,,,,
5315,07/27/19 11:40:00 AM,27.272,,,,
5316,07/27/19 11:50:00 AM,27.370,,,,
5317,07/27/19 12:00:00 PM,27.370,,,,
5318,07/27/19 12:10:00 PM,27.468,,,,
5319,07/27/19 12:20:00 PM,27.567,,,,
5320,07/27/19 12:30:00 PM,27.764,,,,
5321,07/27/19 12:40:00 PM,27.862,,,,
5322,07/27/19 12:50:00 PM,27.961,,,,
5323,07/27/19 01:00:00 PM,28.060,,,,
5324,07/27/19 01:10:00 PM,28.060,,,,
5325,07/27/19 01:20:00 PM,28.159,,,,
5326,07/27/19 01:30:00 PM,28.159,,,,
5327,07/27/19 01:40:00 PM,28.159,,,,
5328,07/27/19 01:50:00 PM,28.159,,,,
5329,07/27/19 02:00:00 PM,28.258,,,,
5330,07/27/19 02:10:00 PM,28.258,,,,
5331,07/27/19 02:20:00 PM,28.060,,,,
5332,07/27/19 02:30:00 PM,27.862,,,,
5333,07/27/19 02:40:00 PM,27.764,,,,
5334,07/27/19 02:50:00 PM,27.764,,,,
5335,07/27/19 03:00:00 PM,27.665,,,,
5336,07/27/19 03:10:00 PM,27.567,,,,
5337,07/27/19 03:20:00 PM,27.567,,,,
5338,07/27/19 03:30:00 PM,27.468,,,,
5339,07/27/19 03:40:00 PM,27.370,,,,
5340,07/27/19 03:50:00 PM,27.272,,,,
5341,07/27/19 04:00:00 PM,27.272,,,,
5342,07/27/19 04:10:00 PM,27.272,,,,
5343,07/27/19 04:20:00 PM,27.173,,,,
5344,07/27/19 04:30:00 PM,27.173,,,,
5345,07/27/19 04:40:00 PM,27.173,,,,
5346,07/27/19 04:50:00 PM,27.173,,,,
5347,07/27/19 05:00:00 PM,27.173,,,,
5348,07/27/19 05:10:00 PM,27.173,,,,
5349,07/27/19 05:20:00 PM,27.173,,,,
5350,07/27/19 05:30:00 PM,27.173,,,,
5351,07/27/19 05:40:00 PM,27.173,,,,
5352,07/27/19 05:50:00 PM,27.173,,,,
5353,07/27/19 06:00:00 PM,27.173,,,,
5354,07/27/19 06:10:00 PM,27.173,,,,
5355,07/27/19 06:20:00 PM,27.173,,,,
5356,07/27/19 06:30:00 PM,27.173,,,,
5357,07/27/19 06:40:00 PM,27.173,,,,
5358,07/27/19 06:50:00 PM,27.075,,,,
5359,07/27/19 07:00:00 PM,27.075,,,,
5360,07/27/19 07:10:00 PM,27.075,,,,
5361,07/27/19 07:20:00 PM,27.173,,,,
5362,07/27/19 07:30:00 PM,27.173,,,,
5363,07/27/19 07:40:00 PM,27.272,,,,
5364,07/27/19 07:50:00 PM,27.370,,,,
5365,07/27/19 08:00:00 PM,27.370,,,,
5366,07/27/19 08:10:00 PM,27.370,,,,
5367,07/27/19 08:20:00 PM,27.370,,,,
5368,07/27/19 08:30:00 PM,27.370,,,,
5369,07/27/19 08:40:00 PM,27.468,,,,
5370,07/27/19 08:50:00 PM,27.468,,,,
5371,07/27/19 09:00:00 PM,27.567,,,,
5372,07/27/19 09:10:00 PM,27.567,,,,
5373,07/27/19 09:20:00 PM,27.567,,,,
5374,07/27/19 09:30:00 PM,27.567,,,,
5375,07/27/19 09:40:00 PM,27.665,,,,
5376,07/27/19 09:50:00 PM,27.665,,,,
5377,07/27/19 10:00:00 PM,27.665,,,,
5378,07/27/19 10:10:00 PM,27.665,,,,
5379,07/27/19 10:20:00 PM,27.567,,,,
5380,07/27/19 10:30:00 PM,27.567,,,,
5381,07/27/19 10:40:00 PM,27.567,,,,
5382,07/27/19 10:50:00 PM,27.567,,,,
5383,07/27/19 11:00:00 PM,27.468,,,,
5384,07/27/19 11:10:00 PM,27.468,,,,
5385,07/27/19 11:20:00 PM,27.468,,,,
5386,07/27/19 11:30:00 PM,27.468,,,,
5387,07/27/19 11:40:00 PM,27.468,,,,
5388,07/27/19 11:50:00 PM,27.468,,,,
5389,07/28/19 12:00:00 AM,27.468,,,,
5390,07/28/19 12:10:00 AM,27.370,,,,
5391,07/28/19 12:20:00 AM,27.370,,,,
5392,07/28/19 12:30:00 AM,27.370,,,,
5393,07/28/19 12:40:00 AM,27.370,,,,
5394,07/28/19 12:50:00 AM,27.370,,,,
5395,07/28/19 01:00:00 AM,27.272,,,,
5396,07/28/19 01:10:00 AM,27.272,,,,
5397,07/28/19 01:20:00 AM,27.272,,,,
5398,07/28/19 01:30:00 AM,27.272,,,,
5399,07/28/19 01:40:00 AM,27.272,,,,
5400,07/28/19 01:50:00 AM,27.173,,,,
5401,07/28/19 02:00:00 AM,27.173,,,,
5402,07/28/19 02:10:00 AM,27.173,,,,
5403,07/28/19 02:20:00 AM,27.173,,,,
5404,07/28/19 02:30:00 AM,27.075,,,,
5405,07/28/19 02:40:00 AM,27.075,,,,
5406,07/28/19 02:50:00 AM,27.075,,,,
5407,07/28/19 03:00:00 AM,27.075,,,,
5408,07/28/19 03:10:00 AM,27.075,,,,
5409,07/28/19 03:20:00 AM,27.075,,,,
5410,07/28/19 03:30:00 AM,27.075,,,,
5411,07/28/19 03:40:00 AM,26.977,,,,
5412,07/28/19 03:50:00 AM,26.977,,,,
5413,07/28/19 04:00:00 AM,26.977,,,,
5414,07/28/19 04:10:00 AM,26.977,,,,
5415,07/28/19 04:20:00 AM,26.977,,,,
5416,07/28/19 04:30:00 AM,26.977,,,,
5417,07/28/19 04:40:00 AM,26.977,,,,
5418,07/28/19 04:50:00 AM,26.879,,,,
5419,07/28/19 05:00:00 AM,26.879,,,,
5420,07/28/19 05:10:00 AM,26.879,,,,
5421,07/28/19 05:20:00 AM,26.879,,,,
5422,07/28/19 05:30:00 AM,26.879,,,,
5423,07/28/19 05:40:00 AM,26.879,,,,
5424,07/28/19 05:50:00 AM,26.879,,,,
5425,07/28/19 06:00:00 AM,26.781,,,,
5426,07/28/19 06:10:00 AM,26.781,,,,
5427,07/28/19 06:20:00 AM,26.781,,,,
5428,07/28/19 06:30:00 AM,26.781,,,,
5429,07/28/19 06:40:00 AM,26.781,,,,
5430,07/28/19 06:50:00 AM,26.781,,,,
5431,07/28/19 07:00:00 AM,26.781,,,,
5432,07/28/19 07:10:00 AM,26.683,,,,
5433,07/28/19 07:20:00 AM,26.781,,,,
5434,07/28/19 07:30:00 AM,26.781,,,,
5435,07/28/19 07:40:00 AM,26.781,,,,
5436,07/28/19 07:50:00 AM,26.781,,,,
5437,07/28/19 08:00:00 AM,26.781,,,,
5438,07/28/19 08:10:00 AM,26.781,,,,
5439,07/28/19 08:20:00 AM,26.781,,,,
5440,07/28/19 08:30:00 AM,26.781,,,,
5441,07/28/19 08:40:00 AM,26.781,,,,
5442,07/28/19 08:50:00 AM,26.781,,,,
5443,07/28/19 09:00:00 AM,26.781,,,,
5444,07/28/19 09:10:00 AM,26.781,,,,
5445,07/28/19 09:20:00 AM,26.879,,,,
5446,07/28/19 09:30:00 AM,26.879,,,,
5447,07/28/19 09:40:00 AM,26.879,,,,
5448,07/28/19 09:50:00 AM,26.879,,,,
5449,07/28/19 10:00:00 AM,26.977,,,,
5450,07/28/19 10:10:00 AM,26.977,,,,
5451,07/28/19 10:20:00 AM,27.075,,,,
5452,07/28/19 10:30:00 AM,27.075,,,,
5453,07/28/19 10:40:00 AM,27.173,,,,
5454,07/28/19 10:50:00 AM,27.173,,,,
5455,07/28/19 11:00:00 AM,27.272,,,,
5456,07/28/19 11:10:00 AM,27.370,,,,
5457,07/28/19 11:20:00 AM,27.370,,,,
5458,07/28/19 11:30:00 AM,27.370,,,,
5459,07/28/19 11:40:00 AM,27.468,,,,
5460,07/28/19 11:50:00 AM,27.567,,,,
5461,07/28/19 12:00:00 PM,27.665,,,,
5462,07/28/19 12:10:00 PM,27.665,,,,
5463,07/28/19 12:20:00 PM,27.764,,,,
5464,07/28/19 12:30:00 PM,27.764,,,,
5465,07/28/19 12:40:00 PM,27.862,,,,
5466,07/28/19 12:50:00 PM,27.961,,,,
5467,07/28/19 01:00:00 PM,28.060,,,,
5468,07/28/19 01:10:00 PM,28.159,,,,
5469,07/28/19 01:20:00 PM,28.258,,,,
5470,07/28/19 01:30:00 PM,28.357,,,,
5471,07/28/19 01:40:00 PM,28.456,,,,
5472,07/28/19 01:50:00 PM,28.555,,,,
5473,07/28/19 02:00:00 PM,28.555,,,,
5474,07/28/19 02:10:00 PM,28.754,,,,
5475,07/28/19 02:20:00 PM,28.853,,,,
5476,07/28/19 02:30:00 PM,28.754,,,,
5477,07/28/19 02:40:00 PM,28.953,,,,
5478,07/28/19 02:50:00 PM,28.953,,,,
5479,07/28/19 03:00:00 PM,29.053,,,,
5480,07/28/19 03:10:00 PM,28.953,,,,
5481,07/28/19 03:20:00 PM,28.853,,,,
5482,07/28/19 03:30:00 PM,28.953,,,,
5483,07/28/19 03:40:00 PM,28.953,,,,
5484,07/28/19 03:50:00 PM,29.152,,,,
5485,07/28/19 04:00:00 PM,29.152,,,,
5486,07/28/19 04:10:00 PM,29.252,,,,
5487,07/28/19 04:20:00 PM,29.053,,,,
5488,07/28/19 04:30:00 PM,29.053,,,,
5489,07/28/19 04:40:00 PM,29.053,,,,
5490,07/28/19 04:50:00 PM,28.953,,,,
5491,07/28/19 05:00:00 PM,28.953,,,,
5492,07/28/19 05:10:00 PM,28.754,,,,
5493,07/28/19 05:20:00 PM,28.655,,,,
5494,07/28/19 05:30:00 PM,28.655,,,,
5495,07/28/19 05:40:00 PM,28.456,,,,
5496,07/28/19 05:50:00 PM,28.159,,,,
5497,07/28/19 06:00:00 PM,28.159,,,,
5498,07/28/19 06:10:00 PM,28.060,,,,
5499,07/28/19 06:20:00 PM,28.060,,,,
5500,07/28/19 06:30:00 PM,27.961,,,,
5501,07/28/19 06:40:00 PM,27.764,,,,
5502,07/28/19 06:50:00 PM,27.665,,,,
5503,07/28/19 07:00:00 PM,27.567,,,,
5504,07/28/19 07:10:00 PM,27.468,,,,
5505,07/28/19 07:20:00 PM,27.468,,,,
5506,07/28/19 07:30:00 PM,27.468,,,,
5507,07/28/19 07:40:00 PM,27.468,,,,
5508,07/28/19 07:50:00 PM,27.370,,,,
5509,07/28/19 08:00:00 PM,27.370,,,,
5510,07/28/19 08:10:00 PM,27.370,,,,
5511,07/28/19 08:20:00 PM,27.370,,,,
5512,07/28/19 08:30:00 PM,27.370,,,,
5513,07/28/19 08:40:00 PM,27.370,,,,
5514,07/28/19 08:50:00 PM,27.370,,,,
5515,07/28/19 09:00:00 PM,27.370,,,,
5516,07/28/19 09:10:00 PM,27.370,,,,
5517,07/28/19 09:20:00 PM,27.468,,,,
5518,07/28/19 09:30:00 PM,27.468,,,,
5519,07/28/19 09:40:00 PM,27.567,,,,
5520,07/28/19 09:50:00 PM,27.567,,,,
5521,07/28/19 10:00:00 PM,27.567,,,,
5522,07/28/19 10:10:00 PM,27.567,,,,
5523,07/28/19 10:20:00 PM,27.665,,,,
5524,07/28/19 10:30:00 PM,27.764,,,,
5525,07/28/19 10:40:00 PM,27.862,,,,
5526,07/28/19 10:50:00 PM,27.961,,,,
5527,07/28/19 11:00:00 PM,28.060,,,,
5528,07/28/19 11:10:00 PM,28.060,,,,
5529,07/28/19 11:20:00 PM,28.060,,,,
5530,07/28/19 11:30:00 PM,28.060,,,,
5531,07/28/19 11:40:00 PM,28.060,,,,
5532,07/28/19 11:50:00 PM,27.961,,,,
5533,07/29/19 12:00:00 AM,27.961,,,,
5534,07/29/19 12:10:00 AM,27.961,,,,
5535,07/29/19 12:20:00 AM,27.961,,,,
5536,07/29/19 12:30:00 AM,27.961,,,,
5537,07/29/19 12:40:00 AM,27.961,,,,
5538,07/29/19 12:50:00 AM,27.862,,,,
5539,07/29/19 01:00:00 AM,27.862,,,,
5540,07/29/19 01:10:00 AM,27.862,,,,
5541,07/29/19 01:20:00 AM,27.764,,,,
5542,07/29/19 01:30:00 AM,27.764,,,,
5543,07/29/19 01:40:00 AM,27.764,,,,
5544,07/29/19 01:50:00 AM,27.764,,,,
5545,07/29/19 02:00:00 AM,27.665,,,,
5546,07/29/19 02:10:00 AM,27.665,,,,
5547,07/29/19 02:20:00 AM,27.665,,,,
5548,07/29/19 02:30:00 AM,27.665,,,,
5549,07/29/19 02:40:00 AM,27.665,,,,
5550,07/29/19 02:50:00 AM,27.567,,,,
5551,07/29/19 03:00:00 AM,27.567,,,,
5552,07/29/19 03:10:00 AM,27.567,,,,
5553,07/29/19 03:20:00 AM,27.567,,,,
5554,07/29/19 03:30:00 AM,27.567,,,,
5555,07/29/19 03:40:00 AM,27.468,,,,
5556,07/29/19 03:50:00 AM,27.468,,,,
5557,07/29/19 04:00:00 AM,27.468,,,,
5558,07/29/19 04:10:00 AM,27.468,,,,
5559,07/29/19 04:20:00 AM,27.468,,,,
5560,07/29/19 04:30:00 AM,27.370,,,,
5561,07/29/19 04:40:00 AM,27.370,,,,
5562,07/29/19 04:50:00 AM,27.370,,,,
5563,07/29/19 05:00:00 AM,27.370,,,,
5564,07/29/19 05:10:00 AM,27.370,,,,
5565,07/29/19 05:20:00 AM,27.370,,,,
5566,07/29/19 05:30:00 AM,27.272,,,,
5567,07/29/19 05:40:00 AM,27.272,,,,
5568,07/29/19 05:50:00 AM,27.272,,,,
5569,07/29/19 06:00:00 AM,27.272,,,,
5570,07/29/19 06:10:00 AM,27.173,,,,
5571,07/29/19 06:20:00 AM,27.173,,,,
5572,07/29/19 06:30:00 AM,27.173,,,,
5573,07/29/19 06:40:00 AM,27.173,,,,
5574,07/29/19 06:50:00 AM,27.173,,,,
5575,07/29/19 07:00:00 AM,27.173,,,,
5576,07/29/19 07:10:00 AM,27.173,,,,
5577,07/29/19 07:20:00 AM,27.173,,,,
5578,07/29/19 07:30:00 AM,27.173,,,,
5579,07/29/19 07:40:00 AM,27.173,,,,
5580,07/29/19 07:50:00 AM,27.173,,,,
5581,07/29/19 08:00:00 AM,27.173,,,,
5582,07/29/19 08:10:00 AM,27.173,,,,
5583,07/29/19 08:20:00 AM,27.173,,,,
5584,07/29/19 08:30:00 AM,27.173,,,,
5585,07/29/19 08:40:00 AM,27.173,,,,
5586,07/29/19 08:50:00 AM,27.173,,,,
5587,07/29/19 09:00:00 AM,27.173,,,,
5588,07/29/19 09:10:00 AM,27.272,,,,
5589,07/29/19 09:20:00 AM,27.272,,,,
5590,07/29/19 09:30:00 AM,27.272,,,,
5591,07/29/19 09:40:00 AM,27.272,,,,
5592,07/29/19 09:50:00 AM,27.272,,,,
5593,07/29/19 10:00:00 AM,27.370,,,,
5594,07/29/19 10:10:00 AM,27.370,,,,
5595,07/29/19 10:20:00 AM,27.370,,,,
5596,07/29/19 10:30:00 AM,27.468,,,,
5597,07/29/19 10:40:00 AM,27.567,,,,
5598,07/29/19 10:50:00 AM,27.567,,,,
5599,07/29/19 11:00:00 AM,27.665,,,,
5600,07/29/19 11:10:00 AM,27.764,,,,
5601,07/29/19 11:20:00 AM,27.764,,,,
5602,07/29/19 11:30:00 AM,27.862,,,,
5603,07/29/19 11:40:00 AM,27.862,,,,
5604,07/29/19 11:50:00 AM,27.961,,,,
5605,07/29/19 12:00:00 PM,28.060,,,,
5606,07/29/19 12:10:00 PM,28.060,,,,
5607,07/29/19 12:20:00 PM,28.159,,,,
5608,07/29/19 12:30:00 PM,28.159,,,,
5609,07/29/19 12:40:00 PM,28.258,,,,
5610,07/29/19 12:50:00 PM,28.357,,,,
5611,07/29/19 01:00:00 PM,28.555,,,,
5612,07/29/19 01:10:00 PM,28.555,,,,
5613,07/29/19 01:20:00 PM,28.655,,,,
5614,07/29/19 01:30:00 PM,28.655,,,,
5615,07/29/19 01:40:00 PM,28.853,,,,
5616,07/29/19 01:50:00 PM,29.053,,,,
5617,07/29/19 02:00:00 PM,29.053,,,,
5618,07/29/19 02:10:00 PM,28.754,,,,
5619,07/29/19 02:20:00 PM,28.953,,,,
5620,07/29/19 02:30:00 PM,28.754,,,,
5621,07/29/19 02:40:00 PM,28.655,,,,
5622,07/29/19 02:50:00 PM,28.655,,,,
5623,07/29/19 03:00:00 PM,28.456,,,,
5624,07/29/19 03:10:00 PM,28.555,,,,
5625,07/29/19 03:20:00 PM,28.754,,,,
5626,07/29/19 03:30:00 PM,28.754,,,,
5627,07/29/19 03:40:00 PM,28.655,,,,
5628,07/29/19 03:50:00 PM,28.555,,,,
5629,07/29/19 04:00:00 PM,28.555,,,,
5630,07/29/19 04:10:00 PM,28.655,,,,
5631,07/29/19 04:20:00 PM,28.555,,,,
5632,07/29/19 04:30:00 PM,28.357,,,,
5633,07/29/19 04:40:00 PM,28.258,,,,
5634,07/29/19 04:50:00 PM,28.258,,,,
5635,07/29/19 05:00:00 PM,28.357,,,,
5636,07/29/19 05:10:00 PM,28.159,,,,
5637,07/29/19 05:20:00 PM,28.159,,,,
5638,07/29/19 05:30:00 PM,28.060,,,,
5639,07/29/19 05:40:00 PM,28.159,,,,
5640,07/29/19 05:50:00 PM,28.060,,,,
5641,07/29/19 06:00:00 PM,28.159,,,,
5642,07/29/19 06:10:00 PM,28.060,,,,
5643,07/29/19 06:20:00 PM,28.060,,,,
5644,07/29/19 06:30:00 PM,27.961,,,,
5645,07/29/19 06:40:00 PM,27.961,,,,
5646,07/29/19 06:50:00 PM,27.862,,,,
5647,07/29/19 07:00:00 PM,27.862,,,,
5648,07/29/19 07:10:00 PM,27.862,,,,
5649,07/29/19 07:20:00 PM,27.862,,,,
5650,07/29/19 07:30:00 PM,27.764,,,,
5651,07/29/19 07:40:00 PM,27.862,,,,
5652,07/29/19 07:50:00 PM,27.862,,,,
5653,07/29/19 08:00:00 PM,27.862,,,,
5654,07/29/19 08:10:00 PM,27.961,,,,
5655,07/29/19 08:20:00 PM,27.961,,,,
5656,07/29/19 08:30:00 PM,27.961,,,,
5657,07/29/19 08:40:00 PM,27.961,,,,
5658,07/29/19 08:50:00 PM,27.961,,,,
5659,07/29/19 09:00:00 PM,27.961,,,,
5660,07/29/19 09:10:00 PM,27.961,,,,
5661,07/29/19 09:20:00 PM,27.961,,,,
5662,07/29/19 09:30:00 PM,27.961,,,,
5663,07/29/19 09:40:00 PM,28.060,,,,
5664,07/29/19 09:50:00 PM,28.060,,,,
5665,07/29/19 10:00:00 PM,28.060,,,,
5666,07/29/19 10:10:00 PM,28.060,,,,
5667,07/29/19 10:20:00 PM,28.060,,,,
5668,07/29/19 10:30:00 PM,28.159,,,,
5669,07/29/19 10:40:00 PM,28.159,,,,
5670,07/29/19 10:50:00 PM,28.060,,,,
5671,07/29/19 11:00:00 PM,28.060,,,,
5672,07/29/19 11:10:00 PM,28.060,,,,
5673,07/29/19 11:20:00 PM,27.961,,,,
5674,07/29/19 11:30:00 PM,27.961,,,,
5675,07/29/19 11:40:00 PM,27.961,,,,
5676,07/29/19 11:50:00 PM,27.961,,,,
5677,07/30/19 12:00:00 AM,27.961,,,,
5678,07/30/19 12:10:00 AM,27.961,,,,
5679,07/30/19 12:20:00 AM,27.862,,,,
5680,07/30/19 12:30:00 AM,27.862,,,,
5681,07/30/19 12:40:00 AM,27.862,,,,
5682,07/30/19 12:50:00 AM,27.862,,,,
5683,07/30/19 01:00:00 AM,27.862,,,,
5684,07/30/19 01:10:00 AM,27.862,,,,
5685,07/30/19 01:20:00 AM,27.764,,,,
5686,07/30/19 01:30:00 AM,27.764,,,,
5687,07/30/19 01:40:00 AM,27.764,,,,
5688,07/30/19 01:50:00 AM,27.764,,,,
5689,07/30/19 02:00:00 AM,27.764,,,,
5690,07/30/19 02:10:00 AM,27.665,,,,
5691,07/30/19 02:20:00 AM,27.665,,,,
5692,07/30/19 02:30:00 AM,27.665,,,,
5693,07/30/19 02:40:00 AM,27.665,,,,
5694,07/30/19 02:50:00 AM,27.665,,,,
5695,07/30/19 03:00:00 AM,27.665,,,,
5696,07/30/19 03:10:00 AM,27.567,,,,
5697,07/30/19 03:20:00 AM,27.567,,,,
5698,07/30/19 03:30:00 AM,27.567,,,,
5699,07/30/19 03:40:00 AM,27.567,,,,
5700,07/30/19 03:50:00 AM,27.567,,,,
5701,07/30/19 04:00:00 AM,27.567,,,,
5702,07/30/19 04:10:00 AM,27.468,,,,
5703,07/30/19 04:20:00 AM,27.468,,,,
5704,07/30/19 04:30:00 AM,27.468,,,,
5705,07/30/19 04:40:00 AM,27.468,,,,
5706,07/30/19 04:50:00 AM,27.468,,,,
5707,07/30/19 05:00:00 AM,27.468,,,,
5708,07/30/19 05:10:00 AM,27.468,,,,
5709,07/30/19 05:20:00 AM,27.468,,,,
5710,07/30/19 05:30:00 AM,27.370,,,,
5711,07/30/19 05:40:00 AM,27.370,,,,
5712,07/30/19 05:50:00 AM,27.370,,,,
5713,07/30/19 06:00:00 AM,27.370,,,,
5714,07/30/19 06:10:00 AM,27.370,,,,
5715,07/30/19 06:20:00 AM,27.370,,,,
5716,07/30/19 06:30:00 AM,27.272,,,,
5717,07/30/19 06:40:00 AM,27.272,,,,
5718,07/30/19 06:50:00 AM,27.272,,,,
5719,07/30/19 07:00:00 AM,27.272,,,,
5720,07/30/19 07:10:00 AM,27.272,,,,
5721,07/30/19 07:20:00 AM,27.272,,,,
5722,07/30/19 07:30:00 AM,27.272,,,,
5723,07/30/19 07:40:00 AM,27.272,,,,
5724,07/30/19 07:50:00 AM,27.272,,,,
5725,07/30/19 08:00:00 AM,27.272,,,,
5726,07/30/19 08:10:00 AM,27.370,,,,
5727,07/30/19 08:20:00 AM,27.370,,,,
5728,07/30/19 08:30:00 AM,27.370,,,,
5729,07/30/19 08:40:00 AM,27.370,,,,
5730,07/30/19 08:50:00 AM,27.370,,,,
5731,07/30/19 09:00:00 AM,27.370,,,,
5732,07/30/19 09:10:00 AM,27.370,,,,
5733,07/30/19 09:20:00 AM,27.468,,,,
5734,07/30/19 09:30:00 AM,27.468,,,,
5735,07/30/19 09:40:00 AM,27.468,,,,
5736,07/30/19 09:50:00 AM,27.468,,,,
5737,07/30/19 10:00:00 AM,27.567,,,,
5738,07/30/19 10:10:00 AM,27.567,,,,
5739,07/30/19 10:20:00 AM,27.567,,,,
5740,07/30/19 10:30:00 AM,27.665,,,,
5741,07/30/19 10:40:00 AM,27.862,,,,
5742,07/30/19 10:50:00 AM,27.862,,,,
5743,07/30/19 11:00:00 AM,27.961,,,,
5744,07/30/19 11:10:00 AM,27.961,,,,
5745,07/30/19 11:20:00 AM,28.060,,,,
5746,07/30/19 11:30:00 AM,28.060,,,,
5747,07/30/19 11:40:00 AM,28.258,,,,
5748,07/30/19 11:50:00 AM,28.258,,,,
5749,07/30/19 12:00:00 PM,28.357,,,,
5750,07/30/19 12:10:00 PM,28.456,,,,
5751,07/30/19 12:20:00 PM,28.555,,,,
5752,07/30/19 12:30:00 PM,28.655,,,,
5753,07/30/19 12:40:00 PM,28.655,,,,
5754,07/30/19 12:50:00 PM,28.754,,,,
5755,07/30/19 01:00:00 PM,28.754,,,,
5756,07/30/19 01:10:00 PM,28.853,,,,
5757,07/30/19 01:20:00 PM,28.953,,,,
5758,07/30/19 01:30:00 PM,28.853,,,,
5759,07/30/19 01:40:00 PM,29.152,,,,
5760,07/30/19 01:50:00 PM,28.953,,,,
5761,07/30/19 02:00:00 PM,29.152,,,,
5762,07/30/19 02:10:00 PM,29.053,,,,
5763,07/30/19 02:20:00 PM,29.053,,,,
5764,07/30/19 02:30:00 PM,29.053,,,,
5765,07/30/19 02:40:00 PM,28.953,,,,
5766,07/30/19 02:50:00 PM,28.953,,,,
5767,07/30/19 03:00:00 PM,28.953,,,,
5768,07/30/19 03:10:00 PM,28.655,,,,
5769,07/30/19 03:20:00 PM,28.555,,,,
5770,07/30/19 03:30:00 PM,28.456,,,,
5771,07/30/19 03:40:00 PM,28.357,,,,
5772,07/30/19 03:50:00 PM,28.258,,,,
5773,07/30/19 04:00:00 PM,28.159,,,,
5774,07/30/19 04:10:00 PM,28.060,,,,
5775,07/30/19 04:20:00 PM,27.961,,,,
5776,07/30/19 04:30:00 PM,27.961,,,,
5777,07/30/19 04:40:00 PM,28.060,,,,
5778,07/30/19 04:50:00 PM,28.060,,,,
5779,07/30/19 05:00:00 PM,27.862,,,,
5780,07/30/19 05:10:00 PM,27.764,,,,
5781,07/30/19 05:20:00 PM,27.764,,,,
5782,07/30/19 05:30:00 PM,27.764,,,,
5783,07/30/19 05:40:00 PM,27.862,,,,
5784,07/30/19 05:50:00 PM,28.159,,,,
5785,07/30/19 06:00:00 PM,27.961,,,,
5786,07/30/19 06:10:00 PM,27.862,,,,
5787,07/30/19 06:20:00 PM,28.060,,,,
5788,07/30/19 06:30:00 PM,28.258,,,,
5789,07/30/19 06:40:00 PM,28.159,,,,
5790,07/30/19 06:50:00 PM,28.060,,,,
5791,07/30/19 07:00:00 PM,28.060,,,,
5792,07/30/19 07:10:00 PM,28.060,,,,
5793,07/30/19 07:20:00 PM,27.961,,,,
5794,07/30/19 07:30:00 PM,28.060,,,,
5795,07/30/19 07:40:00 PM,27.961,,,,
