"Plot Title: hobo18"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10789313, SEN S/N: 10789313)","Host Connected (LGR S/N: 10789313)","Coupler Attached (LGR S/N: 10789313)","End Of File (LGR S/N: 10789313)"
10289,08/31/19 12:40:00 AM,10.357,,,
10290,08/31/19 12:50:00 AM,10.357,,,
10291,08/31/19 01:00:00 AM,10.455,,,
10292,08/31/19 01:10:00 AM,10.553,,,
10293,08/31/19 01:20:00 AM,10.651,,,
10294,08/31/19 01:30:00 AM,10.651,,,
10295,08/31/19 01:40:00 AM,10.748,,,
10296,08/31/19 01:50:00 AM,10.748,,,
10297,08/31/19 02:00:00 AM,10.846,,,
10298,08/31/19 02:10:00 AM,10.846,,,
10299,08/31/19 02:20:00 AM,10.846,,,
10300,08/31/19 02:30:00 AM,10.846,,,
10301,08/31/19 02:40:00 AM,10.846,,,
10302,08/31/19 02:50:00 AM,10.846,,,
10303,08/31/19 03:00:00 AM,10.846,,,
10304,08/31/19 03:10:00 AM,10.944,,,
10305,08/31/19 03:20:00 AM,10.944,,,
10306,08/31/19 03:30:00 AM,10.846,,,
10307,08/31/19 03:40:00 AM,10.944,,,
10308,08/31/19 03:50:00 AM,10.944,,,
10309,08/31/19 04:00:00 AM,10.944,,,
10310,08/31/19 04:10:00 AM,10.944,,,
10311,08/31/19 04:20:00 AM,10.846,,,
10312,08/31/19 04:30:00 AM,10.846,,,
10313,08/31/19 04:40:00 AM,10.748,,,
10314,08/31/19 04:50:00 AM,10.748,,,
10315,08/31/19 05:00:00 AM,10.748,,,
10316,08/31/19 05:10:00 AM,10.651,,,
10317,08/31/19 05:20:00 AM,10.553,,,
10318,08/31/19 05:30:00 AM,10.455,,,
10319,08/31/19 05:40:00 AM,10.455,,,
10320,08/31/19 05:50:00 AM,10.455,,,
10321,08/31/19 06:00:00 AM,10.455,,,
10322,08/31/19 06:10:00 AM,10.357,,,
10323,08/31/19 06:20:00 AM,10.259,,,
10324,08/31/19 06:30:00 AM,10.259,,,
10325,08/31/19 06:40:00 AM,10.259,,,
10326,08/31/19 06:50:00 AM,10.161,,,
10327,08/31/19 07:00:00 AM,10.161,,,
10328,08/31/19 07:10:00 AM,10.063,,,
10329,08/31/19 07:20:00 AM,10.063,,,
10330,08/31/19 07:30:00 AM,9.965,,,
10331,08/31/19 07:40:00 AM,9.965,,,
10332,08/31/19 07:50:00 AM,9.965,,,
10333,08/31/19 08:00:00 AM,9.965,,,
10334,08/31/19 08:10:00 AM,9.965,,,
10335,08/31/19 08:20:00 AM,9.965,,,
10336,08/31/19 08:30:00 AM,9.965,,,
10337,08/31/19 08:40:00 AM,10.063,,,
10338,08/31/19 08:50:00 AM,9.965,,,
10339,08/31/19 09:00:00 AM,9.965,,,
10340,08/31/19 09:10:00 AM,10.063,,,
10341,08/31/19 09:20:00 AM,10.063,,,
10342,08/31/19 09:30:00 AM,10.161,,,
10343,08/31/19 09:40:00 AM,10.161,,,
10344,08/31/19 09:50:00 AM,10.161,,,
10345,08/31/19 10:00:00 AM,10.259,,,
10346,08/31/19 10:10:00 AM,10.357,,,
10347,08/31/19 10:20:00 AM,10.357,,,
10348,08/31/19 10:30:00 AM,10.357,,,
10349,08/31/19 10:40:00 AM,10.357,,,
10350,08/31/19 10:50:00 AM,10.455,,,
10351,08/31/19 11:00:00 AM,10.553,,,
10352,08/31/19 11:10:00 AM,10.651,,,
10353,08/31/19 11:20:00 AM,10.651,,,
10354,08/31/19 11:30:00 AM,10.748,,,
10355,08/31/19 11:40:00 AM,10.651,,,
10356,08/31/19 11:50:00 AM,10.748,,,
10357,08/31/19 12:00:00 PM,10.748,,,
10358,08/31/19 12:10:00 PM,10.651,,,
10359,08/31/19 12:20:00 PM,10.748,,,
10360,08/31/19 12:30:00 PM,10.748,,,
10361,08/31/19 12:40:00 PM,10.748,,,
10362,08/31/19 12:50:00 PM,10.748,,,
10363,08/31/19 01:00:00 PM,10.846,,,
10364,08/31/19 01:10:00 PM,10.748,,,
10365,08/31/19 01:20:00 PM,10.846,,,
10366,08/31/19 01:30:00 PM,10.846,,,
10367,08/31/19 01:40:00 PM,10.846,,,
10368,08/31/19 01:50:00 PM,10.651,,,
10369,08/31/19 02:00:00 PM,10.651,,,
10370,08/31/19 02:10:00 PM,10.553,,,
10371,08/31/19 02:20:00 PM,10.553,,,
10372,08/31/19 02:30:00 PM,10.553,,,
10373,08/31/19 02:40:00 PM,10.553,,,
10374,08/31/19 02:50:00 PM,10.455,,,
10375,08/31/19 03:00:00 PM,10.455,,,
10376,08/31/19 03:10:00 PM,10.455,,,
10377,08/31/19 03:20:00 PM,10.357,,,
10378,08/31/19 03:30:00 PM,10.357,,,
10379,08/31/19 03:40:00 PM,10.259,,,
10380,08/31/19 03:50:00 PM,10.161,,,
10381,08/31/19 04:00:00 PM,10.063,,,
10382,08/31/19 04:10:00 PM,10.063,,,
10383,08/31/19 04:20:00 PM,10.161,,,
10384,08/31/19 04:30:00 PM,10.161,,,
10385,08/31/19 04:40:00 PM,10.161,,,
10386,08/31/19 04:50:00 PM,10.259,,,
10387,08/31/19 05:00:00 PM,10.259,,,
10388,08/31/19 05:10:00 PM,10.357,,,
10389,08/31/19 05:20:00 PM,10.357,,,
10390,08/31/19 05:30:00 PM,10.357,,,
10391,08/31/19 05:40:00 PM,10.357,,,
10392,08/31/19 05:50:00 PM,10.553,,,
10393,08/31/19 06:00:00 PM,10.651,,,
10394,08/31/19 06:10:00 PM,10.553,,,
10395,08/31/19 06:20:00 PM,10.357,,,
10396,08/31/19 06:30:00 PM,10.357,,,
10397,08/31/19 06:40:00 PM,10.161,,,
10398,08/31/19 06:50:00 PM,10.259,,,
10399,08/31/19 07:00:00 PM,10.259,,,
10400,08/31/19 07:10:00 PM,10.259,,,
10401,08/31/19 07:20:00 PM,10.259,,,
10402,08/31/19 07:30:00 PM,10.259,,,
10403,08/31/19 07:40:00 PM,10.259,,,
10404,08/31/19 07:50:00 PM,10.063,,,
10405,08/31/19 08:00:00 PM,10.161,,,
10406,08/31/19 08:10:00 PM,10.259,,,
10407,08/31/19 08:20:00 PM,10.357,,,
10408,08/31/19 08:30:00 PM,10.259,,,
10409,08/31/19 08:40:00 PM,10.259,,,
10410,08/31/19 08:50:00 PM,10.259,,,
10411,08/31/19 09:00:00 PM,10.455,,,
10412,08/31/19 09:10:00 PM,10.455,,,
10413,08/31/19 09:20:00 PM,10.553,,,
10414,08/31/19 09:30:00 PM,10.553,,,
10415,08/31/19 09:40:00 PM,10.357,,,
10416,08/31/19 09:50:00 PM,10.357,,,
10417,08/31/19 10:00:00 PM,10.357,,,
10418,08/31/19 10:10:00 PM,10.455,,,
10419,08/31/19 10:20:00 PM,10.357,,,
10420,08/31/19 10:30:00 PM,10.357,,,
10421,08/31/19 10:40:00 PM,10.357,,,
10422,08/31/19 10:50:00 PM,10.455,,,
10423,08/31/19 11:00:00 PM,10.455,,,
10424,08/31/19 11:10:00 PM,10.455,,,
10425,08/31/19 11:20:00 PM,10.455,,,
10426,08/31/19 11:30:00 PM,10.455,,,
10427,08/31/19 11:40:00 PM,10.357,,,
10428,08/31/19 11:50:00 PM,10.455,,,
10429,09/01/19 12:00:00 AM,10.455,,,
10430,09/01/19 12:10:00 AM,10.553,,,
10431,09/01/19 12:20:00 AM,10.553,,,
10432,09/01/19 12:30:00 AM,10.553,,,
10433,09/01/19 12:40:00 AM,10.553,,,
10434,09/01/19 12:50:00 AM,10.553,,,
10435,09/01/19 01:00:00 AM,10.651,,,
10436,09/01/19 01:10:00 AM,10.651,,,
10437,09/01/19 01:20:00 AM,10.748,,,
10438,09/01/19 01:30:00 AM,10.651,,,
10439,09/01/19 01:40:00 AM,10.651,,,
10440,09/01/19 01:50:00 AM,10.651,,,
10441,09/01/19 02:00:00 AM,10.748,,,
10442,09/01/19 02:10:00 AM,10.748,,,
10443,09/01/19 02:20:00 AM,10.748,,,
10444,09/01/19 02:30:00 AM,10.748,,,
10445,09/01/19 02:40:00 AM,10.651,,,
10446,09/01/19 02:50:00 AM,10.553,,,
10447,09/01/19 03:00:00 AM,10.553,,,
10448,09/01/19 03:10:00 AM,10.553,,,
10449,09/01/19 03:20:00 AM,10.651,,,
10450,09/01/19 03:30:00 AM,10.651,,,
10451,09/01/19 03:40:00 AM,10.651,,,
10452,09/01/19 03:50:00 AM,10.651,,,
10453,09/01/19 04:00:00 AM,10.651,,,
10454,09/01/19 04:10:00 AM,10.553,,,
10455,09/01/19 04:20:00 AM,10.455,,,
10456,09/01/19 04:30:00 AM,10.357,,,
10457,09/01/19 04:40:00 AM,10.259,,,
10458,09/01/19 04:50:00 AM,10.161,,,
10459,09/01/19 05:00:00 AM,10.063,,,
10460,09/01/19 05:10:00 AM,10.063,,,
10461,09/01/19 05:20:00 AM,10.063,,,
10462,09/01/19 05:30:00 AM,10.063,,,
10463,09/01/19 05:40:00 AM,10.063,,,
10464,09/01/19 05:50:00 AM,10.063,,,
10465,09/01/19 06:00:00 AM,10.063,,,
10466,09/01/19 06:10:00 AM,10.063,,,
10467,09/01/19 06:20:00 AM,10.063,,,
10468,09/01/19 06:30:00 AM,10.063,,,
10469,09/01/19 06:40:00 AM,10.063,,,
10470,09/01/19 06:50:00 AM,10.063,,,
10471,09/01/19 07:00:00 AM,10.161,,,
10472,09/01/19 07:10:00 AM,10.161,,,
10473,09/01/19 07:20:00 AM,10.161,,,
10474,09/01/19 07:30:00 AM,10.259,,,
10475,09/01/19 07:40:00 AM,10.357,,,
10476,09/01/19 07:50:00 AM,10.357,,,
10477,09/01/19 08:00:00 AM,10.455,,,
10478,09/01/19 08:10:00 AM,10.455,,,
10479,09/01/19 08:20:00 AM,10.455,,,
10480,09/01/19 08:30:00 AM,10.553,,,
10481,09/01/19 08:40:00 AM,10.651,,,
10482,09/01/19 08:50:00 AM,10.651,,,
10483,09/01/19 09:00:00 AM,10.748,,,
10484,09/01/19 09:10:00 AM,10.846,,,
10485,09/01/19 09:20:00 AM,10.944,,,
10486,09/01/19 09:30:00 AM,11.041,,,
10487,09/01/19 09:40:00 AM,11.139,,,
10488,09/01/19 09:50:00 AM,11.236,,,
10489,09/01/19 10:00:00 AM,11.334,,,
10490,09/01/19 10:10:00 AM,11.334,,,
10491,09/01/19 10:20:00 AM,11.334,,,
10492,09/01/19 10:30:00 AM,11.236,,,
10493,09/01/19 10:40:00 AM,11.236,,,
10494,09/01/19 10:50:00 AM,11.236,,,
10495,09/01/19 11:00:00 AM,11.236,,,
10496,09/01/19 11:10:00 AM,11.139,,,
10497,09/01/19 11:20:00 AM,11.139,,,
10498,09/01/19 11:30:00 AM,10.944,,,
10499,09/01/19 11:40:00 AM,10.846,,,
10500,09/01/19 11:50:00 AM,10.651,,,
10501,09/01/19 12:00:00 PM,10.553,,,
10502,09/01/19 12:10:00 PM,10.455,,,
10503,09/01/19 12:20:00 PM,10.161,,,
10504,09/01/19 12:30:00 PM,10.063,,,
10505,09/01/19 12:40:00 PM,9.965,,,
10506,09/01/19 12:50:00 PM,9.965,,,
10507,09/01/19 01:00:00 PM,9.965,,,
10508,09/01/19 01:10:00 PM,9.965,,,
10509,09/01/19 01:20:00 PM,9.965,,,
10510,09/01/19 01:30:00 PM,9.965,,,
10511,09/01/19 01:40:00 PM,9.965,,,
10512,09/01/19 01:50:00 PM,9.965,,,
10513,09/01/19 02:00:00 PM,10.063,,,
10514,09/01/19 02:10:00 PM,10.063,,,
10515,09/01/19 02:20:00 PM,9.965,,,
10516,09/01/19 02:30:00 PM,10.063,,,
10517,09/01/19 02:40:00 PM,10.063,,,
10518,09/01/19 02:50:00 PM,10.063,,,
10519,09/01/19 03:00:00 PM,10.161,,,
10520,09/01/19 03:10:00 PM,10.259,,,
10521,09/01/19 03:20:00 PM,10.259,,,
10522,09/01/19 03:30:00 PM,10.161,,,
10523,09/01/19 03:40:00 PM,10.161,,,
10524,09/01/19 03:50:00 PM,10.259,,,
10525,09/01/19 04:00:00 PM,10.259,,,
10526,09/01/19 04:10:00 PM,10.259,,,
10527,09/01/19 04:20:00 PM,10.259,,,
10528,09/01/19 04:30:00 PM,10.357,,,
10529,09/01/19 04:40:00 PM,10.357,,,
10530,09/01/19 04:50:00 PM,10.357,,,
10531,09/01/19 05:00:00 PM,10.455,,,
10532,09/01/19 05:10:00 PM,10.455,,,
10533,09/01/19 05:20:00 PM,10.455,,,
10534,09/01/19 05:30:00 PM,10.553,,,
10535,09/01/19 05:40:00 PM,10.455,,,
10536,09/01/19 05:50:00 PM,10.455,,,
10537,09/01/19 06:00:00 PM,10.455,,,
10538,09/01/19 06:10:00 PM,10.455,,,
10539,09/01/19 06:20:00 PM,10.553,,,
10540,09/01/19 06:30:00 PM,10.553,,,
10541,09/01/19 06:40:00 PM,10.553,,,
10542,09/01/19 06:50:00 PM,10.651,,,
10543,09/01/19 07:00:00 PM,10.553,,,
10544,09/01/19 07:10:00 PM,10.553,,,
10545,09/01/19 07:20:00 PM,10.455,,,
10546,09/01/19 07:30:00 PM,10.455,,,
10547,09/01/19 07:40:00 PM,10.455,,,
10548,09/01/19 07:50:00 PM,10.357,,,
10549,09/01/19 08:00:00 PM,10.455,,,
10550,09/01/19 08:10:00 PM,10.553,,,
10551,09/01/19 08:20:00 PM,10.553,,,
10552,09/01/19 08:30:00 PM,10.553,,,
10553,09/01/19 08:40:00 PM,10.651,,,
10554,09/01/19 08:50:00 PM,10.553,,,
10555,09/01/19 09:00:00 PM,10.553,,,
10556,09/01/19 09:10:00 PM,10.553,,,
10557,09/01/19 09:20:00 PM,10.553,,,
10558,09/01/19 09:30:00 PM,10.455,,,
10559,09/01/19 09:40:00 PM,10.553,,,
10560,09/01/19 09:50:00 PM,10.455,,,
10561,09/01/19 10:00:00 PM,10.455,,,
10562,09/01/19 10:10:00 PM,10.455,,,
10563,09/01/19 10:20:00 PM,10.357,,,
10564,09/01/19 10:30:00 PM,10.357,,,
10565,09/01/19 10:40:00 PM,10.357,,,
10566,09/01/19 10:50:00 PM,10.357,,,
10567,09/01/19 11:00:00 PM,10.259,,,
10568,09/01/19 11:10:00 PM,10.357,,,
10569,09/01/19 11:20:00 PM,10.357,,,
10570,09/01/19 11:30:00 PM,10.357,,,
10571,09/01/19 11:40:00 PM,10.455,,,
10572,09/01/19 11:50:00 PM,10.455,,,
10573,09/02/19 12:00:00 AM,10.455,,,
10574,09/02/19 12:10:00 AM,10.553,,,
10575,09/02/19 12:20:00 AM,10.455,,,
10576,09/02/19 12:30:00 AM,10.455,,,
10577,09/02/19 12:40:00 AM,10.553,,,
10578,09/02/19 12:50:00 AM,10.553,,,
10579,09/02/19 01:00:00 AM,10.651,,,
10580,09/02/19 01:10:00 AM,10.651,,,
10581,09/02/19 01:20:00 AM,10.651,,,
10582,09/02/19 01:30:00 AM,10.553,,,
10583,09/02/19 01:40:00 AM,10.553,,,
10584,09/02/19 01:50:00 AM,10.455,,,
10585,09/02/19 02:00:00 AM,10.455,,,
10586,09/02/19 02:10:00 AM,10.357,,,
10587,09/02/19 02:20:00 AM,10.357,,,
10588,09/02/19 02:30:00 AM,10.455,,,
10589,09/02/19 02:40:00 AM,10.357,,,
10590,09/02/19 02:50:00 AM,10.357,,,
10591,09/02/19 03:00:00 AM,10.357,,,
10592,09/02/19 03:10:00 AM,10.259,,,
10593,09/02/19 03:20:00 AM,10.259,,,
10594,09/02/19 03:30:00 AM,10.259,,,
10595,09/02/19 03:40:00 AM,10.161,,,
10596,09/02/19 03:50:00 AM,10.161,,,
10597,09/02/19 04:00:00 AM,10.161,,,
10598,09/02/19 04:10:00 AM,10.161,,,
10599,09/02/19 04:20:00 AM,10.161,,,
10600,09/02/19 04:30:00 AM,10.259,,,
10601,09/02/19 04:40:00 AM,10.259,,,
10602,09/02/19 04:50:00 AM,10.259,,,
10603,09/02/19 05:00:00 AM,10.259,,,
10604,09/02/19 05:10:00 AM,10.259,,,
10605,09/02/19 05:20:00 AM,10.259,,,
10606,09/02/19 05:30:00 AM,10.259,,,
10607,09/02/19 05:40:00 AM,10.259,,,
10608,09/02/19 05:50:00 AM,10.357,,,
10609,09/02/19 06:00:00 AM,10.357,,,
10610,09/02/19 06:10:00 AM,10.357,,,
10611,09/02/19 06:20:00 AM,10.357,,,
10612,09/02/19 06:30:00 AM,10.455,,,
10613,09/02/19 06:40:00 AM,10.455,,,
10614,09/02/19 06:50:00 AM,10.455,,,
10615,09/02/19 07:00:00 AM,10.455,,,
10616,09/02/19 07:10:00 AM,10.455,,,
10617,09/02/19 07:20:00 AM,10.455,,,
10618,09/02/19 07:30:00 AM,10.553,,,
10619,09/02/19 07:40:00 AM,10.553,,,
10620,09/02/19 07:50:00 AM,10.553,,,
10621,09/02/19 08:00:00 AM,10.651,,,
10622,09/02/19 08:10:00 AM,10.651,,,
10623,09/02/19 08:20:00 AM,10.651,,,
10624,09/02/19 08:30:00 AM,10.651,,,
10625,09/02/19 08:40:00 AM,10.651,,,
10626,09/02/19 08:50:00 AM,10.651,,,
10627,09/02/19 09:00:00 AM,10.748,,,
10628,09/02/19 09:10:00 AM,10.651,,,
10629,09/02/19 09:20:00 AM,10.748,,,
10630,09/02/19 09:30:00 AM,10.748,,,
10631,09/02/19 09:40:00 AM,10.748,,,
10632,09/02/19 09:50:00 AM,10.748,,,
10633,09/02/19 10:00:00 AM,10.748,,,
10634,09/02/19 10:10:00 AM,10.748,,,
10635,09/02/19 10:20:00 AM,10.748,,,
10636,09/02/19 10:30:00 AM,10.748,,,
10637,09/02/19 10:40:00 AM,10.651,,,
10638,09/02/19 10:50:00 AM,10.651,,,
10639,09/02/19 11:00:00 AM,10.553,,,
10640,09/02/19 11:10:00 AM,10.651,,,
10641,09/02/19 11:20:00 AM,10.553,,,
10642,09/02/19 11:30:00 AM,10.553,,,
10643,09/02/19 11:40:00 AM,10.553,,,
10644,09/02/19 11:50:00 AM,10.455,,,
10645,09/02/19 12:00:00 PM,10.455,,,
10646,09/02/19 12:10:00 PM,10.455,,,
10647,09/02/19 12:20:00 PM,10.455,,,
10648,09/02/19 12:30:00 PM,10.455,,,
10649,09/02/19 12:40:00 PM,10.455,,,
10650,09/02/19 12:50:00 PM,10.455,,,
10651,09/02/19 01:00:00 PM,10.357,,,
10652,09/02/19 01:10:00 PM,10.357,,,
10653,09/02/19 01:20:00 PM,10.357,,,
10654,09/02/19 01:30:00 PM,10.357,,,
10655,09/02/19 01:40:00 PM,10.259,,,
10656,09/02/19 01:50:00 PM,10.259,,,
10657,09/02/19 02:00:00 PM,10.259,,,
10658,09/02/19 02:10:00 PM,10.357,,,
10659,09/02/19 02:20:00 PM,10.357,,,
10660,09/02/19 02:30:00 PM,10.357,,,
10661,09/02/19 02:40:00 PM,10.357,,,
10662,09/02/19 02:50:00 PM,10.357,,,
10663,09/02/19 03:00:00 PM,10.259,,,
10664,09/02/19 03:10:00 PM,10.161,,,
10665,09/02/19 03:20:00 PM,10.161,,,
10666,09/02/19 03:30:00 PM,10.161,,,
10667,09/02/19 03:40:00 PM,10.161,,,
10668,09/02/19 03:50:00 PM,10.259,,,
10669,09/02/19 04:00:00 PM,10.259,,,
10670,09/02/19 04:10:00 PM,10.357,,,
10671,09/02/19 04:20:00 PM,10.455,,,
10672,09/02/19 04:30:00 PM,10.455,,,
10673,09/02/19 04:40:00 PM,10.455,,,
10674,09/02/19 04:50:00 PM,10.357,,,
10675,09/02/19 05:00:00 PM,10.259,,,
10676,09/02/19 05:10:00 PM,10.259,,,
10677,09/02/19 05:20:00 PM,10.259,,,
10678,09/02/19 05:30:00 PM,10.259,,,
10679,09/02/19 05:40:00 PM,10.161,,,
10680,09/02/19 05:50:00 PM,10.161,,,
10681,09/02/19 06:00:00 PM,10.259,,,
10682,09/02/19 06:10:00 PM,10.357,,,
10683,09/02/19 06:20:00 PM,10.357,,,
10684,09/02/19 06:30:00 PM,10.455,,,
10685,09/02/19 06:40:00 PM,10.357,,,
10686,09/02/19 06:50:00 PM,10.357,,,
10687,09/02/19 07:00:00 PM,10.455,,,
10688,09/02/19 07:10:00 PM,10.553,,,
10689,09/02/19 07:20:00 PM,10.553,,,
10690,09/02/19 07:30:00 PM,10.651,,,
10691,09/02/19 07:40:00 PM,10.651,,,
10692,09/02/19 07:50:00 PM,10.553,,,
10693,09/02/19 08:00:00 PM,10.553,,,
10694,09/02/19 08:10:00 PM,10.553,,,
10695,09/02/19 08:20:00 PM,10.553,,,
10696,09/02/19 08:30:00 PM,10.553,,,
10697,09/02/19 08:40:00 PM,10.553,,,
10698,09/02/19 08:50:00 PM,10.553,,,
10699,09/02/19 09:00:00 PM,10.455,,,
10700,09/02/19 09:10:00 PM,10.553,,,
10701,09/02/19 09:20:00 PM,10.553,,,
10702,09/02/19 09:30:00 PM,10.455,,,
10703,09/02/19 09:40:00 PM,10.455,,,
10704,09/02/19 09:50:00 PM,10.455,,,
10705,09/02/19 10:00:00 PM,10.357,,,
10706,09/02/19 10:10:00 PM,10.259,,,
10707,09/02/19 10:20:00 PM,10.357,,,
10708,09/02/19 10:30:00 PM,10.357,,,
10709,09/02/19 10:40:00 PM,10.357,,,
10710,09/02/19 10:50:00 PM,10.455,,,
10711,09/02/19 11:00:00 PM,10.553,,,
10712,09/02/19 11:10:00 PM,10.748,,,
10713,09/02/19 11:20:00 PM,10.651,,,
10714,09/02/19 11:30:00 PM,10.748,,,
10715,09/02/19 11:40:00 PM,10.846,,,
10716,09/02/19 11:50:00 PM,10.846,,,
10717,09/03/19 12:00:00 AM,10.846,,,
10718,09/03/19 12:10:00 AM,10.846,,,
10719,09/03/19 12:20:00 AM,10.944,,,
10720,09/03/19 12:30:00 AM,11.041,,,
10721,09/03/19 12:40:00 AM,11.139,,,
10722,09/03/19 12:50:00 AM,11.041,,,
10723,09/03/19 01:00:00 AM,10.846,,,
10724,09/03/19 01:10:00 AM,10.748,,,
10725,09/03/19 01:20:00 AM,10.748,,,
10726,09/03/19 01:30:00 AM,10.651,,,
10727,09/03/19 01:40:00 AM,10.553,,,
10728,09/03/19 01:50:00 AM,10.455,,,
10729,09/03/19 02:00:00 AM,10.455,,,
10730,09/03/19 02:10:00 AM,10.455,,,
10731,09/03/19 02:20:00 AM,10.553,,,
10732,09/03/19 02:30:00 AM,10.553,,,
10733,09/03/19 02:40:00 AM,10.553,,,
10734,09/03/19 02:50:00 AM,10.553,,,
10735,09/03/19 03:00:00 AM,10.455,,,
10736,09/03/19 03:10:00 AM,10.455,,,
10737,09/03/19 03:20:00 AM,10.357,,,
10738,09/03/19 03:30:00 AM,10.161,,,
10739,09/03/19 03:40:00 AM,10.063,,,
10740,09/03/19 03:50:00 AM,10.063,,,
10741,09/03/19 04:00:00 AM,10.063,,,
10742,09/03/19 04:10:00 AM,10.063,,,
10743,09/03/19 04:20:00 AM,10.063,,,
10744,09/03/19 04:30:00 AM,10.063,,,
10745,09/03/19 04:40:00 AM,10.063,,,
10746,09/03/19 04:50:00 AM,10.063,,,
10747,09/03/19 05:00:00 AM,10.161,,,
10748,09/03/19 05:10:00 AM,10.161,,,
10749,09/03/19 05:20:00 AM,10.161,,,
10750,09/03/19 05:30:00 AM,10.161,,,
10751,09/03/19 05:40:00 AM,10.161,,,
10752,09/03/19 05:50:00 AM,10.161,,,
10753,09/03/19 06:00:00 AM,10.161,,,
10754,09/03/19 06:10:00 AM,10.259,,,
10755,09/03/19 06:20:00 AM,10.357,,,
10756,09/03/19 06:30:00 AM,10.357,,,
10757,09/03/19 06:40:00 AM,10.357,,,
10758,09/03/19 06:50:00 AM,10.357,,,
10759,09/03/19 07:00:00 AM,10.357,,,
10760,09/03/19 07:10:00 AM,10.357,,,
10761,09/03/19 07:20:00 AM,10.357,,,
10762,09/03/19 07:30:00 AM,10.357,,,
10763,09/03/19 07:40:00 AM,10.455,,,
10764,09/03/19 07:50:00 AM,10.455,,,
10765,09/03/19 08:00:00 AM,10.553,,,
10766,09/03/19 08:10:00 AM,10.651,,,
10767,09/03/19 08:20:00 AM,10.651,,,
10768,09/03/19 08:30:00 AM,10.748,,,
10769,09/03/19 08:40:00 AM,10.748,,,
10770,09/03/19 08:50:00 AM,10.846,,,
10771,09/03/19 09:00:00 AM,10.846,,,
10772,09/03/19 09:10:00 AM,10.846,,,
10773,09/03/19 09:20:00 AM,10.846,,,
10774,09/03/19 09:30:00 AM,10.846,,,
10775,09/03/19 09:40:00 AM,10.846,,,
10776,09/03/19 09:50:00 AM,10.846,,,
10777,09/03/19 10:00:00 AM,10.846,,,
10778,09/03/19 10:10:00 AM,10.748,,,
10779,09/03/19 10:20:00 AM,10.748,,,
10780,09/03/19 10:30:00 AM,10.748,,,
10781,09/03/19 10:40:00 AM,10.651,,,
10782,09/03/19 10:50:00 AM,10.553,,,
10783,09/03/19 11:00:00 AM,10.553,,,
10784,09/03/19 11:10:00 AM,10.455,,,
10785,09/03/19 11:20:00 AM,10.455,,,
10786,09/03/19 11:30:00 AM,10.357,,,
10787,09/03/19 11:40:00 AM,10.259,,,
10788,09/03/19 11:50:00 AM,10.259,,,
10789,09/03/19 12:00:00 PM,10.259,,,
10790,09/03/19 12:10:00 PM,10.259,,,
10791,09/03/19 12:20:00 PM,10.259,,,
10792,09/03/19 12:30:00 PM,10.259,,,
10793,09/03/19 12:40:00 PM,10.259,,,
10794,09/03/19 12:50:00 PM,10.357,,,
10795,09/03/19 01:00:00 PM,10.357,,,
10796,09/03/19 01:10:00 PM,10.259,,,
10797,09/03/19 01:20:00 PM,10.259,,,
10798,09/03/19 01:30:00 PM,10.259,,,
10799,09/03/19 01:40:00 PM,10.259,,,
10800,09/03/19 01:50:00 PM,10.357,,,
10801,09/03/19 02:00:00 PM,10.357,,,
10802,09/03/19 02:10:00 PM,10.357,,,
10803,09/03/19 02:20:00 PM,10.357,,,
10804,09/03/19 02:30:00 PM,10.455,,,
10805,09/03/19 02:40:00 PM,10.553,,,
10806,09/03/19 02:50:00 PM,10.748,,,
10807,09/03/19 03:00:00 PM,10.748,,,
10808,09/03/19 03:10:00 PM,10.748,,,
10809,09/03/19 03:20:00 PM,10.651,,,
10810,09/03/19 03:30:00 PM,10.748,,,
10811,09/03/19 03:40:00 PM,10.846,,,
10812,09/03/19 03:50:00 PM,10.651,,,
10813,09/03/19 04:00:00 PM,10.651,,,
10814,09/03/19 04:10:00 PM,10.748,,,
10815,09/03/19 04:20:00 PM,10.748,,,
10816,09/03/19 04:30:00 PM,10.651,,,
10817,09/03/19 04:40:00 PM,10.455,,,
10818,09/03/19 04:50:00 PM,10.455,,,
10819,09/03/19 05:00:00 PM,10.455,,,
10820,09/03/19 05:10:00 PM,10.553,,,
10821,09/03/19 05:20:00 PM,10.455,,,
10822,09/03/19 05:30:00 PM,10.455,,,
10823,09/03/19 05:40:00 PM,10.357,,,
10824,09/03/19 05:50:00 PM,10.357,,,
10825,09/03/19 06:00:00 PM,10.259,,,
10826,09/03/19 06:10:00 PM,10.063,,,
10827,09/03/19 06:20:00 PM,10.063,,,
10828,09/03/19 06:30:00 PM,10.063,,,
10829,09/03/19 06:40:00 PM,10.063,,,
10830,09/03/19 06:50:00 PM,10.063,,,
10831,09/03/19 07:00:00 PM,10.063,,,
10832,09/03/19 07:10:00 PM,10.063,,,
10833,09/03/19 07:20:00 PM,10.161,,,
10834,09/03/19 07:30:00 PM,10.259,,,
10835,09/03/19 07:40:00 PM,10.357,,,
10836,09/03/19 07:50:00 PM,10.455,,,
10837,09/03/19 08:00:00 PM,10.455,,,
10838,09/03/19 08:10:00 PM,10.455,,,
10839,09/03/19 08:20:00 PM,10.553,,,
10840,09/03/19 08:30:00 PM,10.553,,,
10841,09/03/19 08:40:00 PM,10.651,,,
10842,09/03/19 08:50:00 PM,10.748,,,
10843,09/03/19 09:00:00 PM,10.944,,,
