"Plot Title: hobo23"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10647209, SEN S/N: 10647209)","Host Connected (LGR S/N: 10647209)","Coupler Attached (LGR S/N: 10647209)","Stopped (LGR S/N: 10647209)","End Of File (LGR S/N: 10647209)"
3793,06/09/20 08:30:00 PM,12.207,,,,
3794,06/09/20 08:40:00 PM,12.304,,,,
3795,06/09/20 08:50:00 PM,12.304,,,,
3796,06/09/20 09:00:00 PM,12.304,,,,
3797,06/09/20 09:10:00 PM,12.304,,,,
3798,06/09/20 09:20:00 PM,12.304,,,,
3799,06/09/20 09:30:00 PM,12.304,,,,
3800,06/09/20 09:40:00 PM,12.304,,,,
3801,06/09/20 09:50:00 PM,12.401,,,,
3802,06/09/20 10:00:00 PM,12.401,,,,
3803,06/09/20 10:10:00 PM,12.401,,,,
3804,06/09/20 10:20:00 PM,12.304,,,,
3805,06/09/20 10:30:00 PM,12.207,,,,
3806,06/09/20 10:40:00 PM,12.207,,,,
3807,06/09/20 10:50:00 PM,12.207,,,,
3808,06/09/20 11:00:00 PM,12.207,,,,
3809,06/09/20 11:10:00 PM,12.207,,,,
3810,06/09/20 11:20:00 PM,12.207,,,,
3811,06/09/20 11:30:00 PM,12.207,,,,
3812,06/09/20 11:40:00 PM,12.207,,,,
3813,06/09/20 11:50:00 PM,12.207,,,,
3814,06/10/20 12:00:00 AM,12.304,,,,
3815,06/10/20 12:10:00 AM,12.304,,,,
3816,06/10/20 12:20:00 AM,12.401,,,,
3817,06/10/20 12:30:00 AM,12.401,,,,
3818,06/10/20 12:40:00 AM,12.401,,,,
3819,06/10/20 12:50:00 AM,12.401,,,,
3820,06/10/20 01:00:00 AM,12.497,,,,
3821,06/10/20 01:10:00 AM,12.497,,,,
3822,06/10/20 01:20:00 AM,12.594,,,,
3823,06/10/20 01:30:00 AM,12.594,,,,
3824,06/10/20 01:40:00 AM,12.690,,,,
3825,06/10/20 01:50:00 AM,12.690,,,,
3826,06/10/20 02:00:00 AM,12.690,,,,
3827,06/10/20 02:10:00 AM,12.690,,,,
3828,06/10/20 02:20:00 AM,12.690,,,,
3829,06/10/20 02:30:00 AM,12.690,,,,
3830,06/10/20 02:40:00 AM,12.690,,,,
3831,06/10/20 02:50:00 AM,12.690,,,,
3832,06/10/20 03:00:00 AM,12.690,,,,
3833,06/10/20 03:10:00 AM,12.690,,,,
3834,06/10/20 03:20:00 AM,12.690,,,,
3835,06/10/20 03:30:00 AM,12.594,,,,
3836,06/10/20 03:40:00 AM,12.594,,,,
3837,06/10/20 03:50:00 AM,12.497,,,,
3838,06/10/20 04:00:00 AM,12.497,,,,
3839,06/10/20 04:10:00 AM,12.401,,,,
3840,06/10/20 04:20:00 AM,12.304,,,,
3841,06/10/20 04:30:00 AM,12.207,,,,
3842,06/10/20 04:40:00 AM,12.207,,,,
3843,06/10/20 04:50:00 AM,12.207,,,,
3844,06/10/20 05:00:00 AM,12.207,,,,
3845,06/10/20 05:10:00 AM,12.207,,,,
3846,06/10/20 05:20:00 AM,12.304,,,,
3847,06/10/20 05:30:00 AM,12.304,,,,
3848,06/10/20 05:40:00 AM,12.304,,,,
3849,06/10/20 05:50:00 AM,12.401,,,,
3850,06/10/20 06:00:00 AM,12.401,,,,
3851,06/10/20 06:10:00 AM,12.304,,,,
3852,06/10/20 06:20:00 AM,12.304,,,,
3853,06/10/20 06:30:00 AM,12.304,,,,
3854,06/10/20 06:40:00 AM,12.401,,,,
3855,06/10/20 06:50:00 AM,12.401,,,,
3856,06/10/20 07:00:00 AM,12.401,,,,
3857,06/10/20 07:10:00 AM,12.401,,,,
3858,06/10/20 07:20:00 AM,12.401,,,,
3859,06/10/20 07:30:00 AM,12.304,,,,
3860,06/10/20 07:40:00 AM,12.304,,,,
3861,06/10/20 07:50:00 AM,12.304,,,,
3862,06/10/20 08:00:00 AM,12.304,,,,
3863,06/10/20 08:10:00 AM,12.304,,,,
3864,06/10/20 08:20:00 AM,12.304,,,,
3865,06/10/20 08:30:00 AM,12.304,,,,
3866,06/10/20 08:40:00 AM,12.304,,,,
3867,06/10/20 08:50:00 AM,12.401,,,,
3868,06/10/20 09:00:00 AM,12.401,,,,
3869,06/10/20 09:10:00 AM,12.401,,,,
3870,06/10/20 09:20:00 AM,12.401,,,,
3871,06/10/20 09:30:00 AM,12.401,,,,
3872,06/10/20 09:40:00 AM,12.401,,,,
3873,06/10/20 09:50:00 AM,12.401,,,,
3874,06/10/20 10:00:00 AM,12.401,,,,
3875,06/10/20 10:10:00 AM,12.401,,,,
3876,06/10/20 10:20:00 AM,12.401,,,,
3877,06/10/20 10:30:00 AM,12.401,,,,
3878,06/10/20 10:40:00 AM,12.401,,,,
3879,06/10/20 10:50:00 AM,12.401,,,,
3880,06/10/20 11:00:00 AM,12.497,,,,
3881,06/10/20 11:10:00 AM,12.497,,,,
3882,06/10/20 11:20:00 AM,12.401,,,,
3883,06/10/20 11:30:00 AM,12.401,,,,
3884,06/10/20 11:40:00 AM,12.401,,,,
3885,06/10/20 11:50:00 AM,12.401,,,,
3886,06/10/20 12:00:00 PM,12.401,,,,
3887,06/10/20 12:10:00 PM,12.304,,,,
3888,06/10/20 12:20:00 PM,12.207,,,,
3889,06/10/20 12:30:00 PM,12.207,,,,
3890,06/10/20 12:40:00 PM,12.207,,,,
3891,06/10/20 12:50:00 PM,12.207,,,,
3892,06/10/20 01:00:00 PM,12.207,,,,
3893,06/10/20 01:10:00 PM,12.207,,,,
3894,06/10/20 01:20:00 PM,12.207,,,,
3895,06/10/20 01:30:00 PM,12.207,,,,
3896,06/10/20 01:40:00 PM,12.304,,,,
3897,06/10/20 01:50:00 PM,12.304,,,,
3898,06/10/20 02:00:00 PM,12.304,,,,
3899,06/10/20 02:10:00 PM,12.207,,,,
3900,06/10/20 02:20:00 PM,12.207,,,,
3901,06/10/20 02:30:00 PM,12.207,,,,
3902,06/10/20 02:40:00 PM,12.304,,,,
3903,06/10/20 02:50:00 PM,12.304,,,,
3904,06/10/20 03:00:00 PM,12.304,,,,
3905,06/10/20 03:10:00 PM,12.304,,,,
3906,06/10/20 03:20:00 PM,12.401,,,,
3907,06/10/20 03:30:00 PM,12.401,,,,
3908,06/10/20 03:40:00 PM,12.497,,,,
3909,06/10/20 03:50:00 PM,12.497,,,,
3910,06/10/20 04:00:00 PM,12.594,,,,
3911,06/10/20 04:10:00 PM,12.594,,,,
3912,06/10/20 04:20:00 PM,12.594,,,,
3913,06/10/20 04:30:00 PM,12.594,,,,
3914,06/10/20 04:40:00 PM,12.690,,,,
3915,06/10/20 04:50:00 PM,12.690,,,,
3916,06/10/20 05:00:00 PM,12.787,,,,
3917,06/10/20 05:10:00 PM,12.787,,,,
3918,06/10/20 05:20:00 PM,12.690,,,,
3919,06/10/20 05:30:00 PM,12.690,,,,
3920,06/10/20 05:40:00 PM,12.690,,,,
3921,06/10/20 05:50:00 PM,12.594,,,,
3922,06/10/20 06:00:00 PM,12.594,,,,
3923,06/10/20 06:10:00 PM,12.594,,,,
3924,06/10/20 06:20:00 PM,12.594,,,,
3925,06/10/20 06:30:00 PM,12.497,,,,
3926,06/10/20 06:40:00 PM,12.304,,,,
3927,06/10/20 06:50:00 PM,12.304,,,,
3928,06/10/20 07:00:00 PM,12.304,,,,
3929,06/10/20 07:10:00 PM,12.110,,,,
3930,06/10/20 07:20:00 PM,12.110,,,,
3931,06/10/20 07:30:00 PM,12.110,,,,
3932,06/10/20 07:40:00 PM,12.110,,,,
3933,06/10/20 07:50:00 PM,12.110,,,,
3934,06/10/20 08:00:00 PM,12.110,,,,
3935,06/10/20 08:10:00 PM,12.207,,,,
3936,06/10/20 08:20:00 PM,12.207,,,,
3937,06/10/20 08:30:00 PM,12.207,,,,
3938,06/10/20 08:40:00 PM,12.110,,,,
3939,06/10/20 08:50:00 PM,12.013,,,,
3940,06/10/20 09:00:00 PM,12.013,,,,
3941,06/10/20 09:10:00 PM,12.013,,,,
3942,06/10/20 09:20:00 PM,12.110,,,,
3943,06/10/20 09:30:00 PM,12.304,,,,
3944,06/10/20 09:40:00 PM,12.304,,,,
3945,06/10/20 09:50:00 PM,12.304,,,,
3946,06/10/20 10:00:00 PM,12.401,,,,
3947,06/10/20 10:10:00 PM,12.401,,,,
3948,06/10/20 10:20:00 PM,12.497,,,,
3949,06/10/20 10:30:00 PM,12.497,,,,
3950,06/10/20 10:40:00 PM,12.401,,,,
3951,06/10/20 10:50:00 PM,12.497,,,,
3952,06/10/20 11:00:00 PM,12.497,,,,
3953,06/10/20 11:10:00 PM,12.497,,,,
3954,06/10/20 11:20:00 PM,12.594,,,,
3955,06/10/20 11:30:00 PM,12.594,,,,
3956,06/10/20 11:40:00 PM,12.497,,,,
3957,06/10/20 11:50:00 PM,12.497,,,,
3958,06/11/20 12:00:00 AM,12.401,,,,
3959,06/11/20 12:10:00 AM,12.401,,,,
3960,06/11/20 12:20:00 AM,12.401,,,,
3961,06/11/20 12:30:00 AM,12.401,,,,
3962,06/11/20 12:40:00 AM,12.304,,,,
3963,06/11/20 12:50:00 AM,12.401,,,,
3964,06/11/20 01:00:00 AM,12.401,,,,
3965,06/11/20 01:10:00 AM,12.401,,,,
3966,06/11/20 01:20:00 AM,12.401,,,,
3967,06/11/20 01:30:00 AM,12.401,,,,
3968,06/11/20 01:40:00 AM,12.401,,,,
3969,06/11/20 01:50:00 AM,12.401,,,,
3970,06/11/20 02:00:00 AM,12.401,,,,
3971,06/11/20 02:10:00 AM,12.401,,,,
3972,06/11/20 02:20:00 AM,12.497,,,,
3973,06/11/20 02:30:00 AM,12.497,,,,
3974,06/11/20 02:40:00 AM,12.401,,,,
3975,06/11/20 02:50:00 AM,12.401,,,,
3976,06/11/20 03:00:00 AM,12.401,,,,
3977,06/11/20 03:10:00 AM,12.401,,,,
3978,06/11/20 03:20:00 AM,12.497,,,,
3979,06/11/20 03:30:00 AM,12.497,,,,
3980,06/11/20 03:40:00 AM,12.497,,,,
3981,06/11/20 03:50:00 AM,12.497,,,,
3982,06/11/20 04:00:00 AM,12.497,,,,
3983,06/11/20 04:10:00 AM,12.497,,,,
3984,06/11/20 04:20:00 AM,12.594,,,,
3985,06/11/20 04:30:00 AM,12.497,,,,
3986,06/11/20 04:40:00 AM,12.497,,,,
3987,06/11/20 04:50:00 AM,12.497,,,,
3988,06/11/20 05:00:00 AM,12.497,,,,
3989,06/11/20 05:10:00 AM,12.497,,,,
3990,06/11/20 05:20:00 AM,12.497,,,,
3991,06/11/20 05:30:00 AM,12.401,,,,
3992,06/11/20 05:40:00 AM,12.401,,,,
3993,06/11/20 05:50:00 AM,12.401,,,,
3994,06/11/20 06:00:00 AM,12.401,,,,
3995,06/11/20 06:10:00 AM,12.304,,,,
3996,06/11/20 06:20:00 AM,12.304,,,,
3997,06/11/20 06:30:00 AM,12.207,,,,
3998,06/11/20 06:40:00 AM,12.110,,,,
3999,06/11/20 06:50:00 AM,12.110,,,,
4000,06/11/20 07:00:00 AM,12.110,,,,
4001,06/11/20 07:10:00 AM,12.110,,,,
4002,06/11/20 07:20:00 AM,12.207,,,,
4003,06/11/20 07:30:00 AM,12.207,,,,
4004,06/11/20 07:40:00 AM,12.207,,,,
4005,06/11/20 07:50:00 AM,12.207,,,,
4006,06/11/20 08:00:00 AM,12.207,,,,
4007,06/11/20 08:10:00 AM,12.304,,,,
4008,06/11/20 08:20:00 AM,12.207,,,,
4009,06/11/20 08:30:00 AM,12.207,,,,
4010,06/11/20 08:40:00 AM,12.304,,,,
4011,06/11/20 08:50:00 AM,12.304,,,,
4012,06/11/20 09:00:00 AM,12.304,,,,
4013,06/11/20 09:10:00 AM,12.401,,,,
4014,06/11/20 09:20:00 AM,12.401,,,,
4015,06/11/20 09:30:00 AM,12.497,,,,
4016,06/11/20 09:40:00 AM,12.594,,,,
4017,06/11/20 09:50:00 AM,12.594,,,,
4018,06/11/20 10:00:00 AM,12.690,,,,
4019,06/11/20 10:10:00 AM,12.690,,,,
4020,06/11/20 10:20:00 AM,12.690,,,,
4021,06/11/20 10:30:00 AM,12.690,,,,
4022,06/11/20 10:40:00 AM,12.690,,,,
4023,06/11/20 10:50:00 AM,12.690,,,,
4024,06/11/20 11:00:00 AM,12.594,,,,
4025,06/11/20 11:10:00 AM,12.594,,,,
4026,06/11/20 11:20:00 AM,12.594,,,,
4027,06/11/20 11:30:00 AM,12.497,,,,
4028,06/11/20 11:40:00 AM,12.497,,,,
4029,06/11/20 11:50:00 AM,12.401,,,,
4030,06/11/20 12:00:00 PM,12.401,,,,
4031,06/11/20 12:10:00 PM,12.304,,,,
4032,06/11/20 12:20:00 PM,12.304,,,,
4033,06/11/20 12:30:00 PM,12.304,,,,
4034,06/11/20 12:40:00 PM,12.207,,,,
4035,06/11/20 12:50:00 PM,12.110,,,,
4036,06/11/20 01:00:00 PM,12.110,,,,
4037,06/11/20 01:10:00 PM,12.110,,,,
4038,06/11/20 01:20:00 PM,12.207,,,,
4039,06/11/20 01:30:00 PM,12.207,,,,
4040,06/11/20 01:40:00 PM,12.207,,,,
4041,06/11/20 01:50:00 PM,12.304,,,,
4042,06/11/20 02:00:00 PM,12.304,,,,
4043,06/11/20 02:10:00 PM,12.304,,,,
4044,06/11/20 02:20:00 PM,12.207,,,,
4045,06/11/20 02:30:00 PM,12.207,,,,
4046,06/11/20 02:40:00 PM,12.207,,,,
4047,06/11/20 02:50:00 PM,12.207,,,,
4048,06/11/20 03:00:00 PM,12.207,,,,
4049,06/11/20 03:10:00 PM,12.207,,,,
4050,06/11/20 03:20:00 PM,12.304,,,,
4051,06/11/20 03:30:00 PM,12.401,,,,
4052,06/11/20 03:40:00 PM,12.401,,,,
4053,06/11/20 03:50:00 PM,12.497,,,,
4054,06/11/20 04:00:00 PM,12.401,,,,
4055,06/11/20 04:10:00 PM,12.401,,,,
4056,06/11/20 04:20:00 PM,12.401,,,,
4057,06/11/20 04:30:00 PM,12.401,,,,
4058,06/11/20 04:40:00 PM,12.401,,,,
4059,06/11/20 04:50:00 PM,12.304,,,,
4060,06/11/20 05:00:00 PM,12.304,,,,
4061,06/11/20 05:10:00 PM,12.304,,,,
4062,06/11/20 05:20:00 PM,12.401,,,,
4063,06/11/20 05:30:00 PM,12.401,,,,
4064,06/11/20 05:40:00 PM,12.401,,,,
4065,06/11/20 05:50:00 PM,12.401,,,,
4066,06/11/20 06:00:00 PM,12.497,,,,
4067,06/11/20 06:10:00 PM,12.497,,,,
4068,06/11/20 06:20:00 PM,12.497,,,,
4069,06/11/20 06:30:00 PM,12.401,,,,
4070,06/11/20 06:40:00 PM,12.401,,,,
4071,06/11/20 06:50:00 PM,12.497,,,,
4072,06/11/20 07:00:00 PM,12.497,,,,
4073,06/11/20 07:10:00 PM,12.497,,,,
4074,06/11/20 07:20:00 PM,12.401,,,,
4075,06/11/20 07:30:00 PM,12.401,,,,
4076,06/11/20 07:40:00 PM,12.304,,,,
4077,06/11/20 07:50:00 PM,12.207,,,,
4078,06/11/20 08:00:00 PM,12.207,,,,
4079,06/11/20 08:10:00 PM,12.304,,,,
4080,06/11/20 08:20:00 PM,12.304,,,,
4081,06/11/20 08:30:00 PM,12.304,,,,
4082,06/11/20 08:40:00 PM,12.304,,,,
4083,06/11/20 08:50:00 PM,12.207,,,,
4084,06/11/20 09:00:00 PM,12.304,,,,
4085,06/11/20 09:10:00 PM,12.304,,,,
4086,06/11/20 09:20:00 PM,12.304,,,,
4087,06/11/20 09:30:00 PM,12.304,,,,
4088,06/11/20 09:40:00 PM,12.401,,,,
4089,06/11/20 09:50:00 PM,12.401,,,,
4090,06/11/20 10:00:00 PM,12.497,,,,
4091,06/11/20 10:10:00 PM,12.497,,,,
4092,06/11/20 10:20:00 PM,12.497,,,,
4093,06/11/20 10:30:00 PM,12.497,,,,
4094,06/11/20 10:40:00 PM,12.497,,,,
4095,06/11/20 10:50:00 PM,12.594,,,,
4096,06/11/20 11:00:00 PM,12.594,,,,
4097,06/11/20 11:10:00 PM,12.497,,,,
4098,06/11/20 11:20:00 PM,12.497,,,,
4099,06/11/20 11:30:00 PM,12.594,,,,
4100,06/11/20 11:40:00 PM,12.594,,,,
4101,06/11/20 11:50:00 PM,12.594,,,,
4102,06/12/20 12:00:00 AM,12.594,,,,
4103,06/12/20 12:10:00 AM,12.497,,,,
4104,06/12/20 12:20:00 AM,12.497,,,,
4105,06/12/20 12:30:00 AM,12.497,,,,
4106,06/12/20 12:40:00 AM,12.497,,,,
4107,06/12/20 12:50:00 AM,12.401,,,,
4108,06/12/20 01:00:00 AM,12.304,,,,
4109,06/12/20 01:10:00 AM,12.207,,,,
4110,06/12/20 01:20:00 AM,12.207,,,,
4111,06/12/20 01:30:00 AM,12.110,,,,
4112,06/12/20 01:40:00 AM,12.207,,,,
4113,06/12/20 01:50:00 AM,12.207,,,,
4114,06/12/20 02:00:00 AM,12.207,,,,
4115,06/12/20 02:10:00 AM,12.304,,,,
4116,06/12/20 02:20:00 AM,12.304,,,,
4117,06/12/20 02:30:00 AM,12.304,,,,
4118,06/12/20 02:40:00 AM,12.401,,,,
4119,06/12/20 02:50:00 AM,12.401,,,,
4120,06/12/20 03:00:00 AM,12.497,,,,
4121,06/12/20 03:10:00 AM,12.497,,,,
4122,06/12/20 03:20:00 AM,12.497,,,,
4123,06/12/20 03:30:00 AM,12.497,,,,
4124,06/12/20 03:40:00 AM,12.497,,,,
4125,06/12/20 03:50:00 AM,12.497,,,,
4126,06/12/20 04:00:00 AM,12.401,,,,
4127,06/12/20 04:10:00 AM,12.497,,,,
4128,06/12/20 04:20:00 AM,12.497,,,,
4129,06/12/20 04:30:00 AM,12.401,,,,
4130,06/12/20 04:40:00 AM,12.497,,,,
4131,06/12/20 04:50:00 AM,12.497,,,,
4132,06/12/20 05:00:00 AM,12.497,,,,
4133,06/12/20 05:10:00 AM,12.401,,,,
4134,06/12/20 05:20:00 AM,12.401,,,,
4135,06/12/20 05:30:00 AM,12.401,,,,
4136,06/12/20 05:40:00 AM,12.401,,,,
4137,06/12/20 05:50:00 AM,12.401,,,,
4138,06/12/20 06:00:00 AM,12.401,,,,
4139,06/12/20 06:10:00 AM,12.401,,,,
4140,06/12/20 06:20:00 AM,12.401,,,,
4141,06/12/20 06:30:00 AM,12.401,,,,
4142,06/12/20 06:40:00 AM,12.401,,,,
4143,06/12/20 06:50:00 AM,12.401,,,,
4144,06/12/20 07:00:00 AM,12.401,,,,
4145,06/12/20 07:10:00 AM,12.304,,,,
4146,06/12/20 07:20:00 AM,12.401,,,,
4147,06/12/20 07:30:00 AM,12.401,,,,
4148,06/12/20 07:40:00 AM,12.401,,,,
4149,06/12/20 07:50:00 AM,12.401,,,,
4150,06/12/20 08:00:00 AM,12.401,,,,
4151,06/12/20 08:10:00 AM,12.497,,,,
4152,06/12/20 08:20:00 AM,12.497,,,,
4153,06/12/20 08:30:00 AM,12.497,,,,
4154,06/12/20 08:40:00 AM,12.497,,,,
4155,06/12/20 08:50:00 AM,12.497,,,,
4156,06/12/20 09:00:00 AM,12.497,,,,
4157,06/12/20 09:10:00 AM,12.497,,,,
4158,06/12/20 09:20:00 AM,12.401,,,,
4159,06/12/20 09:30:00 AM,12.401,,,,
4160,06/12/20 09:40:00 AM,12.497,,,,
4161,06/12/20 09:50:00 AM,12.401,,,,
4162,06/12/20 10:00:00 AM,12.304,,,,
4163,06/12/20 10:10:00 AM,12.304,,,,
4164,06/12/20 10:20:00 AM,12.304,,,,
4165,06/12/20 10:30:00 AM,12.304,,,,
4166,06/12/20 10:40:00 AM,12.304,,,,
4167,06/12/20 10:50:00 AM,12.207,,,,
4168,06/12/20 11:00:00 AM,12.207,,,,
4169,06/12/20 11:10:00 AM,12.207,,,,
4170,06/12/20 11:20:00 AM,12.207,,,,
4171,06/12/20 11:30:00 AM,12.207,,,,
4172,06/12/20 11:40:00 AM,12.207,,,,
4173,06/12/20 11:50:00 AM,12.207,,,,
4174,06/12/20 12:00:00 PM,12.304,,,,
4175,06/12/20 12:10:00 PM,12.304,,,,
4176,06/12/20 12:20:00 PM,12.401,,,,
4177,06/12/20 12:30:00 PM,12.401,,,,
4178,06/12/20 12:40:00 PM,12.497,,,,
4179,06/12/20 12:50:00 PM,12.401,,,,
4180,06/12/20 01:00:00 PM,12.401,,,,
4181,06/12/20 01:10:00 PM,12.304,,,,
4182,06/12/20 01:20:00 PM,12.304,,,,
4183,06/12/20 01:30:00 PM,12.304,,,,
4184,06/12/20 01:40:00 PM,12.304,,,,
4185,06/12/20 01:50:00 PM,12.304,,,,
4186,06/12/20 02:00:00 PM,12.401,,,,
4187,06/12/20 02:10:00 PM,12.401,,,,
4188,06/12/20 02:20:00 PM,12.401,,,,
4189,06/12/20 02:30:00 PM,12.401,,,,
4190,06/12/20 02:40:00 PM,12.401,,,,
4191,06/12/20 02:50:00 PM,12.497,,,,
4192,06/12/20 03:00:00 PM,12.304,,,,
4193,06/12/20 03:10:00 PM,12.304,,,,
4194,06/12/20 03:20:00 PM,12.304,,,,
4195,06/12/20 03:30:00 PM,12.304,,,,
4196,06/12/20 03:40:00 PM,12.401,,,,
4197,06/12/20 03:50:00 PM,12.304,,,,
4198,06/12/20 04:00:00 PM,12.207,,,,
4199,06/12/20 04:10:00 PM,12.207,,,,
4200,06/12/20 04:20:00 PM,12.304,,,,
4201,06/12/20 04:30:00 PM,12.401,,,,
4202,06/12/20 04:40:00 PM,12.401,,,,
4203,06/12/20 04:50:00 PM,12.304,,,,
4204,06/12/20 05:00:00 PM,12.304,,,,
4205,06/12/20 05:10:00 PM,12.401,,,,
4206,06/12/20 05:20:00 PM,12.401,,,,
4207,06/12/20 05:30:00 PM,12.401,,,,
4208,06/12/20 05:40:00 PM,12.401,,,,
4209,06/12/20 05:50:00 PM,12.401,,,,
4210,06/12/20 06:00:00 PM,12.401,,,,
4211,06/12/20 06:10:00 PM,12.497,,,,
4212,06/12/20 06:20:00 PM,12.497,,,,
4213,06/12/20 06:30:00 PM,12.594,,,,
4214,06/12/20 06:40:00 PM,12.594,,,,
4215,06/12/20 06:50:00 PM,12.594,,,,
4216,06/12/20 07:00:00 PM,12.594,,,,
4217,06/12/20 07:10:00 PM,12.594,,,,
4218,06/12/20 07:20:00 PM,12.497,,,,
4219,06/12/20 07:30:00 PM,12.497,,,,
4220,06/12/20 07:40:00 PM,12.497,,,,
4221,06/12/20 07:50:00 PM,12.594,,,,
4222,06/12/20 08:00:00 PM,12.594,,,,
4223,06/12/20 08:10:00 PM,12.594,,,,
4224,06/12/20 08:20:00 PM,12.497,,,,
4225,06/12/20 08:30:00 PM,12.594,,,,
4226,06/12/20 08:40:00 PM,12.594,,,,
4227,06/12/20 08:50:00 PM,12.594,,,,
4228,06/12/20 09:00:00 PM,12.594,,,,
4229,06/12/20 09:10:00 PM,12.594,,,,
4230,06/12/20 09:20:00 PM,12.594,,,,
4231,06/12/20 09:30:00 PM,12.594,,,,
4232,06/12/20 09:40:00 PM,12.497,,,,
4233,06/12/20 09:50:00 PM,12.497,,,,
4234,06/12/20 10:00:00 PM,12.401,,,,
4235,06/12/20 10:10:00 PM,12.401,,,,
4236,06/12/20 10:20:00 PM,12.401,,,,
4237,06/12/20 10:30:00 PM,12.401,,,,
4238,06/12/20 10:40:00 PM,12.401,,,,
4239,06/12/20 10:50:00 PM,12.304,,,,
4240,06/12/20 11:00:00 PM,12.304,,,,
4241,06/12/20 11:10:00 PM,12.304,,,,
4242,06/12/20 11:20:00 PM,12.304,,,,
4243,06/12/20 11:30:00 PM,12.207,,,,
4244,06/12/20 11:40:00 PM,12.110,,,,
4245,06/12/20 11:50:00 PM,12.110,,,,
4246,06/13/20 12:00:00 AM,12.110,,,,
4247,06/13/20 12:10:00 AM,12.110,,,,
4248,06/13/20 12:20:00 AM,12.207,,,,
4249,06/13/20 12:30:00 AM,12.207,,,,
4250,06/13/20 12:40:00 AM,12.207,,,,
4251,06/13/20 12:50:00 AM,12.207,,,,
4252,06/13/20 01:00:00 AM,12.207,,,,
4253,06/13/20 01:10:00 AM,12.207,,,,
4254,06/13/20 01:20:00 AM,12.207,,,,
4255,06/13/20 01:30:00 AM,12.207,,,,
4256,06/13/20 01:40:00 AM,12.207,,,,
4257,06/13/20 01:50:00 AM,12.207,,,,
4258,06/13/20 02:00:00 AM,12.304,,,,
4259,06/13/20 02:10:00 AM,12.401,,,,
4260,06/13/20 02:20:00 AM,12.304,,,,
4261,06/13/20 02:30:00 AM,12.401,,,,
4262,06/13/20 02:40:00 AM,12.304,,,,
4263,06/13/20 02:50:00 AM,12.401,,,,
4264,06/13/20 03:00:00 AM,12.304,,,,
4265,06/13/20 03:10:00 AM,12.401,,,,
4266,06/13/20 03:20:00 AM,12.401,,,,
4267,06/13/20 03:30:00 AM,12.304,,,,
4268,06/13/20 03:40:00 AM,12.304,,,,
4269,06/13/20 03:50:00 AM,12.304,,,,
4270,06/13/20 04:00:00 AM,12.304,,,,
4271,06/13/20 04:10:00 AM,12.304,,,,
4272,06/13/20 04:20:00 AM,12.401,,,,
4273,06/13/20 04:30:00 AM,12.401,,,,
4274,06/13/20 04:40:00 AM,12.401,,,,
4275,06/13/20 04:50:00 AM,12.401,,,,
4276,06/13/20 05:00:00 AM,12.401,,,,
4277,06/13/20 05:10:00 AM,12.401,,,,
4278,06/13/20 05:20:00 AM,12.401,,,,
4279,06/13/20 05:30:00 AM,12.401,,,,
4280,06/13/20 05:40:00 AM,12.401,,,,
4281,06/13/20 05:50:00 AM,12.401,,,,
4282,06/13/20 06:00:00 AM,12.401,,,,
4283,06/13/20 06:10:00 AM,12.401,,,,
4284,06/13/20 06:20:00 AM,12.497,,,,
4285,06/13/20 06:30:00 AM,12.497,,,,
4286,06/13/20 06:40:00 AM,12.497,,,,
4287,06/13/20 06:50:00 AM,12.497,,,,
4288,06/13/20 07:00:00 AM,12.497,,,,
4289,06/13/20 07:10:00 AM,12.594,,,,
4290,06/13/20 07:20:00 AM,12.497,,,,
4291,06/13/20 07:30:00 AM,12.497,,,,
4292,06/13/20 07:40:00 AM,12.594,,,,
4293,06/13/20 07:50:00 AM,12.594,,,,
4294,06/13/20 08:00:00 AM,12.594,,,,
4295,06/13/20 08:10:00 AM,12.594,,,,
4296,06/13/20 08:20:00 AM,12.594,,,,
4297,06/13/20 08:30:00 AM,12.594,,,,
4298,06/13/20 08:40:00 AM,12.497,,,,
4299,06/13/20 08:50:00 AM,12.497,,,,
4300,06/13/20 09:00:00 AM,12.497,,,,
4301,06/13/20 09:10:00 AM,12.497,,,,
4302,06/13/20 09:20:00 AM,12.401,,,,
4303,06/13/20 09:30:00 AM,12.304,,,,
4304,06/13/20 09:40:00 AM,12.304,,,,
4305,06/13/20 09:50:00 AM,12.304,,,,
4306,06/13/20 10:00:00 AM,12.304,,,,
4307,06/13/20 10:10:00 AM,12.304,,,,
4308,06/13/20 10:20:00 AM,12.304,,,,
4309,06/13/20 10:30:00 AM,12.401,,,,
4310,06/13/20 10:40:00 AM,12.401,,,,
4311,06/13/20 10:50:00 AM,12.401,,,,
4312,06/13/20 11:00:00 AM,12.401,,,,
4313,06/13/20 11:10:00 AM,12.401,,,,
4314,06/13/20 11:20:00 AM,12.401,,,,
4315,06/13/20 11:30:00 AM,12.304,,,,
4316,06/13/20 11:40:00 AM,12.304,,,,
4317,06/13/20 11:50:00 AM,12.207,,,,
4318,06/13/20 12:00:00 PM,12.207,,,,
4319,06/13/20 12:10:00 PM,12.110,,,,
4320,06/13/20 12:20:00 PM,12.110,,,,
4321,06/13/20 12:30:00 PM,12.110,,,,
4322,06/13/20 12:40:00 PM,12.110,,,,
4323,06/13/20 12:50:00 PM,12.207,,,,
4324,06/13/20 01:00:00 PM,12.207,,,,
4325,06/13/20 01:10:00 PM,12.207,,,,
